corruption,severity,raw_auc,raw_ece,raw_rho,raw_rho_pval,ts_auc,ts_ece,ts_rho,ts_rho_pval,qcts_auc,qcts_ece,qcts_rho,qcts_rho_pval,n
contrast,5,0.563125,0.27279846968750154,0.04346273894590951,0.45324957148782785,0.563125,0.2746559449036916,0.04346273894590951,0.45324957148782785,0.5634027777777778,0.2700923930605253,0.03421307342210547,0.5549983908738834,300
elastic_transform,1,0.6697222222222222,0.24153922150532403,-0.11124843373141247,0.05425262166186562,0.6697222222222222,0.24781218200922012,-0.11124843373141247,0.05425262166186562,0.6693749999999999,0.24333868178228538,-0.1205901003490073,0.03683517701922924,300
elastic_transform,2,0.7071527777777777,0.23618343047797682,-0.15401183102959326,0.0075313177380869475,0.7071527777777777,0.24091560540099938,-0.15401183102959326,0.0075313177380869475,0.7081249999999999,0.2354248497883479,-0.16273393472571762,0.00471733970137322,300
elastic_transform,3,0.7062499999999999,0.24563467053075633,-0.20040860485791837,0.0004790912936512792,0.7062499999999999,0.2499469667424758,-0.20040860485791837,0.0004790912936512792,0.7069444444444444,0.2464150017996629,-0.21040494592553188,0.0002422882184126769,300
elastic_transform,4,0.7003472222222222,0.25282501630485055,-0.1863737713326711,0.0011824788355203992,0.7003472222222222,0.2559369695931673,-0.1863737713326711,0.0011824788355203992,0.7004166666666667,0.2535632406671842,-0.19412786352021388,0.0007233501701501675,300
elastic_transform,5,0.7049305555555555,0.24886184502393005,-0.18502397750734415,0.0012856230390765535,0.7049305555555555,0.2521521236002445,-0.18502397750734415,0.0012856230390765535,0.7053472222222222,0.24908783091853062,-0.19416964179468896,0.0007214003048890737,300
pixelate,1,0.6800694444444444,0.21545298914114636,-0.1564489711155928,0.006623523480529489,0.6800694444444444,0.22926891088485718,-0.1564489711155928,0.006623523480529489,0.680138888888889,0.2206120250125726,-0.16567130298109667,0.004009134505234275,300
pixelate,2,0.691875,0.22898750305175783,-0.1374943013211795,0.017178867614391954,0.691875,0.23764194145798684,-0.1374943013211795,0.017178867614391954,0.6927083333333334,0.2333941790709893,-0.14740730806470712,0.010573374185918472,300
pixelate,3,0.6721527777777778,0.2230525117615859,-0.1972401227437412,0.0005906963543987949,0.6721527777777778,0.22623362024625143,-0.1972401227437412,0.0005906963543987949,0.6729166666666666,0.2257430561259389,-0.2054064420544288,0.0003420830119298335,300
pixelate,4,0.6345138888888888,0.214027511253953,-0.15405983160026673,0.0075124170724953756,0.6345138888888888,0.21916196205963692,-0.15405983160026673,0.0075124170724953756,0.6345138888888889,0.21255889490246774,-0.16337927573143868,0.004552737327413739,300
pixelate,5,0.6657638888888889,0.2024780172109604,-0.15372249425636708,0.007646147950103954,0.6657638888888889,0.21886580881973106,-0.15372249425636708,0.007646147950103954,0.6660416666666666,0.21513687709967294,-0.16408572857482268,0.004378497650888064,300
