perturb_type,level,pid,dice,seed,commit
ghosting,int0.75,250,0.872945,42,9d844b58
ghosting,int0.75,251,0.882647,42,9d844b58
ghosting,int0.75,252,0.867696,42,9d844b58
ghosting,int0.75,253,0.874784,42,9d844b58
ghosting,int0.75,254,0.887576,42,9d844b58
ghosting,int0.75,255,0.852387,42,9d844b58
ghosting,int0.75,256,0.867901,42,9d844b58
ghosting,int0.75,257,0.802399,42,9d844b58
ghosting,int0.75,258,0.85926,42,9d844b58
ghosting,int0.75,259,0.84863,42,9d844b58
ghosting,int1.00,182,0.788708,42,9d844b58
ghosting,int1.00,183,0.807573,42,9d844b58
ghosting,int1.00,184,0.812481,42,9d844b58
ghosting,int1.00,185,0.792314,42,9d844b58
ghosting,int1.00,186,0.828187,42,9d844b58
ghosting,int1.00,187,0.852,42,9d844b58
ghosting,int1.00,188,0.780033,42,9d844b58
ghosting,int1.00,189,0.695976,42,9d844b58
ghosting,int1.00,190,0.765417,42,9d844b58
ghosting,int1.00,191,0.84846,42,9d844b58
ghosting,int1.00,192,0.747909,42,9d844b58
ghosting,int1.00,193,0.838258,42,9d844b58
ghosting,int1.00,194,0.852562,42,9d844b58
ghosting,int1.00,195,0.853134,42,9d844b58
ghosting,int1.00,196,0.693536,42,9d844b58
ghosting,int1.00,197,0.864539,42,9d844b58
ghosting,int1.00,198,0.795193,42,9d844b58
ghosting,int1.00,199,0.763895,42,9d844b58
ghosting,int1.00,200,0.852419,42,9d844b58
ghosting,int1.00,201,0.824115,42,9d844b58
ghosting,int1.00,202,0.802178,42,9d844b58
ghosting,int1.00,203,0.830106,42,9d844b58
ghosting,int1.00,204,0.802683,42,9d844b58
ghosting,int1.00,205,0.795941,42,9d844b58
ghosting,int1.00,206,0.792159,42,9d844b58
ghosting,int1.00,207,0.821953,42,9d844b58
ghosting,int1.00,208,0.844693,42,9d844b58
ghosting,int1.00,209,0.853362,42,9d844b58
ghosting,int1.00,210,0.804154,42,9d844b58
ghosting,int1.00,211,0.819472,42,9d844b58
ghosting,int1.00,212,0.727279,42,9d844b58
ghosting,int1.00,213,0.726394,42,9d844b58
ghosting,int1.00,214,0.61694,42,9d844b58
ghosting,int1.00,215,0.826955,42,9d844b58
ghosting,int1.00,216,0.836595,42,9d844b58
ghosting,int1.00,217,0.776188,42,9d844b58
ghosting,int1.00,218,0.766883,42,9d844b58
ghosting,int1.00,219,0.748152,42,9d844b58
ghosting,int1.00,220,0.671187,42,9d844b58
ghosting,int1.00,221,0.815627,42,9d844b58
ghosting,int1.00,222,0.845879,42,9d844b58
ghosting,int1.00,223,0.842462,42,9d844b58
ghosting,int1.00,224,0.799585,42,9d844b58
ghosting,int1.00,225,0.852705,42,9d844b58
ghosting,int1.00,226,0.792309,42,9d844b58
ghosting,int1.00,227,0.811893,42,9d844b58
ghosting,int1.00,228,0.801894,42,9d844b58
ghosting,int1.00,229,0.746027,42,9d844b58
ghosting,int1.00,230,0.809556,42,9d844b58
ghosting,int1.00,231,0.787682,42,9d844b58
ghosting,int1.00,232,0.839021,42,9d844b58
ghosting,int1.00,233,0.82197,42,9d844b58
ghosting,int1.00,234,0.840605,42,9d844b58
ghosting,int1.00,235,0.83908,42,9d844b58
ghosting,int1.00,236,0.817363,42,9d844b58
ghosting,int1.00,237,0.824518,42,9d844b58
ghosting,int1.00,238,0.747891,42,9d844b58
ghosting,int1.00,239,0.843635,42,9d844b58
ghosting,int1.00,240,0.886797,42,9d844b58
ghosting,int1.00,241,0.83542,42,9d844b58
ghosting,int1.00,242,0.748007,42,9d844b58
ghosting,int1.00,243,0.844064,42,9d844b58
ghosting,int1.00,244,0.837445,42,9d844b58
ghosting,int1.00,245,0.881941,42,9d844b58
ghosting,int1.00,246,0.870702,42,9d844b58
ghosting,int1.00,247,0.811102,42,9d844b58
ghosting,int1.00,248,0.817095,42,9d844b58
ghosting,int1.00,249,0.854987,42,9d844b58
ghosting,int1.00,250,0.809392,42,9d844b58
ghosting,int1.00,251,0.874045,42,9d844b58
ghosting,int1.00,252,0.782496,42,9d844b58
ghosting,int1.00,253,0.848133,42,9d844b58
ghosting,int1.00,254,0.871999,42,9d844b58
ghosting,int1.00,255,0.823882,42,9d844b58
ghosting,int1.00,256,0.793836,42,9d844b58
ghosting,int1.00,257,0.799829,42,9d844b58
ghosting,int1.00,258,0.859704,42,9d844b58
ghosting,int1.00,259,0.86377,42,9d844b58
