bb_idx,MT_MHCnuggets,WT_MHCnuggets
999,-34443.05,-28628.93
1000,-2691.76,-1767.5
1001,-27919.09,-19178.02
1002,-5446.52,-5448.53
1003,-29591.82,-26846.59
1004,-423.83,-282.52
1005,-18945.07,-16290.29
1006,-9020.31,-9851.42
1007,-32022.53,-29561.68
1008,-5462.67,-5444.92
1009,-18304.5,-25096.33
1010,-24374.69,-17004.12
1011,-31187.19,-35313.2
1012,-19086.39,-15347.42
1013,-21641.73,-22855.37
1014,-5460.38,-5458.35
1015,-11090.38,-16446.61
1016,-14019.91,-20160.72
1017,-27929.5,-15048.8
1018,-27752.24,-19857.99
1019,-23492.99,-20335.35
1020,-5448.97,-5441.84
1021,-5960.04,-8743.07
1022,-7660.3,-11409.93
1023,-31544.17,-30361.83
1024,-28350.59,-27847.37
1025,-23795.53,-27326.59
1026,-5477.36,-5471.89
1027,-9204.96,-14148.94
1028,-28476.87,-26717.41
1029,-34269.88,-33690.78
1030,-2422.74,-3159.09
1031,-30610.18,-31882.74
1032,-5482.6,-5484.52
1033,-13897.89,-10031.55
1034,-23766.19,-31316.61
1035,-35707.59,-35212.49
1036,-20710.73,-15768.6
1037,-36712.14,-36485.6
1038,-5462.23,-5467.36
1039,-802.48,-2969.97
1040,-7369.6,-16408.91
1041,-33924.67,-34671.04
1042,-30316.24,-28975.95
1043,-32242.62,-33932.56
1044,-5436.77,-5451.08
1045,-3617.75,-1563.53
1046,-7151.57,-2854.29
1047,-27456.63,-25336.58
1048,-264.1,-1789.46
1049,-23947.87,-20114.66
1050,-5460.41,-5460.77
1051,-9158.79,-10578.4
1052,-7437.35,-2136.82
1053,-20961.37,-19729.64
1054,-105.98,-83.5
1055,-35002.67,-33263.09
1056,-5458.68,-5455.37
1057,-3.85,-2.34
1058,-11159.44,-16977.15
1059,-32769.57,-33237.07
1060,-22199.53,-33218.86
1061,-18378.67,-29356.79
1062,-5437.75,-5434.67
1063,-19540.02,-22038.27
1064,-11768.78,-8882.9
1065,-23374.7,-14769.89
1066,-24613.87,-24970.23
1067,-28283.23,-27316.61
1068,-5465.97,-5455.34
1069,-26730.41,-26713.96
1070,-13225.85,-8838.66
1071,-5372.56,-1352.2
1072,-35225.78,-32737.35
1073,-21661.61,-20281.73
1074,-5435.83,-5435.69
1075,-35749.6,-35966.62
1076,-22021.77,-19454.97
1077,-25494.99,-24529.1
1078,-28430.24,-28134.58
1079,-31111.68,-31837.4
1080,-5424.94,-5427.21
1081,-13769.34,-14082.06
1082,-32682.54,-33000.13
1083,-30582.89,-32423.07
1084,-10256.37,-11845.12
1085,-17687.75,-21526.53
1086,-5465.06,-5493.2
1087,-3555.85,-5497.81
1088,-30909.18,-30464.33
1089,-31899.62,-31711.99
1090,-24545.56,-32374.56
1091,-34294.86,-36156.54
1092,-5449.0,-5448.68
1093,-28455.78,-30617.98
1094,-16759.59,-20268.82
1095,-24903.94,-28191.86
1096,-6824.32,-7175.28
1097,-35501.7,-35615.77
1098,-5447.79,-5446.03
1099,-35136.87,-34089.62
1100,-13507.89,-16379.81
1101,-26078.37,-20428.74
1102,-9265.28,-12680.6
1103,-36803.43,-37391.19
1104,-5453.93,-5447.39
1105,-33608.34,-30513.75
1106,-38264.3,-38834.88
1107,-5455.35,-5451.79
1108,-31844.97,-31409.15
1109,-37530.79,-37698.25
1110,-5443.27,-5445.56
1111,-29903.43,-28994.59
1112,-39040.62,-39099.66
1113,-5450.25,-5448.47
1114,-34710.68,-30980.13
1115,-39777.26,-39879.55
1116,-5434.92,-5435.38
1117,-38409.64,-36506.15
1118,-37933.35,-38187.93
1119,-5527.74,-5464.32
1120,-35621.66,-34299.36
1121,-34769.5,-35593.88
1122,-5453.24,-5455.45
1123,-34441.28,-30433.96
1124,-29203.25,-32713.52
1125,-5421.23,-5415.86
1126,-24117.14,-27772.23
1127,-25862.78,-27859.6
1128,-5427.88,-5454.34
1129,-32272.64,-35441.88
1130,-38256.06,-37733.11
1131,-5428.85,-5422.42
1132,-27500.55,-32062.03
1133,-30117.16,-31104.75
1134,-5449.07,-5454.59
1135,-29493.29,-32053.7
1136,-36730.63,-35774.36
1137,-5461.97,-5468.95
1138,-33959.67,-33222.17
1139,-36493.48,-35611.17
1140,-5431.29,-5423.53
1141,-30270.85,-25187.04
1142,-34556.51,-31407.06
1143,-5438.67,-5421.93
1144,-31126.96,-27712.06
1145,-34050.32,-32746.19
1146,-5441.11,-5430.49
1147,-2580.02,-2757.41
1148,-32277.59,-31513.11
1149,-5503.7,-5510.59
1150,-428.92,-57.84
1151,-20626.09,-13096.03
1152,-5449.46,-5445.75
1153,-24807.01,-27891.14
1154,-33074.37,-29902.46
1155,-5445.37,-5444.84
1156,-35483.65,-33197.01
1157,-36610.98,-36123.17
1158,-5449.09,-5448.32
1159,-28826.81,-29028.28
1160,-31703.55,-32113.42
1161,-5451.23,-5448.94
1162,-33113.74,-32681.71
1163,-37337.83,-37319.4
1164,-5435.58,-5434.91
1165,-13252.65,-21649.7
1166,-31041.62,-33178.92
1167,-5448.45,-5447.16
1168,-12776.56,-21205.36
1169,-32946.96,-34093.56
1170,-5463.04,-5465.1
1171,-34652.51,-34447.59
1172,-35500.48,-36850.63
1173,-5426.19,-5422.0
1174,-20519.56,-32194.7
1175,-21162.03,-26348.76
1176,-5437.22,-5448.87
1177,-28159.59,-27339.63
1178,-37735.47,-36451.92
1179,-5441.05,-5451.85
1180,-32097.71,-29102.65
1181,-29832.15,-31639.97
1182,-5426.14,-5429.33
1183,-26672.63,-22547.72
1184,-30327.98,-27747.65
1185,-5425.3,-5427.58
1186,-18778.33,-19053.99
1187,-22058.31,-24550.84
1188,-5484.45,-5476.59
1189,-32256.68,-32412.75
1190,-33642.73,-35176.88
1191,-5451.79,-5449.57
1192,-16157.85,-13755.35
1193,-28975.87,-27994.62
1194,-5507.22,-5461.05
1195,-31343.44,-28878.3
1196,-33860.02,-30791.34
1197,-5446.78,-5442.88
1198,-19640.1,-19745.67
1199,-25321.8,-23048.3
1200,-5453.93,-5447.39
1201,-33608.34,-30513.75
1202,-38264.3,-38834.88
1203,-5455.35,-5451.79
1204,-31844.97,-31409.15
1205,-37530.79,-37698.25
1206,-5443.27,-5445.56
1207,-29903.43,-28994.59
1208,-39040.62,-39099.66
1209,-5450.25,-5448.47
1210,-34710.68,-30980.13
1211,-39777.26,-39879.55
1212,-5434.92,-5435.38
1213,-38409.64,-36506.15
1214,-37933.35,-38187.93
1215,-5527.74,-5464.32
1216,-35621.66,-34299.36
1217,-34769.5,-35593.88
1218,-5453.24,-5455.45
1219,-34441.28,-30433.96
1220,-29203.25,-32713.52
1221,-5421.23,-5415.86
1222,-24117.14,-27772.23
1223,-25862.78,-27859.6
1224,-5478.05,-5464.16
1225,-391.31,-22.2
1226,-31195.5,-11831.32
1227,-5428.28,-5450.45
1228,-32892.07,-28841.21
1229,-35216.94,-22758.03
1230,-5448.26,-5456.36
1231,-37875.04,-37219.09
1232,-37109.44,-33074.88
1233,-5495.74,-5495.36
1234,-34303.94,-32121.32
1235,-29442.28,-22919.03
1236,-5454.42,-5456.59
1237,-33904.73,-33549.31
1238,-35265.52,-29808.09
1239,-5461.87,-5454.97
1240,-18552.57,-12829.69
1241,-16656.69,-17051.47
1242,-5450.07,-5393.92
1243,-3533.45,-4095.87
1244,-9754.91,-1082.13
1245,-5450.76,-5451.26
1246,-11397.55,-7723.96
1247,-18504.98,-9332.79
1248,-5482.82,-5484.46
1249,-34666.96,-36027.34
1250,-27228.26,-26574.3
1251,-5445.57,-5456.43
1252,-37836.18,-38422.82
1253,-35368.83,-34739.15
1254,-5431.43,-5438.95
1255,-34770.7,-36276.21
1256,-33623.98,-32510.07
1257,-5429.05,-5430.24
1258,-28234.69,-26546.43
1259,-31253.6,-30112.35
1260,-5480.76,-5484.46
1261,-15440.04,-12467.13
1262,-23839.53,-21772.03
1263,-5455.0,-5459.98
1264,-16123.26,-23110.86
1265,-28031.45,-27030.82
1266,-5426.85,-5428.41
1267,-24272.09,-29033.23
1268,-33764.13,-32283.54
1269,-5439.56,-5439.59
1270,-12307.59,-9944.87
1271,-33784.78,-34335.8
1272,-5458.78,-5444.75
1273,-18811.57,-1137.29
1274,-31367.65,-23518.04
1275,-5436.97,-5450.64
1276,-32124.23,-28450.2
1277,-33497.08,-30887.25
1278,-5456.97,-5459.38
1279,-34561.45,-33028.94
1280,-31486.62,-25713.48
1281,-5426.58,-5428.5
1282,-35643.46,-31544.35
1283,-38440.78,-37359.03
1284,-5454.93,-5458.41
1285,-32469.88,-27523.85
1286,-34363.46,-32903.17
1287,-5442.04,-5481.22
1288,-37274.89,-34815.63
1289,-34250.28,-34059.11
1290,-5444.88,-5446.88
1291,-12720.62,-12926.48
1292,-37371.31,-31746.61
1293,-5446.94,-5446.8
1294,-19123.45,-12868.25
1295,-35832.57,-31068.95
1296,-5442.07,-5436.24
1297,-35509.56,-37340.09
1298,-38991.5,-35108.47
1299,-5453.25,-5440.71
1300,-36620.6,-37272.07
1301,-38280.93,-37527.51
1302,-5493.17,-5504.25
1303,-35355.44,-27673.75
1304,-37814.16,-37777.5
1305,-5435.02,-5444.79
1306,-38782.23,-37964.24
1307,-39811.42,-39527.9
1308,-5436.88,-5451.78
1309,-35080.32,-26449.42
1310,-31485.26,-31318.82
1311,-5431.85,-5440.68
1312,-26001.77,-16578.34
1313,-34008.04,-32550.8
1314,-5453.87,-5444.4
1315,-28271.47,-25123.12
1316,-35948.18,-34688.0
1317,-5485.76,-5485.21
1318,-15066.65,-11851.82
1319,-31035.19,-30194.22
1320,-5449.46,-5445.75
1321,-24807.01,-27891.14
1322,-33074.37,-29902.46
1323,-5445.37,-5444.84
1324,-35483.65,-33197.01
1325,-36610.98,-36123.17
1326,-5449.09,-5448.32
1327,-28826.81,-29028.28
1328,-31703.55,-32113.42
1329,-5451.23,-5448.94
1330,-33113.74,-32681.71
1331,-37337.83,-37319.4
1332,-5435.58,-5434.91
1333,-13252.65,-21649.7
1334,-31041.62,-33178.92
1335,-5448.45,-5447.16
1336,-12776.56,-21205.36
1337,-32946.96,-34093.56
1338,-5463.04,-5465.1
1339,-34652.51,-34447.59
1340,-35500.48,-36850.63
1341,-5426.19,-5422.0
1342,-20519.56,-32194.7
1343,-21162.03,-26348.76
1344,-5433.46,-5435.5
1345,-33541.95,-30152.02
1346,-38078.9,-35414.51
1347,-5433.24,-5438.09
1348,-24213.86,-11381.81
1349,-38364.45,-37207.23
1350,-5436.32,-5436.8
1351,-26242.24,-25797.21
1352,-35423.26,-35526.38
1353,-5427.64,-5435.31
1354,-1509.87,-2007.49
1355,-34654.05,-32550.45
1356,-5443.43,-5441.11
1357,-12263.14,-12901.96
1358,-28659.76,-28437.39
1359,-5430.19,-5435.33
1360,-16531.69,-15896.24
1361,-25366.68,-24839.0
1362,-5412.34,-5378.28
1363,-35333.58,-35347.75
1364,-36502.05,-35991.17
1365,-5470.65,-5454.48
1366,-8414.02,-7067.47
1367,-21371.01,-12562.22
1368,-5444.63,-5440.28
1369,-13310.75,-25541.82
1370,-28956.84,-28830.34
1371,-5494.4,-5490.81
1372,-29581.36,-32217.64
1373,-28867.51,-29378.6
1374,-5467.67,-5466.9
1375,-22443.74,-18097.15
1376,-18344.13,-14967.2
1377,-5461.14,-5468.18
1378,-18710.23,-15847.37
1379,-29189.18,-25795.38
1380,-5480.75,-5480.45
1381,-28154.61,-29714.94
1382,-34261.26,-34087.13
1383,-5445.11,-5445.02
1384,-27969.06,-29869.96
1385,-35081.9,-36319.95
1386,-5439.38,-5436.96
1387,-25138.45,-29353.92
1388,-32744.08,-34222.38
1389,-5430.13,-5433.09
1390,-7928.15,-2783.8
1391,-26555.87,-27968.15
1392,-5433.46,-5435.5
1393,-33541.95,-30152.02
1394,-38078.9,-35414.51
1395,-5433.24,-5438.09
1396,-24213.86,-11381.81
1397,-38364.45,-37207.23
1398,-5436.32,-5436.8
1399,-26242.24,-25797.21
1400,-35423.26,-35526.38
1401,-5427.64,-5435.31
1402,-1509.87,-2007.49
1403,-34654.05,-32550.45
1404,-5443.43,-5441.11
1405,-12263.14,-12901.96
1406,-28659.76,-28437.39
1407,-5430.19,-5435.33
1408,-16531.69,-15896.24
1409,-25366.68,-24839.0
1410,-5412.34,-5378.28
1411,-35333.58,-35347.75
1412,-36502.05,-35991.17
1413,-5470.65,-5454.48
1414,-8414.02,-7067.47
1415,-21371.01,-12562.22
1416,-5470.93,-5452.82
1417,-7813.84,-4690.11
1418,-30528.72,-28411.16
1419,-5452.13,-5447.41
1420,-25992.01,-19707.17
1421,-34712.99,-34906.09
1422,-5437.5,-5433.8
1423,-12956.53,-7849.48
1424,-34014.44,-34346.93
1425,-5442.1,-5435.87
1426,-22808.27,-16889.29
1427,-35625.61,-34630.05
1428,-5452.77,-5445.37
1429,-6940.71,-7848.88
1430,-29968.11,-29474.41
1431,-5443.54,-5443.33
1432,-28125.78,-27848.96
1433,-27086.27,-27680.38
1434,-5435.04,-5440.19
1435,-28979.39,-28750.79
1436,-32158.02,-34162.19
1437,-5460.74,-5461.13
1438,-29686.0,-30025.81
1439,-35845.83,-34249.26
1440,-5447.63,-5429.15
1441,-10713.18,-34176.45
1442,-11721.98,-31453.99
1443,-5456.92,-5447.25
1444,-14141.61,-11046.89
1445,-26153.69,-30849.85
1446,-5472.32,-5495.05
1447,-18164.87,-29034.51
1448,-31700.3,-35161.85
1449,-5464.3,-5442.95
1450,-28316.31,-33956.01
1451,-35711.72,-36998.07
1452,-5454.43,-5449.6
1453,-26310.59,-31469.38
1454,-36174.26,-37376.15
1455,-5472.49,-5456.72
1456,-29819.8,-34279.18
1457,-34805.44,-38149.46
1458,-5457.32,-5429.89
1459,-29170.36,-33007.33
1460,-31317.4,-35836.13
1461,-5432.11,-5435.69
1462,-29624.43,-32023.6
1463,-31177.94,-35404.46
1464,-5456.52,-5459.35
1465,-28251.5,-12014.92
1466,-10563.7,-23185.84
1467,-5465.86,-5459.97
1468,-299.86,-28.95
1469,-6906.47,-13154.7
1470,-5453.06,-5464.22
1471,-27551.58,-25770.82
1472,-23803.49,-23207.94
1473,-5444.03,-5458.1
1474,-32988.52,-34643.33
1475,-33398.02,-32928.31
1476,-5436.06,-5450.93
1477,-11177.92,-18288.77
1478,-24505.48,-20549.5
1479,-5467.38,-5537.62
1480,-4111.97,-8701.01
1481,-20816.92,-21320.64
1482,-5449.99,-5472.2
1483,-3608.32,-8224.94
1484,-33643.76,-31297.56
1485,-5473.54,-5457.14
1486,-24772.58,-26588.82
1487,-31074.2,-38125.29
1488,-5655.86,-5599.79
1489,-5728.7,-5724.16
1490,-35546.7,-21080.83
1491,-35168.17,-30365.67
1492,-261.97,-152.24
1493,-5637.78,-5615.75
1494,-5736.92,-5748.22
1495,-33293.85,-32669.22
1496,-10884.65,-26324.03
1497,-26.9,-1186.36
1498,-5633.36,-5617.42
1499,-5737.06,-5730.23
1500,-34219.79,-31665.33
1501,-35343.46,-36119.8
1502,-3113.39,-5885.27
1503,-5655.7,-5650.77
1504,-5703.99,-5705.4
1505,-29960.4,-27476.42
1506,-25237.71,-27434.6
1507,-72.88,-276.04
1508,-5643.28,-5636.0
1509,-5726.09,-5725.96
1510,-32307.72,-27300.64
1511,-7467.49,-7689.62
1512,-1810.23,-2524.65
1513,-5661.02,-5641.66
1514,-5840.57,-5909.28
1515,-39223.17,-38244.73
1516,-18630.75,-22681.21
1517,-20393.32,-8193.65
1518,-5622.32,-5606.77
1519,-5781.88,-5775.42
1520,-35393.95,-37020.44
1521,-30209.11,-21111.38
1522,-552.63,-719.89
1523,-5666.92,-5654.67
1524,-5716.13,-5713.42
1525,-36423.54,-36807.43
1526,-35434.92,-35148.98
1527,-1730.28,-66.2
1528,-5619.71,-5632.28
1529,-5744.06,-5795.46
1530,-38438.82,-38469.09
1531,-26724.55,-24883.35
1532,-14111.57,-19115.61
1533,-5591.75,-5604.72
1534,-5766.88,-5743.6
1535,-37511.91,-37519.93
1536,-32218.39,-32875.99
1537,-18780.82,-12991.46
1538,-5599.53,-5615.34
1539,-5754.78,-5749.4
1540,-37013.15,-36612.07
1541,-25061.63,-19373.47
1542,-36497.86,-33237.29
1543,-5629.74,-5630.83
1544,-5674.84,-5689.09
1545,-33452.06,-34362.22
1546,-6180.24,-12070.31
1547,-28618.06,-36497.75
1548,-5600.13,-5611.94
1549,-5483.05,-5521.46
1550,-38378.25,-37759.66
1551,-18268.79,-21775.04
1552,-30909.55,-32044.02
1553,-5591.98,-5593.35
1554,-5642.62,-5655.21
1555,-28231.64,-17567.3
1556,-12463.34,-20820.55
1557,-16214.26,-12359.62
1558,-5619.81,-5617.8
1559,-5711.53,-5710.81
1560,-33815.47,-6403.7
1561,-34793.72,-33144.75
1562,-17355.65,-13138.95
1563,-5655.41,-5649.69
1564,-5391.42,-5503.61
1565,-34714.32,-34027.3
1566,-33185.14,-31526.13
1567,-31412.68,-29633.94
1568,-5578.82,-5623.35
1569,-5707.73,-5699.59
1570,-22402.82,-27615.09
1571,-32570.66,-33213.99
1572,-3079.5,-9867.0
1573,-5627.6,-5650.39
1574,-5730.51,-5736.57
1575,-33737.56,-31896.08
1576,-35525.44,-33635.16
1577,-19022.78,-22004.26
1578,-5649.35,-5650.16
1579,-5475.44,-5387.53
1580,-35540.85,-35046.53
1581,-34031.14,-35209.37
1582,-12717.34,-9483.12
1583,-5632.28,-5634.36
1584,-5741.32,-5732.65
1585,-34599.02,-34645.28
1586,-32242.35,-33584.3
1587,-24561.69,-24990.05
1588,-5682.96,-5682.86
1589,-5848.94,-5862.31
1590,-37539.56,-36765.48
1591,-21633.5,-21420.49
1592,-5450.16,-3329.64
1593,-5630.92,-5628.17
1594,-5774.3,-5761.45
1595,-38384.42,-38105.14
1596,-25637.86,-23654.49
1597,-28478.26,-22098.05
1598,-5477.15,-5560.76
1599,-5519.71,-5525.57
1600,-37864.73,-38078.63
1601,-36647.87,-35277.19
1602,-4989.21,-14174.57
1603,-5660.17,-5661.69
1604,-5629.63,-5577.88
1605,-38973.61,-38941.32
1606,-31120.38,-31385.7
1607,-19083.81,-19817.36
1608,-5631.8,-5664.89
1609,-5524.35,-5724.21
1610,-27528.06,-17549.07
1611,-33476.72,-26806.25
1612,-16148.23,-5194.92
1613,-5671.93,-5672.67
1614,-5711.03,-5708.33
1615,-9354.64,-14709.34
1616,-37723.57,-37831.02
1617,-28926.16,-33030.24
1618,-5677.74,-5656.14
1619,-5697.95,-5723.57
1620,-37421.67,-38321.02
1621,-37008.53,-37425.86
1622,-29764.02,-33527.64
1623,-5666.02,-5664.91
1624,-5666.23,-5668.14
1625,-38441.91,-38379.4
1626,-33647.2,-33797.14
1627,-4775.52,-4663.54
1628,-5671.4,-5667.97
1629,-5727.77,-5701.7
1630,-38856.26,-37999.92
1631,-33205.54,-33951.09
1632,-19161.19,-15968.05
1633,-5692.62,-5666.09
1634,-5663.35,-5666.98
1635,-39203.83,-39197.6
1636,-3480.23,-3019.44
1637,-26941.88,-21869.4
1638,-5679.75,-5673.04
1639,-5410.46,-5382.39
1640,-35373.96,-34164.31
1641,-32350.99,-28235.28
1642,-291.39,-96.41
1643,-5641.25,-5661.5
1644,-5728.93,-5729.32
1645,-37454.04,-37043.47
1646,-31693.03,-33591.0
1647,-1192.02,-1998.28
1648,-5657.07,-5642.44
1649,-5746.23,-5744.01
1650,-36302.08,-37541.45
1651,-29924.14,-35358.25
1652,-17327.02,-10360.54
1653,-5610.35,-5631.19
1654,-5733.74,-5698.8
1655,-33839.77,-36117.75
1656,-29311.67,-27403.94
1657,-929.09,-4390.34
1658,-5612.07,-5621.6
1659,-5716.04,-5714.34
1660,-38411.48,-38954.28
1661,-5793.37,-7738.36
1662,-14498.1,-12067.31
1663,-5639.69,-5635.31
1664,-5719.7,-5730.02
1665,-22666.29,-30569.72
1666,-28906.62,-32203.95
1667,-5065.83,-6867.49
1668,-5648.0,-5649.37
1669,-5727.81,-5727.9
1670,-37721.43,-38024.48
1671,-22571.23,-23222.21
1672,-18.77,-26.27
1673,-5658.42,-5650.72
1674,-5696.96,-5705.19
1675,-38289.32,-38785.97
1676,-24518.32,-29263.9
1677,-2068.37,-7949.96
1678,-5646.47,-5650.53
1679,-5730.9,-5762.24
1680,-36031.31,-2343.2
1681,-34264.54,-34039.8
1682,-3638.42,-3226.92
1683,-5689.22,-5681.37
1684,-5772.07,-5746.85
1685,-38300.91,-37999.15
1686,-29504.43,-31859.45
1687,-34.1,-9.72
1688,-5619.37,-5631.07
1689,-5686.82,-5704.88
1690,-39155.79,-38743.1
1691,-20504.35,-16111.79
1692,-25381.54,-13081.89
1693,-5658.19,-5652.37
1694,-5663.98,-5689.73
1695,-37525.89,-37871.57
1696,-23859.55,-19812.73
1697,-23902.53,-7460.59
1698,-5622.64,-5605.7
1699,-5569.2,-5566.86
1700,-39554.04,-39569.69
1701,-35872.9,-36287.06
1702,-4260.37,-4556.54
1703,-5579.47,-5559.22
1704,-5664.11,-5666.36
1705,-37896.68,-37700.22
1706,-35762.11,-35491.42
1707,-22789.19,-21000.69
1708,-5580.39,-5575.53
1709,-5674.46,-5686.38
1710,-25494.18,-25360.35
1711,-26620.27,-25924.02
1712,-5229.33,-7134.66
1713,-5604.23,-5606.08
1714,-5756.57,-5758.51
1715,-35867.73,-35958.1
1716,-36762.84,-36572.25
1717,-27231.96,-20648.42
1718,-5637.84,-5656.04
1719,-5437.7,-5381.26
1720,-33305.54,-33517.1
1721,-31356.92,-30568.35
1722,-4706.17,-5540.76
1723,-5618.39,-5621.09
1724,-5764.14,-5742.17
1725,-32805.3,-33327.18
1726,-26795.33,-25197.52
1727,-23779.8,-17235.6
1728,-5651.28,-5649.53
1729,-5713.6,-5723.33
1730,-36952.74,-35842.21
1731,-31636.19,-31204.49
1732,-19506.04,-23421.46
1733,-5575.89,-5583.58
1734,-5716.07,-5679.27
1735,-479.97,-228.25
1736,-26346.83,-21761.6
1737,-12126.19,-13986.09
1738,-5619.14,-5624.2
1739,-5704.48,-5735.24
1740,-36253.38,-36585.8
1741,-34091.76,-34270.55
1742,-23388.27,-26501.36
1743,-5673.01,-5672.57
1744,-5608.78,-5680.6
1745,-38898.69,-39005.37
1746,-20912.46,-20642.03
1747,-2098.68,-2487.61
1748,-5662.65,-5659.41
1749,-5730.38,-5756.79
1750,-38250.4,-38556.6
1751,-23119.93,-25708.71
1752,-1069.29,-2646.6
1753,-5617.46,-5615.37
1754,-5766.87,-5786.71
1755,-36167.46,-36571.31
1756,-28634.54,-22899.46
1757,-18201.13,-25662.95
1758,-5631.28,-5631.43
1759,-5721.64,-5720.77
1760,-14612.44,-34411.61
1761,-32581.19,-30430.83
1762,-20172.68,-10126.17
1763,-5599.72,-5624.11
1764,-5747.85,-5749.91
1765,-38087.48,-38727.74
1766,-31890.66,-28353.42
1767,-22992.86,-12003.6
1768,-5612.48,-5654.97
1769,-5631.71,-5600.77
1770,-10992.05,-379.9
1771,-28867.72,-28517.64
1772,-5130.95,-2094.86
1773,-5643.73,-5657.1
1774,-5707.67,-5695.79
1775,-36947.15,-35441.76
1776,-32889.05,-32060.42
1777,-7222.76,-5131.1
1778,-5649.99,-5675.08
1779,-5737.84,-5852.35
1780,-39175.88,-38846.92
1781,-27469.56,-31596.41
1782,-4506.42,-3793.71
1783,-5670.35,-5675.06
1784,-5683.74,-5766.24
1785,-36579.76,-35834.25
1786,-6095.42,-8316.25
1787,-18.84,-17.56
1788,-5659.05,-5662.94
1789,-5772.58,-5847.29
1790,-35985.72,-34497.38
1791,-23374.27,-28441.37
1792,-18143.62,-13521.27
1793,-5621.92,-5624.64
1794,-5662.42,-5666.67
1795,-35751.69,-36561.45
1796,-30851.65,-32541.01
1797,-14483.71,-6449.63
1798,-5747.63,-5753.86
1799,-5737.52,-5738.99
1800,-36634.57,-36024.33
1801,-10385.97,-10538.75
1802,-480.54,-103.25
1803,-5692.07,-5686.5
1804,-5771.59,-5801.33
1805,-34009.73,-35773.51
1806,-30959.17,-29155.38
1807,-9.19,-5.55
1808,-5611.5,-5651.13
1809,-5714.02,-5714.41
1810,-33537.01,-38266.12
1811,-22842.55,-36023.94
1812,-22055.32,-35767.86
1813,-5599.0,-5629.0
1814,-5745.0,-5735.03
1815,-37854.37,-37909.65
1816,-32588.69,-28164.16
1817,-16069.76,-27910.3
1818,-5614.64,-5629.14
1819,-5733.88,-5757.16
1820,-38543.46,-38800.27
1821,-31543.53,-31096.47
1822,-5687.15,-3078.67
1823,-5664.21,-5670.37
1824,-5732.27,-5722.27
1825,-37370.54,-37223.3
1826,-36593.8,-36056.42
1827,-36496.35,-35690.2
1828,-5640.19,-5655.76
1829,-5721.76,-5728.78
1830,-36752.56,-37152.47
1831,-28849.65,-29481.81
1832,-15007.2,-29028.5
1833,-5646.95,-5671.51
1834,-5722.21,-5722.18
1835,-37119.4,-37152.51
1836,-29220.26,-28806.45
1837,-6223.68,-3604.95
1838,-5654.41,-5649.11
1839,-5723.74,-5717.87
1840,-38440.14,-38424.8
1841,-34380.66,-22212.95
1842,-2188.73,-4500.43
1843,-5611.31,-5618.32
1844,-5697.94,-5705.84
1845,-30877.12,-27666.99
1846,-28907.78,-27168.87
1847,-1426.58,-13063.11
1848,-5653.52,-5685.64
1849,-5785.1,-5818.07
1850,-37048.6,-37735.81
1851,-22160.37,-23127.95
1852,-7047.94,-2488.67
1853,-5642.57,-5646.57
1854,-5549.81,-5551.76
1855,-37532.95,-38915.3
1856,-34817.54,-36012.5
1857,-20244.36,-11872.17
1858,-5653.9,-5651.24
1859,-5679.46,-5678.5
1860,-7158.87,-8186.37
1861,-36424.6,-36696.13
1862,-25238.81,-25938.76
1863,-5627.31,-5620.66
1864,-5610.13,-5605.7
1865,-38776.36,-38730.79
1866,-33749.95,-34048.52
1867,-27170.38,-28114.09
1868,-5685.07,-5695.49
1869,-5784.55,-5786.73
1870,-39262.7,-39326.53
1871,-35793.22,-36015.57
1872,-3618.92,-2313.6
1873,-5705.84,-5697.96
1874,-5740.68,-5841.59
1875,-11671.4,-15198.76
1876,-32584.96,-34486.24
1877,-15963.93,-10664.76
1878,-5733.71,-5693.12
1879,-5654.7,-5694.45
1880,-38259.4,-37644.58
1881,-22068.29,-33916.73
1882,-10283.04,-5905.2
1883,-5643.84,-5647.22
1884,-5790.48,-5791.21
1885,-39147.62,-38878.9
1886,-24000.9,-23353.75
1887,-12011.45,-3092.32
1888,-5647.75,-5659.7
1889,-5838.43,-5802.13
1890,-36521.96,-37441.01
1891,-6738.43,-16456.56
1892,-30.2,-11.93
1893,-5560.7,-5605.79
1894,-5692.51,-5661.53
1895,-38734.15,-38576.52
1896,-34168.87,-33120.87
1897,-6.7,-14.39
1898,-5748.44,-5683.88
1899,-5822.53,-5757.89
1900,-39422.59,-39674.7
1901,-34264.67,-32138.66
1902,-337.22,-478.96
1903,-5657.57,-5659.68
1904,-5780.7,-5719.2
1905,-34315.72,-38219.69
1906,-32754.06,-34356.56
1907,-8.44,-3.62
1908,-5653.16,-5657.4
1909,-5766.44,-5739.6
1910,-28279.88,-32333.62
1911,-28078.67,-27389.05
1912,-1049.52,-1339.54
1913,-5645.48,-5644.6
1914,-5748.5,-5744.21
1915,-37580.59,-38172.57
1916,-32434.39,-29902.52
1917,-5.45,-13.46
1918,-5669.21,-5676.26
1919,-5743.25,-5716.59
1920,-37886.91,-37998.5
1921,-29815.8,-33504.85
1922,-2.63,-3.42
1923,-5641.46,-5644.76
1924,-5723.77,-5734.25
