bb_idx,MT_PredIG,WT_PredIG
14036,0.000473,0.000186
14037,0.12267,0.12267
14038,0.091917,0.306214
14039,0.004662,0.006921
14040,0.121169,0.00454
14041,0.083143,0.046238
14042,0.193069,0.013826
14043,0.114573,0.459009
14044,0.084334,0.333927
14045,0.091605,0.761099
14046,0.144671,0.585364
14047,0.560114,0.822777
14048,0.054608,0.799156
14049,0.186414,0.190062
14050,0.388766,0.499155
14051,0.378083,0.599987
14052,0.061716,0.070744
14053,0.328847,0.235095
14054,0.004747,0.043068
14055,0.158088,0.155489
14056,0.002409,0.082089
14057,0.008885,0.048892
14058,0.056695,0.227287
14059,0.018324,0.19062
14060,0.007551,0.043477
14061,0.263841,0.481656
14062,0.018324,0.481656
14063,0.018184,0.019299
14064,0.242413,0.110209
14065,0.000407,0.001145
14066,0.007551,0.003826
14067,0.098324,0.029351
14068,0.03193,0.00422
14069,0.073438,0.068722
14070,0.040113,0.202066
14071,0.040113,0.229998
14072,0.074369,0.003431
14073,0.04536,0.044463
14074,0.066091,0.040022
14075,0.017624,0.062521
14076,0.044468,0.043634
14077,0.00924,0.019045
14078,0.046902,0.130135
14079,0.01189,0.001903
14080,0.004866,0.063698
14081,0.043533,0.070109
14082,0.183515,0.057076
14083,0.058118,0.223334
14084,0.139087,0.504024
14085,0.053823,0.056695
14086,0.066118,0.066118
14087,0.012293,0.029122
14088,0.004216,0.558684
14089,0.00157,0.007035
14090,0.002551,0.02594
14091,0.00157,0.01004
14092,0.068567,0.115865
14093,0.007759,0.007834
14094,0.003361,0.239104
14095,0.623218,0.731765
14096,0.020649,0.031638
14097,0.014107,0.007445
14098,0.003548,0.001538
14099,0.000107,0.000125
14100,0.064916,0.137789
14101,0.134633,0.148172
14102,0.603763,0.692926
14103,0.130888,0.121835
14104,0.130888,0.034742
14105,0.119229,0.169856
14106,0.050287,0.184027
14107,0.051803,0.188775
14108,0.291087,0.413076
14109,0.0434,0.199593
14110,0.002674,0.117055
14111,0.07421,0.496346
14112,0.663046,0.418833
14113,0.192857,0.185797
14114,0.613358,0.480896
14115,0.108849,0.162701
14116,0.002761,0.013542
14117,0.014282,0.043374
14118,0.002245,0.008819
14119,0.001433,0.003504
14120,0.008977,0.008977
14121,0.143928,0.143928
14122,0.090085,0.089291
14123,0.139087,0.139087
14124,0.288354,0.083399
14125,0.003345,0.007928
14126,0.035817,0.035817
14127,0.15449,0.910725
14128,0.173542,0.969774
14129,0.005634,0.535779
14130,0.053891,0.066394
14131,0.018612,0.020971
14132,0.07454,0.768296
14133,0.00048,0.021522
14134,0.007482,0.021522
14135,0.001746,0.006331
14136,0.02086,0.001915
14137,0.00159,0.000604
14138,0.013149,0.001606
14139,0.006053,0.061937
14140,0.00067,0.001888
14141,0.010947,0.010947
14142,0.085642,0.002224
14143,0.027167,0.000554
14144,0.031176,0.000708
14145,0.063948,0.021522
14146,0.023811,0.021522
14147,0.009983,0.004881
14148,0.006925,0.002203
14149,0.006989,0.000779
14150,0.002023,0.000558
14151,0.213742,0.033285
14152,0.361865,0.006527
14153,0.018815,0.009713
14154,0.079066,0.00085
14155,0.046956,0.002068
14156,0.409119,0.000269
14157,0.01812,0.087076
14158,0.046777,0.024419
14159,0.022555,0.001397
14160,0.000998,0.006979
14161,0.000998,0.032837
14162,0.000306,0.003313
14163,0.004559,0.033285
14164,0.002276,0.00378
14165,0.001395,0.019581
14166,3.7e-05,0.000199
14167,0.000836,0.00032
14168,4.8e-05,2.9e-05
14169,0.005712,0.000826
14170,0.218792,0.00015
14171,0.016503,1.3e-05
14172,0.007854,0.001447
14173,0.585445,0.004691
14174,0.137373,0.000113
14175,0.306214,0.387497
14176,0.224845,0.379137
14177,0.004726,0.016161
14178,0.94041,0.012158
14179,0.94041,0.002521
14180,0.485739,0.000299
14181,0.48077,0.150278
14182,0.128218,0.007463
14183,0.390059,0.027055
14184,0.167069,0.015519
14185,0.095357,0.042115
14186,0.046042,0.018184
14187,0.07902,0.113865
14188,0.003075,0.004398
14189,0.036615,0.004747
14190,0.263841,0.001977
14191,0.043625,0.001698
14192,0.008057,0.000544
14193,0.323071,0.01249
14194,0.018324,0.000866
14195,0.054991,0.000614
14196,0.086156,0.048138
14197,0.066118,0.056695
14198,0.008885,0.007865
14199,0.025783,0.011476
14200,0.009222,0.011476
14201,0.006545,0.004124
14202,0.001194,0.001142
14203,0.001521,0.00159
14204,0.040168,0.017371
14205,0.01284,0.015964
14206,0.004446,0.008167
14207,0.00081,0.001489
14208,0.00073,0.001897
14209,0.006949,0.01284
14210,0.006949,0.01284
14211,0.003532,0.009141
14212,0.000377,0.004068
14213,0.001217,0.014408
14214,0.004983,0.009222
14215,0.002675,0.01284
14216,0.003532,0.006545
14217,0.00052,0.001194
14218,0.000871,0.005571
14219,0.000953,0.002397
14220,0.002397,0.002397
14221,0.001802,0.003264
14222,0.000172,0.000375
14223,0.001681,0.002956
14224,0.00188,0.004983
14225,0.004983,0.004983
14226,0.003532,0.006949
14227,0.000395,0.000841
14228,0.001334,0.004983
14229,0.663046,0.783576
14230,0.67506,0.783576
14231,0.802788,0.933361
14232,0.16375,0.108796
14233,0.088152,0.134879
14234,0.006945,0.50531
14235,0.006619,0.50531
14236,0.064148,0.891307
14237,0.024402,0.168371
14238,0.00101,0.054309
14239,0.000253,0.002996
14240,0.000673,0.000946
14241,0.000171,0.000617
14242,0.000494,0.001704
14243,0.000451,0.001433
14244,0.000395,0.000395
14245,0.000395,0.000395
14246,0.000892,0.000892
14247,0.000221,0.000187
14248,0.001007,0.00024
14249,0.000185,0.000312
14250,0.000213,0.000213
14251,0.000395,0.000432
14252,0.000115,0.000287
14253,0.000783,0.000783
14254,0.155936,0.119537
14255,0.066118,0.056695
14256,0.106629,0.106629
14257,0.012293,0.012293
14258,0.002232,0.001546
14259,0.062416,0.0682
14260,0.096899,0.12262
14261,0.356848,0.419516
14262,0.23026,0.407856
14263,0.062069,0.067823
14264,0.301739,0.081723
14265,0.106465,0.084782
14266,0.049547,0.046452
14267,0.064818,0.06083
14268,0.066132,0.096899
14269,0.006571,0.006571
14270,0.005559,0.005559
14271,0.005411,0.013998
14272,0.00739,0.00739
14273,0.006085,0.003177
14274,0.015586,0.015586
14275,0.004492,0.004492
14276,0.098324,0.098324
14277,0.046112,0.112013
14278,0.04677,0.04677
14279,0.034218,0.031098
14280,0.057902,0.057902
14281,0.018934,0.018934
14282,0.307114,0.126134
14283,0.027226,0.027226
14284,0.243017,0.243017
14285,0.109551,0.109551
14286,0.094565,0.102574
14287,0.051451,0.051451
14288,0.048847,0.048847
14289,0.094643,0.049111
14290,0.329474,0.074397
14291,0.031634,0.039727
14292,0.085637,0.053155
14293,0.067018,0.067018
14294,0.010174,0.010174
14295,0.01933,0.010174
14296,0.007752,0.005653
14297,0.166581,0.048953
14298,0.000883,0.010174
14299,0.148224,0.148224
14300,0.249408,0.249408
14301,0.324314,0.017134
14302,0.001771,0.005645
14303,0.439151,0.439151
14304,0.001632,0.001632
14305,0.003113,0.003113
14306,0.000189,0.000189
14307,0.000378,0.000287
14308,0.000304,0.000304
14309,0.023758,0.079374
14310,0.008864,0.022936
14311,0.059646,0.042491
14312,0.094731,0.095057
14313,0.011161,0.08281
14314,0.536045,0.435391
14315,0.298048,0.341872
14316,0.247222,0.415731
14317,0.717151,0.544224
14318,0.583748,0.574969
14319,0.033605,0.40757
14320,0.028716,0.181083
14321,0.283055,0.811267
14322,0.081025,0.391882
14323,0.045142,0.374166
14324,0.423427,0.45847
14325,0.088074,0.141678
14326,0.423427,0.141678
14327,0.129856,0.037675
14328,0.098185,0.179554
14329,0.754228,0.744281
14330,0.677337,0.722007
14331,0.73001,0.405243
14332,0.464232,0.036152
14333,0.73001,0.24057
14334,0.665078,0.884044
14335,0.377022,0.657151
14336,0.583874,0.843432
14337,0.410685,0.524226
14338,0.434454,0.884044
14339,0.055707,0.014477
14340,0.018746,0.018746
14341,0.055802,0.055802
14342,0.161446,0.161446
14343,0.021973,0.021973
14344,0.015235,0.033638
14345,0.006189,0.00586
14346,0.011671,0.011671
14347,0.077962,0.077962
14348,0.01361,0.01361
14349,0.001768,0.000874
14350,0.115865,0.106629
14351,0.688625,0.459062
14352,0.008057,0.008057
14353,0.242413,0.242413
14354,0.003192,0.00158
14355,0.056695,0.056695
14356,0.257919,0.257919
14357,0.022917,0.019011
14358,0.226592,0.099599
14359,0.056695,0.114289
14360,0.001046,0.002137
14361,0.507902,0.240441
14362,0.011811,0.019011
14363,0.066118,0.119537
14364,0.000782,0.033285
14365,0.000363,0.033285
14366,0.01384,0.036312
14367,0.016624,0.010597
14368,0.001148,0.002808
14369,0.000358,0.000776
14370,9.4e-05,0.001157
14371,0.00187,0.000709
14372,0.002716,0.000173
14373,0.00187,0.000709
14374,0.001632,0.096571
14375,0.002568,0.096571
14376,0.015224,0.000946
14377,0.005269,0.006086
14378,0.045719,0.039353
14379,0.07198,0.096571
14380,0.07198,0.096571
14381,0.009501,0.000363
14382,0.01222,0.013424
14383,0.028866,0.050321
14384,0.025309,0.040135
14385,0.029447,0.040135
14386,0.000256,0.000353
14387,0.004816,0.002607
14388,0.011494,0.015771
14389,0.000341,0.000583
14390,0.002324,0.000992
14391,0.001101,0.000488
14392,0.010841,0.001877
14393,4.1e-05,0.000455
14394,0.018898,0.071553
14395,0.053171,0.034993
14396,0.066118,0.119537
14397,0.003826,0.007759
14398,0.01004,0.022101
14399,0.055897,0.04057
14400,0.119537,0.075005
14401,0.078559,0.257919
14402,0.012293,0.004747
14403,0.030232,0.011806
14404,0.119537,0.061716
14405,0.061716,0.075005
14406,0.416708,0.066118
14407,0.002551,0.002551
14408,0.066118,0.119537
14409,0.203827,0.203827
14410,0.284941,0.214639
14411,0.507902,0.240441
14412,0.05845,0.004747
14413,0.110209,0.263841
14414,0.155936,0.01249
14415,0.066118,0.004824
14416,0.240441,0.01249
14417,0.05845,0.000187
14418,0.115865,0.001213
14419,0.056695,0.061716
14420,0.056695,0.061716
14421,0.119537,0.061716
14422,0.007759,0.007759
14423,0.03721,0.035015
14424,0.012266,0.008369
14425,0.012266,0.004012
14426,0.012266,0.002943
14427,0.160347,0.063062
14428,0.00046,0.00098
14429,0.035181,0.033392
14430,0.065095,0.064596
14431,0.065095,0.064596
14432,0.029943,0.029705
14433,0.065095,0.064596
14434,0.305086,0.305086
14435,0.645592,0.442026
14436,0.251599,0.202066
14437,0.00571,0.00836
14438,0.397879,0.202066
14439,0.323728,0.141515
14440,0.323728,0.08124
14441,0.000967,0.00065
14442,0.008576,0.008576
14443,0.055066,0.055066
14444,0.000154,0.000227
14445,0.005772,0.002135
14446,0.003113,0.003251
14447,1.8e-05,6e-06
14448,0.001356,0.001892
14449,0.0055,0.0055
14450,0.005311,0.005311
14451,0.000215,0.000362
14452,0.001551,0.001551
14453,0.001321,0.000979
14454,0.002431,0.000494
14455,0.005337,0.002832
14456,0.006626,0.002832
14457,0.000608,0.000568
14458,0.000933,0.000494
14459,0.051923,0.08754
14460,0.005906,0.007847
14461,0.003797,0.005307
14462,0.000949,0.001085
14463,0.000554,0.002187
14464,0.003576,0.003805
14465,0.019115,0.010744
14466,0.002176,0.002993
14467,0.006877,0.006895
14468,0.012393,0.00299
14469,0.006848,0.001655
14470,0.019227,0.004691
14471,0.017674,0.004379
14472,0.002394,0.006586
14473,0.018545,0.003158
14474,0.157459,0.157459
14475,0.103991,0.23245
14476,0.261375,0.261375
14477,0.050698,0.099289
14478,0.103991,0.23245
14479,0.000302,0.000494
14480,0.000864,0.001021
14481,0.000302,0.000357
14482,0.001822,0.000607
14483,0.001111,0.000953
14484,0.63577,0.095294
14485,0.779117,0.486183
14486,0.949461,0.654705
14487,0.773042,0.061712
14488,0.950622,0.924987
14489,0.143814,0.27224
14490,0.459802,0.18588
14491,0.358628,0.358628
14492,0.97322,0.927335
14493,0.3377,0.459802
14494,0.002462,0.000499
14495,0.013588,0.007602
14496,0.007261,0.004101
14497,0.027285,0.147409
14498,0.013588,0.012672
14499,0.002141,0.000484
14500,0.018349,0.007985
14501,0.001587,0.000684
14502,0.005474,0.001997
14503,0.00195,0.00071
14504,0.044177,0.044177
14505,0.044177,0.044177
14506,0.742017,0.618246
14507,0.250926,0.161375
14508,0.430069,0.554797
14509,0.004337,0.000931
14510,0.000579,0.000213
14511,6.4e-05,4.2e-05
14512,0.002746,0.001456
14513,0.00257,0.000109
14514,0.103629,0.062948
14515,0.062948,0.095028
14516,0.344123,0.344123
14517,0.019565,0.030249
14518,0.344123,0.256518
14519,0.017953,0.003691
14520,0.006514,0.004793
14521,0.001661,0.001661
14522,0.002466,0.007957
14523,0.001322,0.002161
14524,0.001099,0.002617
14525,0.001099,0.001863
14526,0.002218,0.005275
14527,0.063051,0.043797
14528,0.001535,0.001403
14529,0.222284,0.05518
14530,0.222284,0.05518
14531,0.018514,0.030277
14532,0.094583,0.128269
14533,0.230377,0.060659
14534,0.008843,0.001137
14535,0.001829,0.002169
14536,0.000457,0.000909
14537,0.004002,0.001171
14538,0.000998,0.000617
14539,0.056718,0.072163
14540,0.072163,0.036312
14541,0.014265,0.002339
14542,0.008908,0.019844
14543,0.038978,0.072163
14544,0.409308,0.409308
14545,0.409308,0.409308
14546,0.478902,0.154882
14547,0.080267,0.080267
14548,0.206722,0.206722
14549,0.551675,0.383961
14550,0.762523,0.762523
14551,0.036948,0.040828
14552,0.037611,0.037611
14553,0.453558,0.453558
14554,0.928218,0.951286
14555,0.860358,0.928218
14556,0.947967,0.736124
14557,0.386342,0.202107
14558,0.811686,0.864683
14559,0.002618,0.000833
14560,0.002618,0.002618
14561,0.000435,0.000388
14562,0.008979,0.011596
14563,0.000262,0.000262
14564,0.012025,0.009235
14565,0.006585,0.019187
14566,0.010977,0.022729
14567,0.01236,0.00677
14568,0.010005,0.022729
14569,0.152236,0.219939
14570,0.082754,0.082754
14571,0.159206,0.248895
14572,0.002049,0.005077
14573,0.136861,0.111175
14574,0.000618,0.000783
14575,0.001906,0.000618
14576,0.00811,0.002343
14577,0.000115,0.000141
14578,0.004238,0.004238
14579,0.000432,0.000395
14580,0.000395,0.000395
14581,0.001906,0.001906
14582,0.000115,0.000287
14583,0.000236,0.000419
14584,0.472532,0.056113
14585,0.064361,0.009112
14586,0.536879,0.019585
14587,0.274615,0.018811
14588,0.566173,0.007597
14589,0.038746,0.078374
14590,0.004635,0.006609
14591,0.024234,0.044612
14592,0.025577,0.058438
14593,0.071467,0.094669
14594,0.251567,0.150477
14595,0.545143,0.410723
14596,0.514163,0.323614
14597,0.291725,0.022999
14598,0.491719,0.230361
14599,0.186669,0.894503
14600,0.008206,0.320989
14601,0.008543,0.070751
14602,0.175394,0.029685
14603,0.004322,0.222274
14604,0.125537,0.371081
14605,0.008578,0.062513
14606,0.125537,0.311823
14607,0.019375,0.025673
14608,0.002393,0.028809
14609,0.119537,0.07594
14610,0.022396,0.00374
14611,0.155936,0.176578
14612,0.007759,0.024351
14613,0.00157,0.028307
14614,0.042334,0.032716
14615,0.04225,0.07594
14616,0.04225,0.07594
14617,0.027433,0.03045
14618,0.042334,0.091522
14619,0.056695,0.018897
14620,0.056695,0.046267
14621,0.061716,0.022916
14622,0.002551,0.020993
14623,0.056695,0.018897
14624,0.056695,0.056695
14625,0.056695,0.056695
14626,0.225011,0.106524
14627,0.00619,0.007834
14628,0.053823,0.01004
14629,0.106524,0.106524
14630,0.225011,0.225011
14631,0.061716,0.119537
14632,0.007759,0.007759
14633,0.016157,0.046705
14634,0.002141,0.002141
14635,0.001123,0.001123
14636,0.000892,0.000892
14637,0.000141,0.000291
14638,0.000395,0.000427
14639,0.00331,0.002147
14640,0.00351,0.002147
14641,0.000753,0.005583
14642,0.002422,0.001309
14643,0.005619,0.002147
14644,0.118382,0.040418
14645,0.135621,0.046908
14646,0.004665,0.000268
14647,0.009979,0.002409
14648,0.056718,0.018512
14649,0.002979,0.024818
14650,0.002379,0.004457
14651,0.000671,0.003634
14652,0.00156,0.001736
14653,0.002604,0.004878
14654,0.131375,0.105401
14655,0.052894,0.029447
14656,0.052894,0.029447
14657,0.006137,0.002091
14658,0.069589,0.029447
14659,0.045719,0.018029
14660,0.045719,0.045719
14661,0.045719,0.018029
14662,0.005269,0.007583
14663,0.045719,0.00589
14664,0.002458,0.001652
14665,0.002567,0.00205
14666,0.000352,0.000538
14667,0.001438,0.000597
14668,0.001395,0.001463
14669,0.000395,0.000618
14670,0.000553,0.001504
14671,0.001213,0.000465
14672,0.000614,9.8e-05
14673,0.000395,0.000395
14674,0.000636,0.001546
14675,0.001213,0.002532
14676,0.000414,0.001205
14677,0.000141,0.000115
14678,0.000284,0.000282
14679,0.000395,0.000395
14680,0.001504,0.000395
14681,0.000395,0.000395
14682,0.000291,0.000287
14683,0.000249,0.000783
14684,0.000395,0.004824
14685,0.001228,0.01249
14686,0.000395,0.001504
14687,9.2e-05,3.8e-05
14688,0.00028,0.000553
14689,0.002781,0.011599
14690,0.002997,0.009808
14691,8.1e-05,0.001906
14692,8.3e-05,0.000115
14693,8e-05,0.001249
14694,0.263841,0.115865
14695,0.110209,0.115865
14696,0.155936,0.061716
14697,0.05845,0.05845
14698,0.101611,0.030232
14699,0.015739,0.27599
14700,0.037211,0.040344
14701,0.031776,0.014343
14702,0.236804,0.076828
14703,0.04887,0.024898
14704,0.132527,0.760125
14705,0.010152,0.689972
14706,0.063368,0.813702
14707,0.03907,0.985625
14708,0.050603,0.813208
14709,0.000844,0.002289
14710,0.004748,0.007558
14711,0.017952,0.105315
14712,0.007759,0.004036
14713,0.004358,0.029136
14714,0.155936,0.136194
14715,0.155936,0.20263
14716,0.155936,0.218149
14717,0.004747,0.097497
14718,0.328847,0.494404
14719,0.143207,0.218149
14720,0.143207,0.303691
14721,0.060649,0.059679
14722,0.017457,0.017457
14723,0.067136,0.155489
14724,0.712957,0.218149
14725,0.218149,0.218149
14726,0.143207,0.303691
14727,0.017457,0.017457
14728,0.155489,0.155489
14729,0.056695,0.165533
14730,0.100706,0.095101
14731,0.119537,0.12297
14732,0.007759,0.015456
14733,0.056695,0.165533
14734,0.225011,0.098376
14735,0.186353,0.20066
14736,0.225011,0.192001
14737,0.007759,0.017457
14738,0.01004,0.178094
14739,0.070744,0.155489
14740,0.070744,0.163016
14741,0.235095,0.218708
14742,0.017457,0.043068
14743,0.143207,0.19062
14744,0.505829,0.505829
14745,0.693458,0.218708
14746,0.070744,0.070744
14747,0.066989,0.043477
14748,0.143207,0.149379
14749,0.009289,0.013012
14750,0.009289,0.007011
14751,0.016923,0.013012
14752,0.001581,0.001786
14753,0.011379,0.00281
14754,0.000374,0.007525
14755,0.00188,0.014602
14756,0.004983,0.016923
14757,0.000436,0.00079
14758,0.000632,0.007095
14759,0.007803,0.002187
14760,0.002675,0.002241
14761,0.006949,0.005826
14762,0.000841,0.002494
14763,0.001326,0.004851
14764,0.005596,0.005363
14765,0.004983,0.004861
14766,0.014038,0.008889
14767,0.000172,0.004668
14768,0.002397,0.007229
14769,0.000433,0.001874
14770,0.000806,0.001649
14771,0.006824,0.005732
14772,0.00129,0.012512
14773,0.000523,0.000747
14774,0.526365,0.058977
14775,0.685972,0.143349
14776,0.625487,0.307459
14777,0.328731,0.501432
14778,0.799752,0.230408
14779,0.005379,0.001768
14780,0.005379,0.001768
14781,0.005379,0.001768
14782,0.010582,0.044941
14783,0.007254,0.001004
14784,0.077705,0.609986
14785,0.035316,0.609986
14786,0.071014,0.788205
14787,0.006778,0.872466
14788,0.056971,0.75674
14789,0.001183,0.003293
14790,0.002885,0.003447
14791,0.001183,0.001115
14792,0.083535,0.075261
14793,0.043341,0.007747
14794,0.009172,0.609986
14795,0.002484,0.800051
14796,0.010768,0.800051
14797,0.008554,0.872466
14798,0.004154,0.591146
14799,0.011317,0.205633
14800,0.011317,0.328804
14801,0.029002,0.205633
14802,0.000808,0.093363
14803,0.000201,0.059634
14804,0.028651,0.01672
14805,0.028651,0.01134
14806,0.001873,0.001876
14807,0.009834,0.001712
14808,0.000484,0.000483
14809,0.019517,0.019279
14810,0.019517,0.040495
14811,0.001286,0.001159
14812,0.00196,0.001935
14813,0.002919,0.006031
14814,0.786157,0.93536
14815,0.667123,0.827071
14816,0.038483,0.078013
14817,0.138835,0.140209
14818,0.077747,0.205124
14819,0.000765,0.00182
14820,0.001232,0.002931
14821,0.001001,0.001944
14822,0.003312,0.003994
14823,0.001232,0.002931
14824,0.000212,0.000377
14825,0.000226,9.5e-05
14826,0.001232,0.003074
14827,0.003312,0.001985
14828,0.000291,0.000829
14829,0.032434,0.024984
14830,0.005188,0.010745
14831,0.25502,0.669399
14832,0.477892,0.77429
14833,0.068406,0.147083
14834,0.000754,0.004511
14835,0.003124,0.004563
14836,0.507902,0.615797
14837,0.011811,0.242894
14838,0.437262,0.231161
14839,0.000407,0.000752
14840,0.00169,0.001832
14841,0.240441,0.327726
14842,0.022917,0.49678
14843,0.263841,0.594127
14844,0.155936,0.155936
14845,0.119537,0.066118
14846,0.106629,0.240441
14847,0.05845,0.019011
14848,0.115865,0.115865
14849,0.066118,0.155936
14850,0.066118,0.155936
14851,0.0249,0.061716
14852,0.007865,0.007865
14853,0.003192,0.003192
14854,0.000465,0.000465
14855,0.000892,0.000465
14856,0.004746,0.01249
14857,0.000255,0.000614
14858,0.002515,0.002515
14859,0.028389,0.032341
14860,0.012739,0.008927
14861,0.00767,0.019771
14862,0.009046,0.009046
14863,0.00767,0.003508
14864,0.000465,0.00767
14865,0.000892,0.008927
14866,0.000465,0.019771
14867,0.000141,0.010646
14868,0.000892,0.00767
14869,0.000614,0.008927
14870,0.003325,0.032341
14871,0.000836,0.019771
14872,1.1e-05,0.009046
14873,0.00032,0.00767
14874,0.0007,0.008093
14875,0.003788,0.010501
14876,6.2e-05,7.1e-05
14877,7e-05,0.000308
14878,0.000766,0.001018
14879,0.000245,0.000119
14880,0.000368,0.000342
14881,0.000214,8.3e-05
14882,0.000107,5.9e-05
14883,0.000823,0.000836
14884,0.000812,0.000311
14885,0.000465,0.000465
14886,0.000289,0.000118
14887,0.000255,0.000255
14888,0.000465,0.000465
14889,0.000531,0.000818
14890,0.000147,7.4e-05
14891,0.000596,0.000705
14892,0.000614,0.000614
14893,0.000251,0.00023
14894,0.011496,0.008938
14895,0.088015,0.023137
14896,0.039499,0.066048
14897,0.111111,0.111111
14898,0.046456,0.0083
14899,0.005764,0.004476
14900,0.000524,0.003273
14901,0.061789,0.061789
14902,0.059613,0.059613
14903,0.033759,0.033759
14904,0.160125,0.032987
14905,0.02275,0.021099
14906,0.134543,0.033126
14907,0.019215,0.024995
14908,0.03562,0.019703
14909,0.015829,0.015829
14910,0.028119,0.028119
14911,0.013565,0.013565
14912,0.003276,0.003276
14913,0.034641,0.034641
14914,0.009406,0.243017
14915,0.020224,0.102574
14916,0.002139,0.213205
14917,0.011455,0.143197
14918,0.002106,0.001511
14919,0.053445,0.011047
14920,0.096923,0.014903
14921,0.011232,0.002135
14922,0.657419,0.486956
14923,0.541854,0.456386
14924,0.311887,0.325309
14925,0.614844,0.486956
14926,0.361335,0.212647
14927,0.255414,0.485974
14928,0.462619,0.048835
14929,0.361335,0.29997
14930,0.046343,0.034606
14931,0.046343,0.091599
14932,0.002661,0.001601
14933,0.046343,0.043467
14934,0.003059,0.001092
14935,0.073296,0.025039
14936,0.001993,0.001269
14937,0.053567,0.006626
14938,0.004983,0.002569
14939,0.00253,0.002403
14940,0.002946,0.000636
14941,0.05726,0.006445
14942,0.041356,0.043696
14943,0.009264,0.009535
14944,0.007716,0.028946
14945,0.075312,0.026643
14946,0.003571,0.017659
14947,0.006647,0.017659
14948,0.01075,0.024553
14949,0.006647,0.020845
14950,0.00078,0.000351
14951,0.002077,0.000351
14952,0.00154,0.000351
14953,0.00154,0.000351
14954,0.003642,0.0005
14955,0.004092,0.000808
14956,0.009367,0.000428
14957,0.005336,0.000728
14958,0.024679,0.135621
14959,0.002568,0.015577
14960,0.001863,0.002221
14961,0.014397,0.118382
14962,0.001656,0.000302
14963,0.000101,0.000101
14964,0.000306,5.6e-05
14965,0.00074,0.000386
14966,0.019508,0.046452
14967,0.013166,0.052687
14968,0.028651,0.046452
14969,0.012162,0.016407
14970,0.805004,0.369827
14971,0.630796,0.208105
14972,0.522217,0.406786
14973,0.522217,0.473656
14974,0.843325,0.866435
14975,0.951471,0.930287
14976,0.821242,0.852466
14977,0.877771,0.922196
14978,0.000806,0.009492
14979,0.000806,0.009492
14980,0.000282,0.009492
14981,0.000799,0.009406
14982,0.006379,0.13172
14983,0.071467,0.13172
14984,0.036751,0.13172
14985,0.036751,0.118778
14986,0.000395,0.000432
14987,0.000892,0.000892
14988,0.000395,0.002141
14989,0.001123,0.001123
14990,0.00024,4.3e-05
14991,0.01249,0.001308
14992,0.000465,0.001195
14993,0.000395,0.00015
14994,0.000297,3.3e-05
14995,0.000395,0.000124
14996,0.000213,0.000134
14997,0.00024,2.7e-05
14998,0.000282,0.000524
14999,0.000465,0.000395
15000,0.000964,0.000503
15001,0.000652,0.000652
15002,0.033546,0.033546
15003,0.072163,0.056718
15004,0.107601,0.107601
15005,0.033285,0.033285
15006,0.000131,0.00011
15007,0.00086,0.000225
15008,0.047434,0.018633
15009,0.000322,0.000246
15010,0.004241,0.00353
15011,0.007297,0.007297
15012,0.000917,0.000277
15013,0.000988,0.000988
15014,0.001127,0.001127
15015,0.001127,0.001127
15016,0.000432,0.000432
15017,0.00024,0.000828
15018,0.004684,0.001824
15019,0.000634,0.000465
15020,0.001215,0.000432
15021,0.000331,0.000311
15022,0.000243,0.0001
15023,0.000243,0.001373
15024,0.000763,0.000311
15025,0.000331,0.000812
15026,0.015542,0.000326
15027,0.106286,0.000632
15028,0.037637,0.001357
15029,0.032625,0.001093
15030,0.00072,0.000331
15031,0.00132,0.001213
15032,0.000644,0.000812
15033,0.001465,0.001213
15034,0.000812,0.000243
15035,0.001652,0.000465
15036,0.00205,0.001213
15037,0.002212,0.000395
15038,0.008197,0.009801
15039,0.020549,0.021109
15040,0.004079,0.001359
15041,0.040997,0.003084
15042,0.004829,0.007735
15043,0.002898,0.002979
15044,0.002898,0.003469
15045,0.004889,0.012753
15046,0.011099,0.062373
15047,0.003013,0.091807
15048,0.011099,0.062373
15049,0.012489,0.054717
15050,0.133297,5.1e-05
15051,0.274074,0.000215
15052,0.314867,0.00019
15053,0.175127,0.00015
15054,0.116153,0.001088
15055,0.403149,0.005297
15056,0.254914,0.005297
15057,0.741865,0.011396
15058,0.010219,0.072658
15059,0.014736,0.238959
15060,0.077389,0.016044
15061,0.198151,0.023863
15062,0.482014,0.227516
15063,0.730579,0.181764
15064,0.04978,0.022755
15065,0.320345,0.104016
15066,0.351177,0.659337
15067,0.759777,0.71984
15068,0.041949,0.107512
15069,0.515476,0.246695
15070,0.237918,0.162757
15071,0.368272,0.266321
15072,0.027512,0.079995
15073,0.027512,0.050857
15074,0.505066,0.941937
15075,0.341745,0.909964
15076,0.026948,0.575098
15077,0.065405,0.283017
15078,0.00374,0.012821
15079,0.003186,0.012821
15080,0.07594,0.027507
15081,0.009701,0.019631
15082,0.117526,0.176578
15083,0.019237,0.008535
15084,0.17331,0.013769
15085,0.03547,0.005606
15086,0.082345,0.066118
15087,0.108034,0.066118
15088,0.086958,0.099599
15089,0.063702,0.099599
15090,0.007136,0.01743
15091,0.02229,0.115894
15092,0.025617,0.040113
15093,0.015893,0.196216
15094,0.058145,0.010866
15095,0.38052,0.053926
15096,0.348417,0.024808
15097,0.348417,0.043201
15098,0.020062,5.4e-05
15099,0.007927,0.003062
15100,0.010754,0.012779
15101,0.024198,0.00099
15102,0.034471,0.034287
15103,0.023515,0.025028
15104,0.136488,0.050321
15105,0.136488,0.023102
15106,0.018318,0.021975
