bb_idx,MT_Seq2Neo,WT_Seq2Neo
1141,0.857392,0.862135
1142,0.912419,0.910927
1143,0.604979,0.691433
1144,0.800675,0.823432
1145,0.861826,0.884936
1146,0.74969,0.716556
1147,0.835773,0.792101
1148,0.927177,0.894799
1149,0.823654,0.785641
1150,0.917551,0.900453
1151,0.958515,0.942754
1152,0.660055,0.617776
1153,0.867617,0.852239
1154,0.927156,0.917624
1155,0.803025,0.778452
1156,0.94475,0.924991
1157,0.974769,0.967953
1158,0.69807,0.727732
1159,0.850423,0.852398
1160,0.911933,0.92173
1161,0.700733,0.715958
1162,0.854986,0.846138
1163,0.905276,0.899664
1164,0.689296,0.589363
1165,0.836662,0.799097
1166,0.904094,0.881152
1167,0.647085,0.621775
1168,0.814105,0.831562
1169,0.873751,0.895078
1170,0.494267,0.490084
1171,0.799029,0.838974
1172,0.876045,0.907997
1173,0.662957,0.571885
1174,0.831328,0.842819
1175,0.908385,0.915627
1176,0.285753,0.588906
1177,0.757236,0.839123
1178,0.86904,0.893201
1179,0.689605,0.71432
1180,0.897615,0.884211
1181,0.93679,0.933304
1182,0.636212,0.670868
1183,0.861214,0.843117
1184,0.926253,0.912213
1185,0.583716,0.409341
1186,0.837957,0.809951
1187,0.910507,0.898823
1188,0.61107,0.610952
1189,0.800167,0.805831
1190,0.857348,0.874563
1191,0.540106,0.655366
1192,0.748686,0.779477
1193,0.812006,0.838637
1194,0.62772,0.653513
1195,0.806342,0.799874
1196,0.87399,0.871731
1197,0.72616,0.709634
1198,0.848883,0.835244
1199,0.915267,0.905314
1200,0.641966,0.701658
1201,0.862063,0.868892
1202,0.917411,0.924661
1203,0.325557,0.344266
1204,0.812854,0.822648
1205,0.896377,0.912661
1206,0.113509,0.128812
1207,0.652559,0.747999
1208,0.854946,0.890738
1209,0.108599,0.121422
1210,0.737464,0.77488
1211,0.905699,0.923022
1212,0.641589,0.630392
1213,0.903291,0.907446
1214,0.953864,0.952311
1215,0.361778,0.304847
1216,0.885416,0.872625
1217,0.946275,0.941238
1218,0.571352,0.48948
1219,0.854859,0.815995
1220,0.926868,0.913082
1221,0.47837,0.40631
1222,0.864295,0.861692
1223,0.937051,0.938551
1224,0.340627,0.314249
1225,0.752601,0.739982
1226,0.869127,0.873085
1227,0.207134,0.249682
1228,0.777694,0.790292
1229,0.887942,0.901619
1230,0.316114,0.398152
1231,0.789382,0.789442
1232,0.891542,0.893285
1233,0.443683,0.459938
1234,0.757628,0.723254
1235,0.837382,0.801385
1236,0.350269,0.390237
1237,0.768015,0.722912
1238,0.864901,0.827794
1239,0.486146,0.548181
1240,0.834946,0.841741
1241,0.92763,0.944907
1242,0.609441,0.647137
1243,0.766573,0.831975
1244,0.885187,0.921882
1245,0.42953,0.485283
1246,0.747414,0.755259
1247,0.842826,0.852353
1248,0.77649,0.748815
1249,0.926109,0.919986
1250,0.967638,0.963287
1251,0.304671,0.272529
1252,0.777416,0.760867
1253,0.88449,0.867336
1254,0.294346,0.254001
1255,0.801261,0.738036
1256,0.91713,0.875004
1257,0.272772,0.214784
1258,0.851231,0.785714
1259,0.936826,0.909538
1260,0.229378,0.249775
1261,0.806484,0.798375
1262,0.900503,0.904234
1263,0.705904,0.614105
1264,0.911413,0.886325
1265,0.960309,0.956326
1266,0.736707,0.692523
1267,0.91638,0.8971
1268,0.961481,0.947991
1269,0.27916,0.351064
1270,0.705691,0.686974
1271,0.832515,0.811421
1272,0.152665,0.165931
1273,0.706115,0.758523
1274,0.860787,0.89345
1275,0.205107,0.193478
1276,0.825634,0.855234
1277,0.917401,0.933549
1278,0.320308,0.28571
1279,0.797843,0.77
1280,0.880742,0.853273
1281,0.519929,0.408725
1282,0.804965,0.748357
1283,0.881524,0.823919
1284,0.451659,0.291377
1285,0.807546,0.726543
1286,0.908158,0.863867
1287,0.574326,0.290906
1288,0.809006,0.765711
1289,0.898176,0.903341
1290,0.561744,0.591385
1291,0.764018,0.794732
1292,0.886297,0.906583
1293,0.410072,0.478744
1294,0.823461,0.83656
1295,0.924074,0.928079
1296,0.459758,0.447649
1297,0.847453,0.827098
1298,0.919171,0.901954
1299,0.373917,0.470381
1300,0.860774,0.863809
1301,0.915282,0.913318
1302,0.672258,0.723731
1303,0.881048,0.888557
1304,0.933065,0.939149
1305,0.678567,0.715735
1306,0.906374,0.907951
1307,0.953754,0.95085
1308,0.733274,0.745609
1309,0.895328,0.897074
1310,0.936234,0.94075
1311,0.319888,0.390921
1312,0.839593,0.840064
1313,0.918527,0.923581
1314,0.63742,0.690762
1315,0.89277,0.899769
1316,0.95531,0.94707
1317,0.664002,0.695406
1318,0.890571,0.893511
1319,0.935909,0.929596
1320,0.660055,0.617776
1321,0.867617,0.852239
1322,0.927156,0.917624
1323,0.803025,0.778452
1324,0.94475,0.924991
1325,0.974769,0.967953
1326,0.69807,0.727732
1327,0.850423,0.852398
1328,0.911933,0.92173
1329,0.700733,0.715958
1330,0.854986,0.846138
1331,0.905276,0.899664
1332,0.689296,0.589363
1333,0.836662,0.799097
1334,0.904094,0.881152
1335,0.647085,0.621775
1336,0.814105,0.831562
1337,0.873751,0.895078
1338,0.494267,0.490084
1339,0.799029,0.838974
1340,0.876045,0.907997
1341,0.662957,0.571885
1342,0.831328,0.842819
1343,0.908385,0.915627
1344,0.655934,0.515808
1345,0.86469,0.846238
1346,0.944322,0.94037
1347,0.496153,0.360745
1348,0.791931,0.759328
1349,0.881631,0.8664
1350,0.255172,0.240567
1351,0.755701,0.767904
1352,0.886173,0.902086
1353,0.721845,0.600389
1354,0.856125,0.865508
1355,0.941924,0.955834
1356,0.641673,0.365264
1357,0.843218,0.785836
1358,0.911685,0.877085
1359,0.525417,0.369816
1360,0.802895,0.732299
1361,0.884872,0.849294
1362,0.605064,0.257048
1363,0.869974,0.813044
1364,0.913099,0.895958
1365,0.496636,0.263549
1366,0.816317,0.776393
1367,0.905077,0.893903
1368,0.139814,0.193572
1369,0.711281,0.676336
1370,0.851633,0.805063
1371,0.372452,0.40414
1372,0.839068,0.851274
1373,0.892903,0.911174
1374,0.671195,0.690737
1375,0.894584,0.903877
1376,0.943023,0.953787
1377,0.319033,0.239648
1378,0.818671,0.795577
1379,0.914324,0.900438
1380,0.606178,0.466918
1381,0.857599,0.859451
1382,0.919784,0.918584
1383,0.41852,0.328622
1384,0.860192,0.867536
1385,0.938937,0.942232
1386,0.17972,0.140798
1387,0.879479,0.881919
1388,0.954673,0.954587
1389,0.216816,0.18791
1390,0.819758,0.819883
1391,0.920526,0.921134
1392,0.655934,0.515808
1393,0.86469,0.846238
1394,0.944322,0.94037
1395,0.496153,0.360745
1396,0.791931,0.759328
1397,0.881631,0.8664
1398,0.255172,0.240567
1399,0.755701,0.767904
1400,0.886173,0.902086
1401,0.721845,0.600389
1402,0.856125,0.865508
1403,0.941924,0.955834
1404,0.641673,0.365264
1405,0.843218,0.785836
1406,0.911685,0.877085
1407,0.525417,0.369816
1408,0.802895,0.732299
1409,0.884872,0.849294
1410,0.605064,0.257048
1411,0.869974,0.813044
1412,0.913099,0.895958
1413,0.496636,0.263549
1414,0.816317,0.776393
1415,0.905077,0.893903
1416,0.550197,0.555768
1417,0.825135,0.757293
1418,0.909645,0.868319
1419,0.211143,0.298451
1420,0.806291,0.795586
1421,0.928971,0.911654
1422,0.111213,0.150361
1423,0.644309,0.664052
1424,0.822736,0.816917
1425,0.034909,0.02116
1426,0.379505,0.269532
1427,0.900601,0.888527
1428,0.087195,0.040262
1429,0.714222,0.492222
1430,0.936936,0.931212
1431,0.195978,0.113825
1432,0.803001,0.78659
1433,0.918178,0.927865
1434,0.219409,0.147292
1435,0.810389,0.802461
1436,0.89114,0.892981
1437,0.256747,0.305184
1438,0.868473,0.871081
1439,0.935208,0.935152
1440,0.301938,0.29176
1441,0.724627,0.700112
1442,0.844725,0.81412
1443,0.665601,0.479166
1444,0.896365,0.78906
1445,0.933645,0.862373
1446,0.500548,0.529872
1447,0.865627,0.837824
1448,0.921992,0.9175
1449,0.255538,0.397771
1450,0.682062,0.763672
1451,0.802461,0.874965
1452,0.472902,0.560874
1453,0.728179,0.775867
1454,0.806392,0.854696
1455,0.615835,0.58257
1456,0.787533,0.771876
1457,0.876912,0.856447
1458,0.470057,0.456004
1459,0.83452,0.805586
1460,0.940923,0.928366
1461,0.395481,0.441365
1462,0.805752,0.82842
1463,0.909161,0.924299
1464,0.277206,0.286415
1465,0.704874,0.749369
1466,0.834042,0.862854
1467,0.321362,0.422069
1468,0.715596,0.764798
1469,0.857692,0.887717
1470,0.429059,0.471278
1471,0.77159,0.794725
1472,0.857183,0.867813
1473,0.400103,0.339932
1474,0.817283,0.784068
1475,0.893025,0.869366
1476,0.33588,0.640606
1477,0.846567,0.878148
1478,0.947593,0.957462
1479,0.396693,0.714441
1480,0.88614,0.91906
1481,0.955541,0.962914
1482,0.4684,0.600437
1483,0.763305,0.767841
1484,0.864457,0.859584
1485,0.379844,0.371613
1486,0.743433,0.753047
1487,0.851576,0.863415
1488,0.759182,0.787844
1489,0.767804,0.790591
1490,0.871872,0.874892
1491,0.767932,0.801919
1492,0.867794,0.867641
1493,0.624658,0.644144
1494,0.627416,0.648644
1495,0.739944,0.745112
1496,0.614631,0.672965
1497,0.72517,0.739738
1498,0.668551,0.696987
1499,0.650369,0.686759
1500,0.767088,0.793377
1501,0.645094,0.707482
1502,0.756805,0.773402
1503,0.769026,0.768797
1504,0.771792,0.776503
1505,0.882174,0.859612
1506,0.77454,0.790579
1507,0.886975,0.871811
1508,0.769066,0.789898
1509,0.787971,0.793121
1510,0.90059,0.873227
1511,0.804728,0.811662
1512,0.882516,0.869649
1513,0.709793,0.738725
1514,0.753059,0.761255
1515,0.850175,0.842514
1516,0.749389,0.763278
1517,0.855975,0.854631
1518,0.730682,0.7193
1519,0.749894,0.740318
1520,0.859225,0.842984
1521,0.734051,0.725469
1522,0.838897,0.84283
1523,0.730041,0.716109
1524,0.738385,0.720828
1525,0.87182,0.854881
1526,0.748773,0.732293
1527,0.855698,0.837254
1528,0.773343,0.764922
1529,0.783234,0.773104
1530,0.835545,0.851305
1531,0.764835,0.75931
1532,0.84223,0.862814
1533,0.775962,0.792399
1534,0.782237,0.800651
1535,0.855067,0.886851
1536,0.788149,0.800916
1537,0.862724,0.887649
1538,0.70917,0.764311
1539,0.697921,0.754088
1540,0.77038,0.828226
1541,0.712697,0.762431
1542,0.770719,0.836747
1543,0.710016,0.770959
1544,0.706196,0.763044
1545,0.814494,0.854492
1546,0.725986,0.767651
1547,0.813106,0.859332
1548,0.664451,0.702041
1549,0.656586,0.691308
1550,0.819994,0.839949
1551,0.740784,0.77599
1552,0.824764,0.851426
1553,0.70726,0.742307
1554,0.726467,0.751724
1555,0.769407,0.807344
1556,0.72871,0.766909
1557,0.779091,0.813038
1558,0.76029,0.757886
1559,0.770025,0.763542
1560,0.850318,0.817767
1561,0.770253,0.765022
1562,0.854734,0.850741
1563,0.781115,0.7473
1564,0.785923,0.737545
1565,0.880623,0.847357
1566,0.80065,0.767843
1567,0.889929,0.858694
1568,0.727491,0.742534
1569,0.743999,0.756536
1570,0.78195,0.82856
1571,0.741942,0.756532
1572,0.791311,0.831305
1573,0.755156,0.748497
1574,0.7727,0.756668
1575,0.826938,0.825285
1576,0.768959,0.755792
1577,0.836439,0.829401
1578,0.735478,0.737762
1579,0.697706,0.691673
1580,0.819929,0.82788
1581,0.772425,0.766732
1582,0.833277,0.841031
1583,0.723486,0.751991
1584,0.730189,0.766525
1585,0.811701,0.836048
1586,0.734699,0.758447
1587,0.828303,0.855334
1588,0.706821,0.710812
1589,0.712742,0.725673
1590,0.841665,0.843445
1591,0.708638,0.714322
1592,0.846774,0.857633
1593,0.696767,0.702888
1594,0.683688,0.693366
1595,0.811021,0.815619
1596,0.69513,0.711783
1597,0.811655,0.828085
1598,0.637978,0.613401
1599,0.664614,0.638753
1600,0.858496,0.855159
1601,0.727665,0.70055
1602,0.86078,0.849182
1603,0.74406,0.739756
1604,0.744039,0.724273
1605,0.872789,0.861322
1606,0.758455,0.746088
1607,0.870857,0.857624
1608,0.601053,0.651769
1609,0.587379,0.642198
1610,0.79252,0.786111
1611,0.691219,0.693208
1612,0.789582,0.793048
1613,0.535094,0.532694
1614,0.514628,0.523701
1615,0.711136,0.701424
1616,0.529605,0.530494
1617,0.741508,0.746923
1618,0.69579,0.664302
1619,0.721264,0.685069
1620,0.768733,0.73904
1621,0.669258,0.633346
1622,0.793294,0.769487
1623,0.578793,0.553261
1624,0.520355,0.459971
1625,0.722546,0.697734
1626,0.451765,0.440621
1627,0.736255,0.712861
1628,0.553949,0.56226
1629,0.520802,0.53349
1630,0.702016,0.695226
1631,0.532584,0.547692
1632,0.67857,0.67754
1633,0.546678,0.54503
1634,0.574721,0.585803
1635,0.78136,0.760035
1636,0.552065,0.565008
1637,0.761096,0.737845
1638,0.573024,0.592427
1639,0.549157,0.572035
1640,0.752707,0.765595
1641,0.612146,0.636218
1642,0.757663,0.76102
1643,0.716419,0.72671
1644,0.723572,0.745847
1645,0.822628,0.827559
1646,0.719548,0.725769
1647,0.825357,0.830994
1648,0.680977,0.708798
1649,0.665578,0.704614
1650,0.764642,0.818319
1651,0.639315,0.717792
1652,0.784339,0.818369
1653,0.698616,0.649462
1654,0.691358,0.668565
1655,0.823782,0.78755
1656,0.71775,0.702474
1657,0.817322,0.776687
1658,0.695485,0.63933
1659,0.715642,0.669237
1660,0.839074,0.788529
1661,0.692674,0.662373
1662,0.845664,0.778269
1663,0.694876,0.741058
1664,0.691594,0.755456
1665,0.775383,0.809296
1666,0.650074,0.726048
1667,0.786483,0.834327
1668,0.625705,0.790182
1669,0.644433,0.781512
1670,0.743909,0.854745
1671,0.635486,0.770146
1672,0.753842,0.870574
1673,0.628062,0.702684
1674,0.671762,0.720004
1675,0.797264,0.829484
1676,0.665041,0.725497
1677,0.766843,0.802988
1678,0.651428,0.667035
1679,0.651153,0.661101
1680,0.765258,0.749329
1681,0.646157,0.679759
1682,0.760312,0.762438
1683,0.654645,0.660921
1684,0.669949,0.673358
1685,0.823387,0.807686
1686,0.656702,0.673299
1687,0.811073,0.808734
1688,0.738991,0.719883
1689,0.73758,0.711627
1690,0.821,0.806854
1691,0.732522,0.692107
1692,0.830039,0.809906
1693,0.691416,0.683888
1694,0.697048,0.682966
1695,0.7257,0.709539
1696,0.686254,0.663046
1697,0.757555,0.727941
1698,0.749277,0.670733
1699,0.777478,0.699611
1700,0.868479,0.840856
1701,0.801859,0.752324
1702,0.890505,0.853359
1703,0.775515,0.748916
1704,0.801692,0.784759
1705,0.895866,0.903244
1706,0.798623,0.787868
1707,0.90824,0.901965
1708,0.708166,0.79138
1709,0.717904,0.810346
1710,0.781269,0.871906
1711,0.708722,0.783598
1712,0.8026,0.885625
1713,0.705647,0.749942
1714,0.701616,0.737824
1715,0.806103,0.857766
1716,0.727043,0.755499
1717,0.823645,0.865203
1718,0.676828,0.631683
1719,0.662542,0.610346
1720,0.840355,0.832734
1721,0.735658,0.715978
1722,0.838803,0.824091
1723,0.650749,0.626088
1724,0.654778,0.631019
1725,0.800199,0.803626
1726,0.700974,0.689037
1727,0.795589,0.789338
1728,0.857333,0.842274
1729,0.867737,0.8529
1730,0.920839,0.92171
1731,0.857256,0.846777
1732,0.926968,0.927799
1733,0.646673,0.660744
1734,0.667204,0.67452
1735,0.731538,0.726945
1736,0.667607,0.659664
1737,0.783434,0.79914
1738,0.554731,0.565811
1739,0.556527,0.574593
1740,0.718902,0.723146
1741,0.640744,0.635181
1742,0.726216,0.741107
1743,0.689876,0.644915
1744,0.710616,0.665227
1745,0.805134,0.795747
1746,0.722751,0.684023
1747,0.796962,0.792647
1748,0.787594,0.730936
1749,0.807717,0.76054
1750,0.870576,0.851655
1751,0.800482,0.735071
1752,0.871055,0.841505
1753,0.766436,0.728744
1754,0.7754,0.730705
1755,0.840049,0.816939
1756,0.783138,0.746979
1757,0.839193,0.816642
1758,0.74038,0.718197
1759,0.764605,0.750624
1760,0.813358,0.809999
1761,0.741745,0.714519
1762,0.835965,0.829566
1763,0.768663,0.751477
1764,0.780862,0.767026
1765,0.855962,0.84965
1766,0.766962,0.751623
1767,0.863485,0.858363
1768,0.759151,0.745343
1769,0.775867,0.767811
1770,0.826797,0.796029
1771,0.733003,0.715744
1772,0.859346,0.844895
1773,0.756891,0.734596
1774,0.744123,0.728546
1775,0.870522,0.871618
1776,0.75047,0.718813
1777,0.867888,0.861021
1778,0.437479,0.503081
1779,0.43801,0.489955
1780,0.644695,0.668784
1781,0.474372,0.495144
1782,0.592412,0.620209
1783,0.550961,0.538087
1784,0.540442,0.516995
1785,0.748468,0.742599
1786,0.589473,0.534919
1787,0.701288,0.707647
1788,0.631797,0.543389
1789,0.658667,0.613414
1790,0.767407,0.741245
1791,0.655999,0.592355
1792,0.772281,0.729825
1793,0.663472,0.612483
1794,0.695468,0.667236
1795,0.722105,0.702992
1796,0.676004,0.642083
1797,0.75568,0.723064
1798,0.711442,0.65394
1799,0.707871,0.682551
1800,0.801262,0.757395
1801,0.730325,0.683081
1802,0.805683,0.771026
1803,0.757426,0.718559
1804,0.768256,0.73912
1805,0.846652,0.820929
1806,0.76731,0.734117
1807,0.83294,0.799391
1808,0.802869,0.781407
1809,0.800228,0.777636
1810,0.868911,0.844944
1811,0.790119,0.774391
1812,0.880137,0.864683
1813,0.646742,0.622176
1814,0.645826,0.58307
1815,0.805001,0.780593
1816,0.676325,0.631775
1817,0.80823,0.784477
1818,0.481634,0.493619
1819,0.478518,0.467252
1820,0.777825,0.776953
1821,0.607445,0.584179
1822,0.774942,0.772176
1823,0.565711,0.58307
1824,0.5738,0.6371
1825,0.71014,0.763461
1826,0.628361,0.631189
1827,0.705142,0.753506
1828,0.677338,0.688779
1829,0.686782,0.706801
1830,0.733984,0.775378
1831,0.671059,0.680543
1832,0.754874,0.787387
1833,0.7569,0.703675
1834,0.770241,0.701922
1835,0.819039,0.755197
1836,0.762423,0.687495
1837,0.825229,0.739917
1838,0.762142,0.738243
1839,0.780561,0.75509
1840,0.833588,0.80098
1841,0.787283,0.744768
1842,0.846474,0.806865
1843,0.751714,0.737382
1844,0.769263,0.7573
1845,0.817594,0.808851
1846,0.761129,0.739758
1847,0.838688,0.827313
1848,0.676896,0.658042
1849,0.696871,0.681611
1850,0.835183,0.811515
1851,0.710651,0.704149
1852,0.803656,0.772597
1853,0.687973,0.668596
1854,0.716798,0.695323
1855,0.871352,0.860316
1856,0.754268,0.746875
1857,0.864027,0.856189
1858,0.709607,0.730108
1859,0.713025,0.739343
1860,0.773416,0.788544
1861,0.703599,0.720183
1862,0.803474,0.832593
1863,0.785812,0.772702
1864,0.778845,0.776007
1865,0.862942,0.866751
1866,0.78464,0.778617
1867,0.885799,0.889143
1868,0.815881,0.767055
1869,0.829605,0.77808
1870,0.901576,0.876426
1871,0.828089,0.787473
1872,0.907237,0.88565
1873,0.744184,0.674358
1874,0.766197,0.691214
1875,0.846404,0.804749
1876,0.743789,0.638491
1877,0.856968,0.803312
1878,0.670021,0.731999
1879,0.684523,0.737285
1880,0.783965,0.828471
1881,0.651701,0.695223
1882,0.793836,0.840127
1883,0.659398,0.711001
1884,0.693673,0.735308
1885,0.806294,0.840108
1886,0.677098,0.709249
1887,0.815511,0.844187
1888,0.705642,0.706031
1889,0.697603,0.701352
1890,0.736604,0.770694
1891,0.697267,0.694958
1892,0.702824,0.763341
1893,0.631462,0.665324
1894,0.628135,0.674467
1895,0.759867,0.769249
1896,0.654642,0.66941
1897,0.730048,0.748802
1898,0.762635,0.709489
1899,0.78544,0.712595
1900,0.874468,0.847819
1901,0.801458,0.740136
1902,0.883158,0.84988
1903,0.820803,0.754733
1904,0.83166,0.760903
1905,0.903065,0.887947
1906,0.817185,0.756351
1907,0.903964,0.879372
1908,0.671252,0.691438
1909,0.650311,0.688567
1910,0.83362,0.847448
1911,0.701333,0.712331
1912,0.817247,0.84348
1913,0.659029,0.692152
1914,0.665828,0.70146
1915,0.809013,0.819181
1916,0.667067,0.698976
1917,0.769188,0.808346
1918,0.682251,0.693292
1919,0.68193,0.714099
1920,0.793328,0.810246
1921,0.677402,0.703575
1922,0.797704,0.808469
1923,0.734831,0.752988
1924,0.742746,0.768515
1925,0.850198,0.863508
1926,0.758251,0.783922
1927,0.836541,0.853712
1928,0.642304,0.643934
1929,0.657558,0.643083
1930,0.710201,0.641003
1931,0.670769,0.632441
1932,0.766025,0.722136
1933,0.713036,0.708752
1934,0.716888,0.715391
1935,0.770011,0.783664
1936,0.730778,0.728615
1937,0.818584,0.836404
1938,0.664103,0.675535
1939,0.677902,0.686961
1940,0.808084,0.827451
1941,0.714082,0.728672
1942,0.766148,0.799257
1943,0.713179,0.701893
1944,0.718084,0.705258
1945,0.831931,0.83782
1946,0.739815,0.732596
1947,0.822237,0.824763
1948,0.703647,0.632735
1949,0.715117,0.633031
1950,0.84368,0.783438
1951,0.786449,0.719631
1952,0.848526,0.787147
1953,0.709943,0.659721
1954,0.720014,0.670764
1955,0.830792,0.795141
1956,0.783901,0.734667
1957,0.838274,0.804218
1958,0.774792,0.776386
1959,0.774769,0.779861
1960,0.848763,0.85448
1961,0.771302,0.770533
1962,0.848289,0.865849
1963,0.754858,0.750157
1964,0.760866,0.756115
1965,0.827233,0.824357
1966,0.757775,0.755559
1967,0.837663,0.836463
1968,0.6346,0.637498
1969,0.653927,0.679509
1970,0.727934,0.778276
1971,0.658753,0.6873
1972,0.749256,0.797732
1973,0.664482,0.677955
1974,0.659134,0.693354
1975,0.738069,0.749146
1976,0.687978,0.691207
1977,0.763937,0.784495
1978,0.598764,0.66605
1979,0.590366,0.66235
1980,0.69657,0.724802
1981,0.625376,0.662342
1982,0.728323,0.772567
1983,0.645581,0.639133
1984,0.656532,0.660602
1985,0.756289,0.745669
1986,0.668932,0.668483
1987,0.780899,0.778274
1988,0.728135,0.712924
1989,0.75256,0.743851
1990,0.864621,0.857713
1991,0.734463,0.735169
1992,0.868852,0.861887
1993,0.642677,0.628431
1994,0.653729,0.652973
1995,0.826813,0.834301
1996,0.682623,0.683094
1997,0.81542,0.825028
1998,0.526076,0.528986
1999,0.496612,0.502412
2000,0.693299,0.701106
2001,0.589263,0.600844
2002,0.676282,0.691529
2003,0.668947,0.683787
2004,0.680268,0.690588
2005,0.78865,0.795484
2006,0.639276,0.655238
2007,0.776328,0.791661
2008,0.598219,0.662749
2009,0.621378,0.669218
2010,0.086904,0.066534
2011,0.839983,0.890015
2012,0.64611,0.603711
2013,0.692745,0.682473
2014,0.196506,0.160831
2015,0.862911,0.854653
2016,0.652691,0.607611
2017,0.766972,0.734367
2018,0.283006,0.185471
2019,0.903096,0.859604
2020,0.520222,0.645784
2021,0.717552,0.727803
2022,0.069989,0.074805
