bb_idx,MT_ImmuneApp,WT_ImmuneApp
521,4.202127456665039e-06,3.2782554626464844e-06
522,2.1785497665405277e-05,1.284480094909668e-05
523,0.0001163482666015,1.043081283569336e-06
524,5.415081977844238e-05,7.015466690063477e-05
525,7.340312004089355e-05,3.129243850708008e-06
526,3.248453140258789e-06,2.086162567138672e-07
527,3.904104232788086e-06,3.933906555175781e-06
528,3.382563591003418e-05,3.856420516967773e-05
529,1.0907649993896484e-05,1.329183578491211e-05
530,0.0610853731632232,0.0012670755386352
531,8.642673492431641e-07,8.553266525268555e-06
532,4.2438507080078125e-05,1.537799835205078e-05
533,9.864568710327148e-05,3.5375356674194336e-05
534,3.933906555175781e-05,5.969405174255371e-05
535,1.6748905181884766e-05,4.282593727111816e-05
536,0.0037052929401397,0.0002357065677642
537,2.562999725341797e-06,2.9802322387695312e-06
538,2.1278858184814453e-05,0.0001227855682373
539,0.0001572966575622,0.003146082162857
540,2.917647361755371e-05,6.973743438720703e-05
541,4.678964614868164e-06,1.2516975402832031e-06
542,0.0001722872257232,4.038214683532715e-05
543,3.7729740142822266e-05,0.0001352429389953
544,1.5079975128173828e-05,2.294778823852539e-06
545,3.597140312194824e-05,1.5079975128173828e-05
546,0.9354318380355836,0.8452808856964111
547,0.0215689837932586,2.6404857635498047e-05
548,0.0897524952888488,5.6177377700805664e-05
549,0.0062050223350524,0.0001259446144104
550,0.1036143004894256,2.026557922363281e-06
551,0.0011934041976928,0.0031678378582
552,0.013660192489624,6.499886512756348e-05
553,2.09808349609375e-05,3.725290298461914e-06
554,5.1468610763549805e-05,1.0341405868530272e-05
555,0.0001371204853057,0.000154088527779
556,9.864568710327148e-06,6.854534149169922e-07
557,2.282857894897461e-05,6.020069122314453e-06
558,6.866455078125e-05,7.176399230957031e-05
559,0.0075702369213104,0.0061539411544799
560,0.5994247198104858,0.9490771293640136
561,0.0075987577438354,2.968311309814453e-05
562,0.9716209173202516,0.0285572111606597
563,0.1182195246219635,0.0056209564208984
564,3.555417060852051e-05,9.745359420776367e-06
565,0.0403027236461639,0.0013407468795776
566,0.0001541674137115,0.0013253688812255
567,1.1175870895385742e-05,1.2516975402832031e-06
568,1.4185905456542969e-05,2.056360244750977e-06
569,0.0003819167613983,0.0002690851688385
570,0.0001592338085174,0.0173338651657104
571,0.0169228613376617,0.0121696889400482
572,0.0192263722419738,0.7989634275436401
573,2.2739171981811523e-05,1.2814998626708984e-06
574,8.153915405273438e-05,0.0016378164291381
575,0.0053932964801788,0.0030222535133361
576,3.0875205993652344e-05,0.0082945525646209
577,3.1948089599609375e-05,0.024566113948822
578,0.0038780868053436,0.9830438494682312
579,6.535649299621582e-05,0.77631676197052
580,2.5033950805664062e-06,0.000334084033966
581,7.808208465576172e-06,0.9871399402618408
582,3.710389137268066e-05,0.0003205239772796
583,5.781650543212891e-06,0.0093625485897064
584,1.1593103408813477e-05,0.0018685460090637
585,1.436471939086914e-05,1.829862594604492e-05
586,0.9336237907409668,2.6524066925048828e-05
587,0.0002586245536804,0.0005580186843872
588,0.000507652759552,0.0032272338867187
589,1.1473894119262695e-05,0.0004881024360656
590,0.1132221519947052,0.0001277327537536
591,3.129243850708008e-06,1.4007091522216795e-05
592,1.099705696105957e-05,1.0251998901367188e-05
593,1.4662742614746094e-05,9.745359420776367e-06
594,2.0176172256469727e-05,0.0002529919147491
595,3.710389137268066e-05,2.753734588623047e-05
596,3.0875205993652344e-05,4.184246063232422e-05
597,1.677870750427246e-05,0.3022617697715759
598,1.3113021850585938e-06,6.344914436340332e-05
599,0.0001341104507446,0.0001149475574493
600,5.632638931274414e-06,3.4749507904052734e-05
601,2.9325485229492188e-05,2.9832124710083008e-05
602,0.0007809698581695,0.0001223981380462
603,4.470348358154297e-06,1.4662742614746094e-05
604,1.0132789611816406e-06,2.026557922363281e-06
605,5.170702934265137e-05,4.076957702636719e-05
606,4.363059997558594e-05,7.584691047668457e-05
607,1.6182661056518555e-05,0.0001760423183441
608,0.0006526708602905,0.0084823071956634
609,4.410743713378906e-06,3.248453140258789e-06
610,0.331498771905899,0.9999988079071044
611,0.0021930634975433,0.9990484714508056
612,1.0132789611816406e-05,2.0802021026611328e-05
613,7.286667823791504e-05,0.9985353946685792
614,7.808208465576172e-06,0.0001564919948577
615,0.001625657081604,0.1909576058387756
616,1.96695327758789e-06,1.6987323760986328e-06
617,2.765655517578125e-05,0.6806036233901978
618,0.9846266508102416,1.0
619,5.474686622619629e-05,0.41128671169281
620,0.6285468935966492,0.9945955276489258
621,0.0019487142562866,0.112483263015747
622,0.002104640007019,0.9950365424156188
623,0.0004924833774566,0.852041482925415
624,1.1622905731201172e-06,0.0015298724174499
625,1.1026859283447266e-05,7.748603820800781e-07
626,0.003155767917633,0.0032428205013275
627,9.390711784362792e-05,4.759430885314941e-05
628,1.2576580047607422e-05,8.58306884765625e-06
629,0.0439597964286804,4.3839216232299805e-05
630,1.323223114013672e-05,3.3795833587646484e-05
631,4.214048385620117e-05,3.0368566513061523e-05
