bb_idx,MT_TSCAPE,WT_TSCAPE
12360,0.126384,0.098516
12361,0.070472,0.099117
12362,0.503437,0.510646
12363,0.388097,0.429685
12364,0.105355,0.100774
12365,0.047969,0.041527
12366,0.274792,0.249645
12367,0.309489,0.267122
12368,0.058114,0.049566
12369,0.064797,0.068317
12370,0.279095,0.288299
12371,0.377592,0.39079
12372,0.076673,0.079302
12373,0.067248,0.06355
12374,0.261763,0.259342
12375,0.304509,0.301243
12376,0.061453,0.059256
12377,0.037862,0.039272
12378,0.245225,0.245141
12379,0.279287,0.285863
12380,0.063445,0.06567
12381,0.050785,0.050937
12382,0.393614,0.399643
12383,0.35818,0.372598
12384,0.066473,0.072881
12385,0.13291,0.12593
12386,0.368253,0.386781
12387,0.600942,0.605937
12388,0.14793,0.138113
12389,0.051027,0.046943
12390,0.236057,0.219699
12391,0.297443,0.299669
12392,0.070122,0.064685
12393,0.04027,0.043042
12394,0.307781,0.303555
12395,0.352971,0.359427
12396,0.056848,0.062642
12397,0.024478,0.027279
12398,0.170009,0.197694
12399,0.204757,0.218818
12400,0.049509,0.054968
12401,0.049055,0.054908
12402,0.290925,0.300328
12403,0.318365,0.340447
12404,0.068281,0.072759
12405,0.035681,0.03805
12406,0.202928,0.202567
12407,0.28912,0.272252
12408,0.042476,0.043148
12409,0.100906,0.094079
12410,0.39947,0.412046
12411,0.553988,0.543772
12412,0.13483,0.129037
12413,0.055193,0.064636
12414,0.345419,0.330987
12415,0.373976,0.412461
12416,0.064522,0.074444
12417,0.053712,0.056858
12418,0.277172,0.285158
12419,0.296914,0.313145
12420,0.066935,0.071289
12421,0.024583,0.027025
12422,0.161267,0.169096
12423,0.142039,0.167805
12424,0.031498,0.033824
12425,0.033842,0.036655
12426,0.206171,0.220957
12427,0.213382,0.237754
12428,0.036151,0.046244
12429,0.106845,0.048331
12430,0.423836,0.210882
12431,0.484516,0.263523
12432,0.104678,0.04749
12433,0.043436,0.040822
12434,0.155274,0.136022
12435,0.273272,0.249605
12436,0.043798,0.044423
12437,0.053898,0.06653
12438,0.282435,0.323139
12439,0.376316,0.39642
12440,0.06451,0.077847
12441,0.058714,0.043422
12442,0.240312,0.26072
12443,0.412718,0.38585
12444,0.069271,0.069476
12445,0.051034,0.048577
12446,0.319825,0.266717
12447,0.359721,0.312775
12448,0.074294,0.061991
12449,0.064911,0.053363
12450,0.276285,0.240429
12451,0.40948,0.357353
12452,0.07581,0.060891
12453,0.036504,0.030497
12454,0.188159,0.239414
12455,0.236195,0.306199
12456,0.044923,0.044682
12457,0.061008,0.068202
12458,0.331732,0.30647
12459,0.380495,0.404425
12460,0.090786,0.104139
12461,0.090684,0.088886
12462,0.329628,0.31318
12463,0.48472,0.502623
12464,0.086392,0.081568
12465,0.057391,0.081973
12466,0.390947,0.452383
12467,0.29384,0.420544
12468,0.105175,0.160154
12469,0.02807,0.020611
12470,0.277168,0.202386
12471,0.302867,0.205594
12472,0.061028,0.041725
12473,0.067047,0.083285
12474,0.393712,0.469426
12475,0.492105,0.565408
12476,0.091754,0.110209
12477,0.050793,0.04059
12478,0.260729,0.216242
12479,0.375319,0.329945
12480,0.054876,0.0401
12481,0.038986,0.028498
12482,0.263636,0.232986
12483,0.282753,0.222745
12484,0.051425,0.050442
12485,0.044729,0.031694
12486,0.320185,0.296528
12487,0.360354,0.270378
12488,0.060641,0.047063
12489,0.026723,0.029211
12490,0.21322,0.195316
12491,0.198848,0.21116
12492,0.040265,0.041367
12493,0.043209,0.038758
12494,0.278964,0.289748
12495,0.25992,0.240109
12496,0.056015,0.058773
12497,0.030223,0.026024
12498,0.206713,0.160658
12499,0.191116,0.16724
12500,0.035597,0.027298
12501,0.091435,0.090609
12502,0.295426,0.290113
12503,0.440504,0.418018
12504,0.100978,0.08676
12505,0.064743,0.05397
12506,0.218826,0.206536
12507,0.369379,0.358342
12508,0.056702,0.053229
12509,0.035589,0.038806
12510,0.232,0.228427
12511,0.235911,0.209212
12512,0.056012,0.049625
12513,0.057129,0.057083
12514,0.274246,0.271991
12515,0.322455,0.336713
12516,0.061649,0.065632
12517,0.015532,0.017487
12518,0.138993,0.123564
12519,0.197088,0.205993
12520,0.03564,0.034161
12521,0.03389,0.034544
12522,0.230275,0.205395
12523,0.249756,0.247261
12524,0.048163,0.053455
12525,0.031016,0.021047
12526,0.182553,0.145322
12527,0.249743,0.176674
12528,0.043088,0.025402
12529,0.018761,0.026973
12530,0.128461,0.134103
12531,0.129691,0.143722
12532,0.026832,0.034598
12533,0.057241,0.040068
12534,0.33022,0.241462
12535,0.382935,0.304586
12536,0.065613,0.052852
12537,0.042251,0.053553
12538,0.237706,0.233454
12539,0.357653,0.349977
12540,0.062968,0.062336
12541,0.032715,0.035783
12542,0.198785,0.211808
12543,0.241734,0.234519
12544,0.042522,0.044593
12545,0.13477,0.108842
12546,0.430085,0.386331
12547,0.481355,0.443057
12548,0.109583,0.085158
12549,0.400287,0.463017
12550,0.172716,0.208449
12551,0.196103,0.236605
12552,0.093501,0.113517
12553,0.078754,0.065822
12554,0.080039,0.08321
12555,0.366919,0.228506
12556,0.149798,0.116267
12557,0.159449,0.111291
12558,0.146311,0.176572
12559,0.090041,0.092153
12560,0.08218,0.096428
12561,0.091602,0.092176
12562,0.068672,0.064395
12563,0.077753,0.077756
12564,0.287036,0.33215
12565,0.171186,0.171078
12566,0.170311,0.172755
12567,0.151763,0.114915
12568,0.105342,0.084665
12569,0.087966,0.069339
12570,0.283471,0.265348
12571,0.131746,0.125162
12572,0.173433,0.16145
12573,0.146021,0.202726
12574,0.077753,0.117345
12575,0.095722,0.125556
12576,0.632741,0.668737
12577,0.364251,0.399924
12578,0.310069,0.340882
12579,0.12909,0.120386
12580,0.109007,0.093831
12581,0.119543,0.105115
12582,0.344014,0.297999
12583,0.249789,0.204444
12584,0.204504,0.184722
12585,0.234341,0.381129
12586,0.115571,0.183532
12587,0.084277,0.133173
12588,0.277846,0.16436
12589,0.16106,0.102822
12590,0.154004,0.110753
12591,0.14696,0.165642
12592,0.100909,0.080886
12593,0.114848,0.09782
12594,0.667946,0.532815
12595,0.398908,0.299169
12596,0.350942,0.259921
12597,0.089858,0.067916
12598,0.068447,0.061777
12599,0.076256,0.063741
12600,0.172578,0.194496
12601,0.113478,0.125136
12602,0.093481,0.096645
12603,0.114172,0.138362
12604,0.118278,0.125163
12605,0.095279,0.10497
12606,0.561277,0.544273
12607,0.28707,0.245434
12608,0.217433,0.233585
12609,0.177429,0.142918
12610,0.145765,0.099763
12611,0.109386,0.088297
12612,0.102868,0.074831
12613,0.051039,0.040716
12614,0.063967,0.04836
12615,0.29309,0.312131
12616,0.191649,0.208633
12617,0.146893,0.163814
12618,0.151947,0.258374
12619,0.116469,0.197868
12620,0.147174,0.226281
12621,0.372127,0.376942
12622,0.229218,0.243089
12623,0.146893,0.172638
12624,0.062797,0.075617
12625,0.04528,0.062271
12626,0.059768,0.068513
12627,0.1263,0.096212
12628,0.100386,0.097074
12629,0.076227,0.063257
12630,0.397767,0.277404
12631,0.191996,0.200699
12632,0.192751,0.174451
12633,0.438488,0.509371
12634,0.195798,0.290184
12635,0.178935,0.246389
12636,0.386849,0.429257
12637,0.167512,0.180464
12638,0.179209,0.150052
12639,0.142626,0.148634
12640,0.100423,0.066183
12641,0.088796,0.101578
12642,0.382361,0.433789
12643,0.264111,0.269663
12644,0.243638,0.295937
12645,0.325941,0.462196
12646,0.156863,0.220527
12647,0.125546,0.198524
12648,0.195392,0.242367
12649,0.109099,0.171005
12650,0.106358,0.124571
12651,0.239075,0.184848
12652,0.095281,0.088648
12653,0.103262,0.087598
12654,0.139938,0.225794
12655,0.087946,0.140284
12656,0.098487,0.136507
12657,0.307488,0.304585
12658,0.143228,0.142479
12659,0.156285,0.148865
12660,0.130013,0.141963
12661,0.107058,0.123925
12662,0.105699,0.111479
12663,0.236185,0.206788
12664,0.141509,0.151358
12665,0.162684,0.170705
12666,0.25179,0.347086
12667,0.144594,0.202801
12668,0.12548,0.147788
12669,0.149653,0.161757
12670,0.113277,0.123765
12671,0.090442,0.102102
12672,0.164307,0.157504
12673,0.081754,0.06791
12674,0.092019,0.080388
12675,0.265683,0.319322
12676,0.179306,0.20471
12677,0.168093,0.199304
12678,0.142577,0.177255
12679,0.100963,0.129524
12680,0.115595,0.136465
12681,0.244553,0.268996
12682,0.12316,0.120656
12683,0.146871,0.159599
12684,0.134118,0.116618
12685,0.13622,0.117492
12686,0.090486,0.079328
12687,0.334808,0.254098
12688,0.209605,0.154497
12689,0.214624,0.156343
12690,0.158892,0.090291
12691,0.094159,0.071401
12692,0.091635,0.057355
12693,0.244505,0.225076
12694,0.125329,0.101748
12695,0.12416,0.107213
12696,0.105985,0.290811
12697,0.101414,0.196257
12698,0.092757,0.1706
12699,0.121688,0.087334
12700,0.121215,0.08605
12701,0.091965,0.065052
12702,0.271819,0.394835
12703,0.180149,0.200088
12704,0.21156,0.276075
12705,0.360612,0.263971
12706,0.154326,0.117651
12707,0.144618,0.104945
12708,0.254858,0.269113
12709,0.142272,0.177856
12710,0.139912,0.169209
12711,0.061257,0.05847
12712,0.033461,0.034605
12713,0.048091,0.05296
12714,0.112233,0.115475
12715,0.087689,0.081123
12716,0.090053,0.085296
12717,0.407561,0.429641
12718,0.290681,0.290714
12719,0.261272,0.28187
12720,0.204798,0.20076
12721,0.086642,0.089712
12722,0.098039,0.101625
12723,0.232002,0.248244
12724,0.089987,0.108543
12725,0.124462,0.131121
12726,0.159564,0.16431
12727,0.072088,0.075081
12728,0.08543,0.090787
12729,0.128462,0.158022
12730,0.103842,0.118465
12731,0.099559,0.113093
12732,0.277352,0.243337
12733,0.178338,0.157854
12734,0.142158,0.134996
12735,0.117383,0.141496
12736,0.096748,0.10323
12737,0.087422,0.096969
12738,0.171205,0.157498
12739,0.106183,0.098255
12740,0.10003,0.093562
12741,0.245277,0.251501
12742,0.14379,0.135293
12743,0.15085,0.139091
12744,0.288545,0.280028
12745,0.172985,0.157026
12746,0.158342,0.133492
12747,0.252263,0.243961
12748,0.344697,0.334548
12749,0.163475,0.138424
12750,0.347665,0.338799
12751,0.128988,0.128037
12752,0.181063,0.177374
12753,0.068945,0.071484
12754,0.120887,0.131569
12755,0.038007,0.042907
12756,0.222841,0.244985
12757,0.049005,0.050602
12758,0.052058,0.051697
12759,0.229521,0.149285
12760,0.229378,0.158944
12761,0.129066,0.07327
12762,0.315997,0.234469
12763,0.116831,0.075173
12764,0.11065,0.074048
12765,0.048371,0.06134
12766,0.063831,0.081713
12767,0.03961,0.05142
12768,0.102235,0.130836
12769,0.030866,0.034058
12770,0.029936,0.034168
12771,0.07969,0.070554
12772,0.177282,0.143897
12773,0.080293,0.058824
12774,0.181951,0.150263
12775,0.060767,0.049855
12776,0.085838,0.065449
12777,0.124286,0.126785
12778,0.219937,0.209305
12779,0.103557,0.109768
12780,0.252823,0.250977
12781,0.102,0.09822
12782,0.090979,0.089136
12783,0.19368,0.143977
12784,0.255984,0.239007
12785,0.122707,0.094672
12786,0.310238,0.26711
12787,0.111029,0.081013
12788,0.114715,0.096852
12789,0.107878,0.160432
12790,0.126827,0.193637
12791,0.070223,0.113543
12792,0.248726,0.317739
12793,0.054985,0.071003
12794,0.070207,0.09476
12795,0.051003,0.06056
12796,0.06248,0.069608
12797,0.047838,0.055604
12798,0.126106,0.165078
12799,0.037507,0.043257
12800,0.040779,0.048003
12801,0.072761,0.064659
12802,0.127222,0.130857
12803,0.051119,0.048992
12804,0.144575,0.123921
12805,0.047961,0.049497
12806,0.053119,0.050008
12807,0.434752,0.358684
12808,0.462596,0.385928
12809,0.302313,0.252732
12810,0.662074,0.580765
12811,0.213668,0.189815
12812,0.301056,0.212844
12813,0.097552,0.105925
12814,0.193637,0.195688
12815,0.084297,0.084253
12816,0.237754,0.232511
12817,0.066658,0.05892
12818,0.082454,0.071636
12819,0.08198,0.096345
12820,0.148496,0.177076
12821,0.074035,0.077057
12822,0.231918,0.26107
12823,0.061474,0.067323
12824,0.077389,0.085276
12825,0.092308,0.078319
12826,0.122129,0.102216
12827,0.070023,0.048544
12828,0.187814,0.160428
12829,0.064011,0.057473
12830,0.06185,0.05471
12831,0.133976,0.127522
12832,0.185667,0.195216
12833,0.096107,0.105453
12834,0.272401,0.269475
12835,0.070177,0.068527
12836,0.102709,0.105438
12837,0.290364,0.25396
12838,0.394066,0.364037
12839,0.21066,0.190427
12840,0.542874,0.504854
12841,0.197361,0.172898
12842,0.214344,0.187257
12843,0.119672,0.086607
12844,0.172756,0.114829
12845,0.042499,0.034015
12846,0.309702,0.231278
12847,0.06568,0.046979
12848,0.055124,0.039642
12849,0.147265,0.143815
12850,0.266216,0.265728
12851,0.11678,0.14756
12852,0.347591,0.359514
12853,0.100971,0.102938
12854,0.119874,0.134254
12855,0.075738,0.088881
12856,0.12876,0.134561
12857,0.056956,0.053125
12858,0.243099,0.240325
12859,0.059748,0.061479
12860,0.072742,0.071854
12861,0.211352,0.159391
12862,0.321361,0.259569
12863,0.098026,0.103763
12864,0.405239,0.358916
12865,0.101433,0.08971
12866,0.15859,0.141863
12867,0.149304,0.163521
12868,0.212663,0.211443
12869,0.06955,0.062323
12870,0.209011,0.211561
12871,0.065201,0.067712
12872,0.073741,0.074871
12873,0.067926,0.087079
12874,0.150658,0.158811
12875,0.056067,0.060652
12876,0.190304,0.214108
12877,0.059217,0.072454
12878,0.073213,0.074587
12879,0.095415,0.106966
12880,0.135055,0.155745
12881,0.046662,0.049675
12882,0.199114,0.20551
12883,0.050766,0.059555
12884,0.051995,0.058607
12885,0.164298,0.188449
12886,0.217943,0.240884
12887,0.113977,0.114267
12888,0.314495,0.33373
12889,0.089492,0.111142
12890,0.085735,0.097729
12891,0.066288,0.067262
12892,0.099378,0.09785
12893,0.045973,0.038682
12894,0.145329,0.125844
12895,0.043228,0.040477
12896,0.044215,0.04294
12897,0.067365,0.068172
12898,0.157882,0.150535
12899,0.060758,0.059027
12900,0.198238,0.187738
12901,0.059658,0.057402
12902,0.061071,0.062833
12903,0.202228,0.184231
12904,0.266503,0.225369
12905,0.105884,0.089326
12906,0.39734,0.352474
12907,0.110422,0.091525
12908,0.097386,0.080061
12909,0.18858,0.186085
12910,0.288215,0.288611
12911,0.165654,0.169839
12912,0.41677,0.416063
12913,0.134748,0.129514
12914,0.146871,0.149618
12915,0.042481,0.041096
12916,0.065022,0.051283
12917,0.015164,0.013764
12918,0.104375,0.094897
12919,0.023944,0.024127
12920,0.027676,0.023969
12921,0.091649,0.0966
12922,0.12287,0.124069
12923,0.080212,0.080029
12924,0.14963,0.162231
12925,0.049421,0.048798
12926,0.05925,0.057592
12927,0.110579,0.119968
12928,0.146659,0.168733
12929,0.058869,0.07021
12930,0.169216,0.185861
12931,0.052632,0.056738
12932,0.075195,0.081551
12933,0.103629,0.100912
12934,0.170095,0.150108
12935,0.054054,0.048685
12936,0.212248,0.207399
12937,0.062135,0.053158
12938,0.075976,0.072019
12939,0.126176,0.113311
12940,0.187035,0.194168
12941,0.068541,0.081003
12942,0.217002,0.210289
12943,0.066939,0.073036
12944,0.085583,0.088939
12945,0.060774,0.062089
12946,0.105389,0.117723
12947,0.087288,0.103143
12948,0.146578,0.157899
12949,0.039752,0.047386
12950,0.058718,0.068795
12951,0.232534,0.245171
12952,0.323332,0.319434
12953,0.204929,0.187281
12954,0.343217,0.362106
12955,0.117654,0.121968
12956,0.140102,0.147062
12957,0.110845,0.155247
12958,0.195026,0.253309
12959,0.097525,0.123031
12960,0.269993,0.292403
12961,0.074664,0.095888
12962,0.086088,0.102929
12963,0.075015,0.085824
12964,0.126424,0.14065
12965,0.049901,0.04474
12966,0.154532,0.157171
12967,0.045802,0.052281
12968,0.055363,0.06522
12969,0.140211,0.132185
12970,0.223133,0.243232
12971,0.125711,0.140274
12972,0.332793,0.320499
12973,0.093792,0.096539
12974,0.105638,0.111714
12975,0.044831,0.047405
12976,0.079849,0.08449
12977,0.029927,0.034664
12978,0.122743,0.132074
12979,0.037293,0.035074
12980,0.047327,0.04877
12981,0.161489,0.208581
12982,0.230753,0.283794
12983,0.146036,0.164339
12984,0.264755,0.308469
12985,0.077596,0.095818
12986,0.08465,0.102117
12987,0.181365,0.172132
12988,0.211136,0.196493
12989,0.104017,0.099727
12990,0.296603,0.283302
12991,0.09,0.082397
12992,0.095625,0.093097
12993,0.096459,0.082878
12994,0.195059,0.185341
12995,0.056896,0.05598
12996,0.226639,0.21226
12997,0.090483,0.072328
12998,0.095154,0.075773
12999,0.049121,0.052837
13000,0.090105,0.099995
13001,0.060822,0.069774
13002,0.159934,0.180704
13003,0.044386,0.050853
13004,0.047018,0.067414
13005,0.110707,0.133086
13006,0.17781,0.198512
13007,0.054725,0.070855
13008,0.219238,0.294055
13009,0.044893,0.05788
13010,0.0614,0.076209
13011,0.089761,0.126301
13012,0.143678,0.184572
13013,0.09047,0.129588
13014,0.249381,0.284565
13015,0.049154,0.068407
13016,0.067921,0.096461
13017,0.205601,0.171825
13018,0.272078,0.197827
13019,0.126391,0.082906
13020,0.456718,0.373267
13021,0.116005,0.087713
13022,0.156639,0.1179
13023,0.144289,0.144252
13024,0.227231,0.238643
13025,0.097761,0.111531
13026,0.294439,0.287357
13027,0.092321,0.102904
13028,0.106811,0.099634
13029,0.04849,0.035424
13030,0.091265,0.066074
13031,0.026155,0.022388
13032,0.105383,0.078752
13033,0.035233,0.030826
13034,0.034039,0.032022
13035,0.28018,0.285366
13036,0.406095,0.351289
13037,0.292149,0.276856
13038,0.410635,0.414689
13039,0.168328,0.152487
13040,0.173225,0.147867
13041,0.087603,0.081671
13042,0.150604,0.166324
13043,0.043907,0.045295
13044,0.197159,0.204184
13045,0.05836,0.054048
13046,0.074811,0.071577
13047,0.185119,0.143684
13048,0.330768,0.293355
13049,0.124885,0.10265
13050,0.346852,0.307153
13051,0.110437,0.098917
13052,0.149274,0.137431
13053,0.122396,0.104812
13054,0.220727,0.200249
13055,0.084328,0.075875
13056,0.302709,0.313319
13057,0.090842,0.080487
13058,0.122772,0.110711
13059,0.176107,0.14708
13060,0.224077,0.187522
13061,0.067512,0.062208
13062,0.282097,0.273572
13063,0.076961,0.066333
13064,0.093198,0.090713
13065,0.117149,0.124994
13066,0.171452,0.171525
13067,0.114356,0.122422
13068,0.267053,0.274598
13069,0.055449,0.061094
13070,0.081254,0.085478
13071,0.046932,0.055792
13072,0.062665,0.063296
13073,0.02558,0.025524
13074,0.071398,0.083088
13075,0.030652,0.029767
13076,0.029933,0.035347
13077,0.220584,0.209427
13078,0.219859,0.21575
13079,0.12127,0.108977
13080,0.470809,0.453007
13081,0.106736,0.107163
13082,0.135864,0.130216
13083,0.086364,0.074116
13084,0.153168,0.132649
13085,0.085416,0.085046
13086,0.212513,0.193621
13087,0.055278,0.053844
13088,0.067252,0.066799
13089,0.098248,0.075193
13090,0.150905,0.108821
13091,0.054881,0.048967
13092,0.188063,0.162526
13093,0.06113,0.044465
13094,0.061454,0.049914
13095,0.163892,0.165825
13096,0.215467,0.208503
13097,0.13013,0.127939
13098,0.28753,0.30472
13099,0.097186,0.097516
13100,0.092363,0.089325
13101,0.056114,0.055079
13102,0.084337,0.071637
13103,0.049195,0.047889
13104,0.187558,0.191056
13105,0.041338,0.037823
13106,0.053959,0.048942
13107,0.142197,0.136321
13108,0.216923,0.232469
13109,0.128229,0.132966
13110,0.291763,0.303149
13111,0.069648,0.072609
13112,0.07972,0.087209
13113,0.1249,0.101159
13114,0.171975,0.145111
13115,0.083765,0.071721
13116,0.325628,0.291774
13117,0.076049,0.059556
13118,0.099206,0.078754
13119,0.051906,0.050897
13120,0.085423,0.091727
13121,0.043409,0.047042
13122,0.139776,0.152769
13123,0.040892,0.038331
13124,0.052639,0.052788
13125,0.050797,0.059621
13126,0.083799,0.085699
13127,0.041649,0.052611
13128,0.137593,0.152264
13129,0.041555,0.043208
13130,0.037879,0.041497
13131,0.116002,0.186756
13132,0.23655,0.292194
13133,0.165285,0.217588
13134,0.275143,0.37919
13135,0.08284,0.123475
13136,0.126642,0.148695
13137,0.048288,0.05068
13138,0.078635,0.085353
13139,0.048758,0.055733
13140,0.175366,0.180772
13141,0.034423,0.034717
13142,0.042797,0.0465
13143,0.138739,0.166685
13144,0.134066,0.173618
13145,0.106672,0.133983
13146,0.24893,0.305013
13147,0.076952,0.091994
13148,0.076196,0.090417
13149,0.09265,0.094163
13150,0.167708,0.148023
13151,0.078024,0.080497
13152,0.254133,0.261675
13153,0.065154,0.059248
13154,0.081066,0.07465
13155,0.04541,0.04622
13156,0.063198,0.064462
13157,0.041746,0.042562
13158,0.133708,0.150506
13159,0.029475,0.031746
13160,0.035642,0.037934
13161,0.123454,0.075872
13162,0.191354,0.103452
13163,0.048568,0.047271
13164,0.164635,0.119203
13165,0.054704,0.03875
13166,0.058053,0.040116
13167,0.203443,0.181921
13168,0.288692,0.305253
13169,0.23384,0.196974
13170,0.404916,0.366991
13171,0.102257,0.104588
13172,0.154228,0.133292
13173,0.073071,0.094143
13174,0.11472,0.157241
13175,0.041199,0.083034
13176,0.219964,0.283888
13177,0.048303,0.067881
13178,0.054944,0.077295
13179,0.136153,0.084759
13180,0.190079,0.173998
13181,0.223948,0.129253
13182,0.233622,0.218179
13183,0.090231,0.063684
13184,0.110634,0.076668
13185,0.081097,0.128415
13186,0.150103,0.215823
13187,0.044478,0.084154
13188,0.14047,0.251066
13189,0.05288,0.080821
13190,0.060199,0.09471
13191,0.079512,0.076176
13192,0.125199,0.119715
13193,0.080614,0.038736
13194,0.195801,0.193133
13195,0.048055,0.042522
13196,0.062066,0.049717
13197,0.173057,0.174872
13198,0.313357,0.222186
13199,0.102032,0.096552
13200,0.333704,0.269381
13201,0.116879,0.077014
13202,0.137136,0.096056
13203,0.091711,0.110854
13204,0.092245,0.128044
13205,0.051185,0.050362
13206,0.163033,0.201394
13207,0.04664,0.055954
13208,0.047576,0.060048
13209,0.07972,0.072645
13210,0.128667,0.119611
13211,0.06316,0.065886
13212,0.200691,0.206311
13213,0.052117,0.048242
13214,0.056737,0.054206
13215,0.069378,0.07085
13216,0.155238,0.148224
13217,0.03814,0.035003
13218,0.180051,0.165669
13219,0.042738,0.040189
13220,0.055161,0.043961
13221,0.281372,0.278763
13222,0.359328,0.375903
13223,0.357108,0.395893
13224,0.539347,0.567303
13225,0.164236,0.174919
13226,0.196243,0.216963
13227,0.076896,0.063905
13228,0.106115,0.082404
13229,0.030526,0.029073
13230,0.162219,0.134647
13231,0.033724,0.030348
13232,0.045437,0.038906
13233,0.121519,0.106547
13234,0.204288,0.176658
13235,0.147345,0.139031
13236,0.336255,0.302712
13237,0.075082,0.064854
13238,0.103098,0.087736
13239,0.099593,0.093184
13240,0.10845,0.110863
13241,0.066015,0.071677
13242,0.298088,0.288336
13243,0.07182,0.078671
13244,0.068823,0.066843
13245,0.102495,0.085763
13246,0.17097,0.162251
13247,0.062264,0.061258
13248,0.213453,0.188507
13249,0.055903,0.052423
13250,0.072698,0.065788
13251,0.130023,0.158034
13252,0.13709,0.183534
13253,0.138326,0.176936
13254,0.315459,0.37472
13255,0.076151,0.096081
13256,0.089173,0.111731
13257,0.037282,0.042329
13258,0.044613,0.045237
13259,0.030512,0.029442
13260,0.12008,0.134788
13261,0.023957,0.025449
13262,0.028508,0.028075
13263,0.07801,0.073663
13264,0.102535,0.115654
13265,0.106819,0.125265
13266,0.220413,0.224553
13267,0.046395,0.04978
13268,0.054017,0.062788
13269,0.126853,0.13679
13270,0.166198,0.177007
13271,0.119228,0.12863
13272,0.368113,0.385791
13273,0.077638,0.088946
13274,0.083291,0.093318
13275,0.113185,0.10669
13276,0.186712,0.177226
13277,0.094392,0.091891
13278,0.266502,0.254732
13279,0.058669,0.055486
13280,0.066667,0.064019
13281,0.085013,0.097964
13282,0.172538,0.185106
13283,0.100346,0.102321
13284,0.261986,0.272348
13285,0.077052,0.076348
13286,0.089253,0.091947
13287,0.153842,0.153208
13288,0.219194,0.201149
13289,0.104882,0.098278
13290,0.245668,0.226138
13291,0.08963,0.084679
13292,0.117397,0.106335
13293,0.088316,0.096491
13294,0.13175,0.162844
13295,0.051077,0.054289
13296,0.216188,0.213833
13297,0.061249,0.068009
13298,0.068476,0.073456
13299,0.128045,0.130337
13300,0.180417,0.191669
13301,0.054272,0.054796
13302,0.221744,0.210039
13303,0.072204,0.07002
13304,0.07284,0.08031
13305,0.091211,0.095342
13306,0.16076,0.163078
13307,0.110464,0.103216
13308,0.212871,0.224132
13309,0.077816,0.077357
13310,0.073517,0.08244
13311,0.071243,0.075569
13312,0.14503,0.148633
13313,0.057705,0.058989
13314,0.162038,0.153641
13315,0.046959,0.045221
13316,0.05874,0.061605
13317,0.124862,0.115285
13318,0.174403,0.159299
13319,0.065868,0.058262
13320,0.241731,0.22154
13321,0.071509,0.068311
13322,0.076358,0.067719
13323,0.055259,0.047096
13324,0.071914,0.067761
13325,0.059924,0.06489
13326,0.129718,0.113611
13327,0.034429,0.03276
13328,0.039537,0.038966
13329,0.065877,0.075421
13330,0.13447,0.136953
13331,0.126668,0.13626
13332,0.206073,0.205405
13333,0.053626,0.052617
13334,0.064275,0.068255
13335,0.147695,0.130802
13336,0.183414,0.171007
13337,0.117618,0.103218
13338,0.384944,0.350247
13339,0.076487,0.072913
13340,0.093059,0.079138
13341,0.077272,0.092559
13342,0.088141,0.105197
13343,0.044964,0.049837
13344,0.184529,0.205877
13345,0.044959,0.050251
13346,0.046901,0.054012
13347,0.035245,0.051872
13348,0.065446,0.094455
13349,0.027225,0.039857
13350,0.0833,0.115186
13351,0.027723,0.037444
13352,0.023882,0.033299
13353,0.236657,0.203916
13354,0.318219,0.310381
13355,0.203914,0.158182
13356,0.413033,0.377676
13357,0.107858,0.09338
13358,0.137304,0.114836
13359,0.036248,0.034731
13360,0.054506,0.053853
13361,0.017225,0.017829
13362,0.073436,0.081496
13363,0.021938,0.023093
13364,0.025999,0.02729
13365,0.130234,0.098823
13366,0.24601,0.188262
13367,0.140286,0.109812
13368,0.256261,0.22109
13369,0.076157,0.055539
13370,0.090517,0.070529
13371,0.055244,0.055352
13372,0.094107,0.09268
13373,0.032145,0.040503
13374,0.139961,0.133839
13375,0.037404,0.038291
13376,0.042432,0.046695
13377,0.180467,0.197871
13378,0.241056,0.262058
13379,0.085077,0.112019
13380,0.270195,0.322858
13381,0.089244,0.099797
13382,0.095294,0.112809
13383,0.068014,0.088781
13384,0.099804,0.144811
13385,0.063769,0.071319
13386,0.165939,0.178113
13387,0.048739,0.059156
13388,0.057243,0.066279
13389,0.061529,0.049169
13390,0.07616,0.076812
13391,0.02621,0.026403
13392,0.096819,0.10022
13393,0.031582,0.030923
13394,0.029094,0.028201
13395,0.094052,0.112156
13396,0.140045,0.14183
13397,0.156465,0.155214
13398,0.233468,0.251296
13399,0.065734,0.064304
13400,0.069347,0.072181
13401,0.070546,0.078157
13402,0.094258,0.101399
13403,0.04752,0.048076
13404,0.173506,0.195877
13405,0.044045,0.047141
13406,0.053351,0.055381
13407,0.161554,0.197588
13408,0.293587,0.354836
13409,0.195527,0.208699
13410,0.416141,0.409538
13411,0.10745,0.130779
13412,0.133724,0.174484
13413,0.07234,0.068675
13414,0.104223,0.081178
13415,0.059328,0.045491
13416,0.234479,0.192734
13417,0.049372,0.036555
13418,0.071954,0.054202
13419,0.048455,0.048668
13420,0.086678,0.073817
13421,0.034071,0.029041
13422,0.112716,0.110451
13423,0.03206,0.026891
13424,0.036001,0.04002
13425,0.125286,0.075101
13426,0.212852,0.097623
13427,0.073071,0.063438
13428,0.197619,0.129372
13429,0.080144,0.051951
13430,0.070627,0.05363
13431,0.123297,0.120338
13432,0.146139,0.145382
13433,0.065976,0.060014
13434,0.225436,0.188916
