bb_idx,MT_ICERFIRE
12823,0.250105
12824,0.251727
12825,0.268866
12826,0.184888
12827,0.304926
12828,0.246006
12829,0.258677
12830,0.259089
12831,0.268866
12832,0.184888
12833,0.304926
12834,0.246006
12835,0.258677
12836,0.259089
12837,0.268866
12838,0.184888
12839,0.304926
12840,0.246006
12841,0.22819
12842,0.239596
12843,0.252077
12844,0.204117
12845,0.202264
12846,0.229309
12847,0.22819
12848,0.239596
12849,0.252077
12850,0.142918
12851,0.202264
12852,0.229309
12853,0.22819
12854,0.239596
12855,0.168676
12856,0.142918
12857,0.175668
12858,0.190287
12859,0.20828
12860,0.210237
12861,0.143083
12862,0.142918
12863,0.127724
12864,0.140882
12865,0.143447
12866,0.143244
12867,0.143083
12868,0.127416
12869,0.127724
12870,0.140882
12871,0.143447
12872,0.143244
12873,0.143083
12874,0.105166
12875,0.115058
12876,0.268675
12877,0.122541
12878,0.12297
12879,0.059348
12880,0.083332
12881,0.092917
12882,0.091301
12883,0.072722
12884,0.093744
12885,0.090998
12886,0.096201
12887,0.092917
12888,0.091301
12889,0.101529
12890,0.093744
12891,0.090998
12892,0.140317
12893,0.092917
12894,0.091301
12895,0.101529
12896,0.093744
12897,0.138211
12898,0.144612
12899,0.131182
12900,0.096509
12901,0.130905
12902,0.13084
12903,0.138211
12904,0.144612
12905,0.131182
12906,0.140812
12907,0.130905
12908,0.13084
12909,0.138211
12910,0.144612
12911,0.146377
12912,0.130482
12913,0.125803
12914,0.12444
12915,0.138677
12916,0.177584
12917,0.146377
12918,0.130482
12919,0.125803
12920,0.12444
12921,0.138677
12922,0.1513
12923,0.146377
12924,0.130482
12925,0.125803
12926,0.12444
12927,0.160877
12928,0.107383
12929,0.115906
12930,0.149743
12931,0.15176
12932,0.153839
12933,0.160877
12934,0.107383
12935,0.108528
12936,0.149743
12937,0.107156
12938,0.107238
12939,0.111766
12940,0.107383
12941,0.099029
12942,0.099721
12943,0.154449
12944,0.159124
12945,0.099869
12946,0.127856
12947,0.148459
12948,0.111496
12949,0.129814
12950,0.129729
12951,0.099869
12952,0.083049
12953,0.148459
12954,0.111496
12955,0.129814
12956,0.129729
12957,0.099869
12958,0.083049
12959,0.120522
12960,0.086977
12961,0.113178
12962,0.117163
12963,0.107751
12964,0.102411
12965,0.120522
12966,0.088755
12967,0.113178
12968,0.117163
12969,0.095164
12970,0.15843
12971,0.120522
12972,0.128202
12973,0.113178
12974,0.117163
12975,0.172304
12976,0.151184
12977,0.077117
12978,0.163927
12979,0.206539
12980,0.182581
12981,0.172304
12982,0.151184
12983,0.115053
12984,0.163927
12985,0.206539
12986,0.182581
12987,0.0865
12988,0.151184
12989,0.115053
12990,0.163927
12991,0.206539
12992,0.182581
12993,0.154151
12994,0.14362
12995,0.115053
12996,0.15146
12997,0.206539
12998,0.182581
12999,0.154151
13000,0.08524
13001,0.140571
13002,0.125662
13003,0.14085
13004,0.156212
13005,0.125662
13006,0.111968
13007,0.141046
13008,0.125662
13009,0.136081
13010,0.156572
13011,0.155473
13012,0.156593
13013,0.147463
13014,0.155473
13015,0.155473
13016,0.155473
13017,0.186126
13018,0.168745
13019,0.188175
13020,0.155094
13021,0.152479
13022,0.170488
13023,0.171701
13024,0.120389
13025,0.180237
13026,0.157417
13027,0.171701
13028,0.171701
13029,0.171701
13030,0.120389
13031,0.180237
13032,0.157417
13033,0.171701
13034,0.171701
13035,0.122915
13036,0.11917
13037,0.179656
13038,0.084577
13039,0.160806
13040,0.160806
13041,0.106565
13042,0.164631
13043,0.17726
13044,0.135405
13045,0.160806
13046,0.165774
13047,0.150614
13048,0.164631
13049,0.17726
13050,0.135405
13051,0.160806
13052,0.165774
13053,0.103341
13054,0.164631
13055,0.17726
13056,0.135405
13057,0.150353
13058,0.165774
13059,0.103341
13060,0.173349
13061,0.192513
13062,0.180351
13063,0.18504
13064,0.180351
13065,0.17997
13066,0.16668
13067,0.192513
13068,0.169049
13069,0.152358
13070,0.180351
13071,0.152358
13072,0.16668
13073,0.182662
13074,0.169049
13075,0.206083
13076,0.18504
13077,0.260967
13078,0.223896
13079,0.202587
13080,0.253375
13081,0.260967
13082,0.260967
13083,0.260967
13084,0.223896
13085,0.202587
13086,0.253375
13087,0.260967
13088,0.248365
13089,0.227581
13090,0.223896
13091,0.202587
13092,0.253375
13093,0.260967
13094,0.248365
13095,0.119196
13096,0.177057
13097,0.096932
13098,0.215891
13099,0.229118
13100,0.227646
13101,0.119196
13102,0.177057
13103,0.150592
13104,0.215891
13105,0.229118
13106,0.227646
13107,0.227785
13108,0.172796
13109,0.150592
13110,0.215891
13111,0.229118
13112,0.227646
13113,0.184058
13114,0.13601
13115,0.150592
13116,0.181502
13117,0.180853
13118,0.180853
13119,0.160124
13120,0.116811
13121,0.149408
13122,0.143442
13123,0.144243
13124,0.143321
13125,0.160124
13126,0.116811
13127,0.149408
13128,0.143442
13129,0.144243
13130,0.143321
13131,0.160124
13132,0.116811
13133,0.149408
13134,0.143442
13135,0.144243
13136,0.143321
13137,0.131303
13138,0.128413
13139,0.161166
13140,0.170814
13141,0.138616
13142,0.138722
13143,0.127284
13144,0.120181
13145,0.093492
13146,0.123624
13147,0.127158
13148,0.126454
13149,0.127284
13150,0.162502
13151,0.135704
13152,0.123624
13153,0.127158
13154,0.126454
13155,0.162092
13156,0.162502
13157,0.141903
13158,0.140857
13159,0.161341
13160,0.161706
13161,0.151405
13162,0.147105
13163,0.174193
13164,0.140857
13165,0.14245
13166,0.14245
13167,0.089686
13168,0.080308
13169,0.161326
13170,0.161989
13171,0.15158
13172,0.151736
13173,0.113945
13174,0.127441
13175,0.161326
13176,0.147934
13177,0.15158
13178,0.147577
13179,0.142261
13180,0.105594
13181,0.093685
13182,0.147934
13183,0.100928
13184,0.101198
13185,0.090686
13186,0.070104
13187,0.091984
13188,0.076912
13189,0.127006
13190,0.107607
13191,0.09413
13192,0.070104
13193,0.155672
13194,0.096008
13195,0.098705
13196,0.084043
13197,0.09413
13198,0.098789
13199,0.155672
13200,0.096008
13201,0.098705
13202,0.084043
13203,0.09413
13204,0.066449
13205,0.155672
13206,0.096008
13207,0.094438
13208,0.092993
13209,0.148838
13210,0.238118
13211,0.161286
13212,0.156984
13213,0.154723
13214,0.144034
13215,0.137001
13216,0.188789
13217,0.138633
13218,0.139305
13219,0.184115
13220,0.176495
13221,0.167921
13222,0.188789
13223,0.146636
13224,0.124747
13225,0.184115
13226,0.176495
13227,0.125052
13228,0.121727
13229,0.146636
13230,0.124747
13231,0.184115
13232,0.176495
13233,0.125052
13234,0.121727
13235,0.132266
13236,0.124747
13237,0.137741
13238,0.158488
13239,0.133942
13240,0.137358
13241,0.132266
13242,0.133942
13243,0.137741
13244,0.158488
13245,0.133942
13246,0.099165
13247,0.132266
13248,0.133942
13249,0.137741
13250,0.120853
13251,0.113476
13252,0.099165
13253,0.123363
13254,0.113476
13255,0.111855
13256,0.113476
13257,0.113476
13258,0.099165
13259,0.123363
13260,0.107247
13261,0.111855
13262,0.113476
13263,0.10711
13264,0.19768
13265,0.123363
13266,0.107247
13267,0.111855
13268,0.104774
13269,0.10711
13270,0.19768
13271,0.10711
13272,0.107247
13273,0.107004
13274,0.104774
13275,0.147854
13276,0.167686
13277,0.172828
13278,0.179786
13279,0.152078
13280,0.152407
13281,0.185767
13282,0.182669
13283,0.172828
13284,0.153579
13285,0.152078
13286,0.182624
13287,0.185767
13288,0.182669
13289,0.172828
13290,0.175065
13291,0.152078
13292,0.182624
13293,0.185767
13294,0.182669
13295,0.141116
13296,0.194729
13297,0.193417
13298,0.182624
13299,0.207917
13300,0.188516
13301,0.141116
13302,0.194729
13303,0.162033
13304,0.207917
13305,0.18832
13306,0.188516
13307,0.141116
13308,0.162033
13309,0.162033
13310,0.162033
13311,0.079611
13312,0.188516
13313,0.17908
13314,0.117595
13315,0.191148
13316,0.129536
13317,0.164068
13318,0.157194
13319,0.107845
13320,0.117595
13321,0.160315
13322,0.207997
13323,0.164068
13324,0.157194
13325,0.208535
13326,0.117595
13327,0.171897
13328,0.207997
13329,0.208071
13330,0.162575
13331,0.208535
13332,0.176592
13333,0.176805
13334,0.177769
13335,0.143197
13336,0.095781
13337,0.132269
13338,0.148063
13339,0.146446
13340,0.159886
13341,0.092551
13342,0.097745
13343,0.125051
13344,0.12491
13345,0.147261
13346,0.17323
13347,0.112109
13348,0.097745
13349,0.125051
13350,0.12491
13351,0.147261
13352,0.17323
13353,0.161327
13354,0.150492
13355,0.125051
13356,0.12491
13357,0.147261
13358,0.17323
13359,0.161327
13360,0.150492
13361,0.139331
13362,0.140803
13363,0.14672
13364,0.140863
13365,0.161327
13366,0.151336
13367,0.14076
13368,0.161327
13369,0.161327
13370,0.161327
13371,0.164716
13372,0.163616
13373,0.139811
13374,0.161082
13375,0.164716
13376,0.164716
13377,0.149414
13378,0.145879
13379,0.139811
13380,0.161082
13381,0.161082
13382,0.161082
13383,0.09975
13384,0.11191
13385,0.111408
13386,0.097546
13387,0.108389
13388,0.107649
13389,0.151177
13390,0.151388
13391,0.111408
13392,0.097546
13393,0.108389
13394,0.107649
13395,0.114484
13396,0.171503
13397,0.111408
13398,0.097546
13399,0.119804
13400,0.115799
13401,0.114484
13402,0.171503
13403,0.122799
13404,0.159325
13405,0.119804
13406,0.115799
13407,0.155612
13408,0.167003
13409,0.129972
13410,0.148286
13411,0.153871
13412,0.14493
13413,0.200001
13414,0.167003
13415,0.130269
13416,0.119255
13417,0.156392
13418,0.159182
13419,0.200001
13420,0.181493
13421,0.195907
13422,0.119255
13423,0.151406
13424,0.192751
13425,0.133646
13426,0.181493
13427,0.138492
13428,0.119255
13429,0.161651
13430,0.140503
13431,0.166399
13432,0.3287
13433,0.19049
13434,0.140413
13435,0.161651
13436,0.140503
13437,0.11406
13438,0.3287
13439,0.157725
13440,0.140413
13441,0.161651
13442,0.140503
13443,0.145109
13444,0.3287
13445,0.32983
13446,0.12342
13447,0.137763
13448,0.145912
13449,0.145109
13450,0.142512
13451,0.32983
13452,0.14274
13453,0.137763
13454,0.145912
13455,0.145109
13456,0.161008
13457,0.32983
13458,0.157153
13459,0.137763
13460,0.145912
13461,0.160995
13462,0.161008
13463,0.267548
13464,0.157153
13465,0.139092
13466,0.151721
13467,0.160995
13468,0.161008
13469,0.267548
13470,0.157153
13471,0.15718
13472,0.151721
13473,0.137073
13474,0.088058
13475,0.11938
13476,0.099381
13477,0.109138
13478,0.120466
13479,0.128573
13480,0.114092
13481,0.124715
13482,0.099381
13483,0.124599
13484,0.123486
13485,0.1662
13486,0.114092
13487,0.195334
13488,0.290034
13489,0.169077
13490,0.123486
13491,0.195879
13492,0.084873
13493,0.195334
13494,0.290034
13495,0.169077
13496,0.123486
13497,0.195879
13498,0.098703
13499,0.195334
13500,0.290034
13501,0.169077
13502,0.160346
13503,0.195879
13504,0.193478
13505,0.191709
13506,0.191885
13507,0.196543
13508,0.217084
13509,0.19807
13510,0.202325
13511,0.191709
13512,0.191885
13513,0.196543
13514,0.197662
13515,0.244457
13516,0.202325
13517,0.22233
13518,0.208755
13519,0.218426
13520,0.244457
13521,0.178294
13522,0.186632
13523,0.22233
13524,0.168069
13525,0.248893
13526,0.24954
13527,0.178294
13528,0.099705
13529,0.184394
13530,0.168069
13531,0.248893
13532,0.24954
13533,0.178294
13534,0.099705
13535,0.184394
13536,0.168069
13537,0.159972
13538,0.159972
13539,0.154754
13540,0.152241
13541,0.124672
13542,0.143267
13543,0.142824
13544,0.142811
13545,0.154754
13546,0.198427
13547,0.187415
13548,0.150541
13549,0.159379
13550,0.196836
13551,0.169163
13552,0.170815
13553,0.187415
13554,0.155578
13555,0.200021
13556,0.196836
13557,0.186387
13558,0.168171
13559,0.18444
13560,0.192144
13561,0.183452
13562,0.184123
13563,0.186387
13564,0.168171
13565,0.18444
13566,0.192144
13567,0.183452
13568,0.184123
13569,0.186387
13570,0.157729
13571,0.18444
13572,0.192144
13573,0.183452
13574,0.184123
13575,0.168806
13576,0.157729
13577,0.190285
13578,0.172589
13579,0.172727
13580,0.180489
13581,0.218005
13582,0.157729
13583,0.190285
13584,0.172589
13585,0.218422
13586,0.2223
13587,0.218005
13588,0.245153
13589,0.190285
13590,0.172589
13591,0.218422
13592,0.2223
13593,0.218005
13594,0.245153
13595,0.221682
13596,0.216818
13597,0.218422
13598,0.2223
13599,0.272575
13600,0.245153
13601,0.221682
13602,0.263797
13603,0.238146
13604,0.240297
13605,0.124555
13606,0.11386
13607,0.203546
13608,0.193912
13609,0.190721
13610,0.187812
13611,0.151989
13612,0.26588
13613,0.200775
13614,0.193912
13615,0.190721
13616,0.187812
13617,0.239521
13618,0.26588
13619,0.200775
13620,0.215626
13621,0.217597
13622,0.215864
13623,0.239521
13624,0.26588
13625,0.200775
13626,0.215626
13627,0.217597
13628,0.215864
13629,0.224021
13630,0.17062
13631,0.173002
13632,0.234736
13633,0.21965
13634,0.231584
13635,0.224021
13636,0.153576
13637,0.274422
13638,0.284125
13639,0.221703
13640,0.221355
13641,0.224021
13642,0.153576
13643,0.233372
13644,0.224021
13645,0.221703
13646,0.221355
13647,0.176496
13648,0.153576
13649,0.203179
13650,0.220056
13651,0.221703
13652,0.221355
13653,0.211706
13654,0.143701
13655,0.206967
13656,0.211725
13657,0.211706
13658,0.210001
13659,0.158461
13660,0.109824
13661,0.206967
13662,0.211725
13663,0.211706
13664,0.210001
13665,0.158461
13666,0.13827
13667,0.122975
13668,0.144346
13669,0.150994
13670,0.210001
13671,0.179107
13672,0.154986
13673,0.148403
13674,0.154986
13675,0.154986
13676,0.148403
13677,0.114627
13678,0.159223
13679,0.148403
13680,0.086098
13681,0.12714
13682,0.073274
13683,0.061023
13684,0.105143
13685,0.118263
13686,0.08443
13687,0.105143
13688,0.118263
13689,0.131071
13690,0.079061
13691,0.120732
13692,0.131071
13693,0.133892
13694,0.120732
13695,0.131071
13696,0.124908
13697,0.120732
13698,0.122093
13699,0.124908
13700,0.164894
13701,0.138454
13702,0.124908
13703,0.158768
13704,0.09096
13705,0.113775
13706,0.077167
13707,0.115495
13708,0.131262
13709,0.275687
13710,0.117506
13711,0.131262
13712,0.275687
13713,0.082751
13714,0.172688
13715,0.275687
13716,0.082751
13717,0.155715
13718,0.10189
13719,0.072477
13720,0.081641
13721,0.151972
13722,0.150861
13723,0.22403
13724,0.151972
13725,0.150861
13726,0.22403
13727,0.151972
13728,0.178531
13729,0.22403
13730,0.154052
13731,0.178531
13732,0.22403
13733,0.160203
13734,0.178531
13735,0.200706
13736,0.123198
13737,0.167749
13738,0.142212
13739,0.173516
13740,0.167749
13741,0.142212
13742,0.173516
13743,0.167749
13744,0.142212
13745,0.173516
13746,0.174858
13747,0.203119
13748,0.180349
13749,0.148774
13750,0.081499
13751,0.153443
13752,0.148774
13753,0.081499
13754,0.138989
13755,0.127918
13756,0.135431
13757,0.219236
13758,0.107919
13759,0.16939
13760,0.219236
13761,0.10209
13762,0.16939
13763,0.219236
13764,0.10209
13765,0.106346
13766,0.113102
13767,0.156983
13768,0.106346
13769,0.192025
13770,0.125685
13771,0.124377
13772,0.125804
13773,0.129172
13774,0.129172
13775,0.129172
13776,0.129172
13777,0.129172
13778,0.129172
13779,0.114747
13780,0.082454
13781,0.112011
13782,0.114747
13783,0.082454
13784,0.112011
13785,0.111703
13786,0.082454
13787,0.110971
13788,0.162408
13789,0.082454
13790,0.110971
13791,0.179111
13792,0.190122
13793,0.197146
13794,0.179111
13795,0.190122
13796,0.197146
13797,0.179111
13798,0.190122
13799,0.197146
13800,0.095913
13801,0.190122
13802,0.156092
13803,0.179107
13804,0.154986
13805,0.148403
13806,0.154986
13807,0.154986
13808,0.148403
13809,0.114627
13810,0.159223
13811,0.148403
13812,0.086098
13813,0.12714
13814,0.073274
13815,0.061023
13816,0.105143
13817,0.118263
13818,0.08443
13819,0.105143
13820,0.118263
13821,0.131071
13822,0.079061
13823,0.120732
13824,0.131071
13825,0.133892
13826,0.120732
13827,0.131071
13828,0.124908
13829,0.120732
13830,0.122093
13831,0.124908
13832,0.164894
13833,0.138454
13834,0.124908
13835,0.158768
13836,0.219891
13837,0.207089
13838,0.216378
13839,0.219891
13840,0.207089
13841,0.216378
13842,0.133502
13843,0.085886
13844,0.239953
13845,0.301539
13846,0.201027
13847,0.127168
13848,0.384279
13849,0.201027
13850,0.135613
13851,0.384279
13852,0.264961
13853,0.17352
13854,0.384279
13855,0.291121
13856,0.267804
13857,0.205129
13858,0.270037
13859,0.200842
13860,0.291588
13861,0.270037
13862,0.257103
13863,0.291588
13864,0.270037
13865,0.301666
13866,0.258209
13867,0.226418
13868,0.245113
13869,0.201284
13870,0.165195
13871,0.203656
13872,0.197578
13873,0.172355
13874,0.186784
13875,0.197578
13876,0.179238
13877,0.197578
13878,0.179132
13879,0.181515
13880,0.18485
13881,0.188438
13882,0.181515
13883,0.18485
13884,0.166055
13885,0.181515
13886,0.18485
13887,0.166055
13888,0.181515
13889,0.18485
13890,0.10597
13891,0.165434
13892,0.076491
13893,0.099215
13894,0.165434
13895,0.129808
13896,0.140206
13897,0.165434
13898,0.129808
13899,0.111437
13900,0.116402
13901,0.135391
13902,0.185243
13903,0.122381
13904,0.179669
13905,0.125201
13906,0.122381
13907,0.125609
13908,0.149638
13909,0.27738
13910,0.14208
13911,0.149638
13912,0.16666
13913,0.14208
13914,0.138735
13915,0.18169
13916,0.204176
13917,0.138735
13918,0.18169
13919,0.204176
13920,0.165894
13921,0.18169
13922,0.204176
13923,0.165894
13924,0.203614
13925,0.157437
13926,0.178926
13927,0.099622
13928,0.131706
13929,0.09223
13930,0.099622
13931,0.147315
13932,0.182308
13933,0.139444
13934,0.147315
13935,0.156311
13936,0.111284
13937,0.122652
13938,0.127633
13939,0.144562
13940,0.122652
13941,0.154031
13942,0.144562
13943,0.179942
13944,0.157347
13945,0.171235
13946,0.165583
13947,0.157347
13948,0.178619
13949,0.165583
13950,0.157347
13951,0.204626
13952,0.165583
13953,0.154848
13954,0.204626
13955,0.196919
13956,0.227333
13957,0.21182
13958,0.218628
13959,0.227667
13960,0.21182
13961,0.218628
13962,0.227667
13963,0.21182
13964,0.218628
13965,0.227667
13966,0.140032
13967,0.176093
13968,0.167749
13969,0.142212
13970,0.173516
13971,0.167749
13972,0.142212
13973,0.173516
13974,0.167749
13975,0.142212
13976,0.173516
13977,0.174858
13978,0.203119
13979,0.180349
13980,0.148774
13981,0.081499
13982,0.153443
13983,0.148774
13984,0.081499
13985,0.138989
13986,0.127918
13987,0.135431
13988,0.219236
13989,0.107919
13990,0.16939
13991,0.219236
13992,0.10209
13993,0.16939
13994,0.219236
13995,0.10209
13996,0.106346
13997,0.113102
13998,0.156983
13999,0.106346
14000,0.192025
14001,0.152067
14002,0.143755
14003,0.144869
14004,0.152067
14005,0.143032
14006,0.144869
14007,0.121534
14008,0.1915
14009,0.120277
14010,0.168421
14011,0.307852
14012,0.158869
14013,0.168421
14014,0.307852
14015,0.150412
14016,0.168421
14017,0.307852
14018,0.150412
14019,0.147529
14020,0.108076
14021,0.212622
14022,0.147529
14023,0.15008
14024,0.212622
14025,0.140777
14026,0.15008
14027,0.212622
14028,0.140777
14029,0.15008
14030,0.249802
14031,0.251475
14032,0.15008
14033,0.249802
14034,0.156974
14035,0.118366
14036,0.165612
14037,0.144228
14038,0.118366
14039,0.145113
14040,0.140504
14041,0.118366
14042,0.143626
14043,0.140504
14044,0.158694
14045,0.135761
14046,0.140504
14047,0.158694
14048,0.135761
14049,0.143389
14050,0.158694
14051,0.135761
14052,0.143389
14053,0.186665
14054,0.20683
14055,0.143389
14056,0.150783
14057,0.164228
14058,0.125043
14059,0.150783
14060,0.225449
14061,0.125043
14062,0.150783
14063,0.225449
14064,0.125043
14065,0.186947
14066,0.225449
14067,0.152067
14068,0.143755
14069,0.144869
14070,0.152067
14071,0.143032
14072,0.144869
14073,0.121534
14074,0.1915
14075,0.120277
14076,0.168421
14077,0.307852
14078,0.158869
14079,0.168421
14080,0.307852
14081,0.150412
14082,0.168421
14083,0.307852
14084,0.150412
14085,0.147529
14086,0.108076
14087,0.212622
14088,0.147529
14089,0.15008
14090,0.212622
14091,0.140777
14092,0.15008
14093,0.212622
14094,0.140777
14095,0.15008
14096,0.249802
14097,0.251475
14098,0.15008
14099,0.249802
14100,0.19907
14101,0.157849
14102,0.165927
14103,0.19907
14104,0.157849
14105,0.195264
14106,0.204296
14107,0.183659
14108,0.195264
14109,0.204296
14110,0.158999
14111,0.190299
14112,0.15184
14113,0.175195
14114,0.190299
14115,0.191312
14116,0.175195
14117,0.190299
14118,0.191312
14119,0.175195
14120,0.173648
14121,0.191312
14122,0.175195
14123,0.173648
14124,0.187493
14125,0.112664
14126,0.173648
14127,0.16381
14128,0.112664
14129,0.174514
14130,0.16381
14131,0.143721
14132,0.174514
14133,0.119286
14134,0.17352
14135,0.13436
14136,0.143654
14137,0.17352
14138,0.13436
14139,0.143654
14140,0.17352
14141,0.13436
14142,0.143654
14143,0.127168
14144,0.108264
14145,0.143349
14146,0.143825
14147,0.150685
14148,0.143349
14149,0.143825
14150,0.120624
14151,0.128217
14152,0.100768
14153,0.114944
14154,0.098087
14155,0.101995
14156,0.093223
14157,0.098087
14158,0.101995
14159,0.093223
14160,0.098087
14161,0.101995
14162,0.093223
14163,0.123581
14164,0.112427
14165,0.106852
14166,0.169711
14167,0.107058
14168,0.135894
14169,0.123336
14170,0.107058
14171,0.135894
14172,0.192717
14173,0.212039
14174,0.19195
14175,0.24447
14176,0.212039
14177,0.258828
14178,0.24447
14179,0.212039
14180,0.259642
14181,0.314271
14182,0.2342
14183,0.29996
14184,0.254094
14185,0.2342
14186,0.224081
14187,0.154274
14188,0.2342
14189,0.200597
14190,0.154274
14191,0.2342
14192,0.200597
14193,0.154274
14194,0.241571
14195,0.200597
14196,0.119744
14197,0.241571
14198,0.099663
14199,0.156153
14200,0.192622
14201,0.20054
14202,
14203,0.190689
14204,0.190607
14205,0.190607
14206,0.20054
14207,
14208,0.190689
14209,0.190607
14210,0.190607
14211,0.233888
14212,
14213,0.233034
14214,0.233888
14215,0.235696
14216,0.233888
14217,
14218,0.233034
14219,0.218725
14220,0.21867
14221,0.218342
14222,
14223,0.205706
14224,0.221376
14225,0.21867
14226,0.218342
14227,
14228,0.205706
14229,0.210126
14230,0.24111
14231,0.218342
14232,
14233,0.205706
14234,0.210126
14235,0.221622
14236,0.244044
14237,
14238,0.238992
14239,0.210126
14240,0.221622
14241,0.167908
14242,
14243,0.109618
14244,0.243795
14245,0.221622
14246,0.167908
14247,
14248,0.109618
14249,0.097292
14250,0.096137
14251,0.167908
14252,
14253,0.162934
14254,0.071144
14255,0.074551
14256,0.13847
14257,
14258,0.202721
14259,0.135146
14260,0.130472
14261,0.143382
14262,
14263,0.131176
14264,0.147767
14265,0.134476
14266,0.140833
14267,
14268,0.140833
14269,0.143763
14270,0.204259
14271,0.239588
14272,
14273,0.237807
14274,0.180973
14275,0.116091
14276,0.239588
14277,
14278,0.237807
14279,0.176951
14280,0.178075
14281,0.181869
14282,
14283,0.17535
14284,0.176951
14285,0.178075
14286,0.181869
14287,
14288,0.17535
14289,0.117573
14290,0.155881
14291,0.181869
14292,
14293,0.17535
14294,0.164144
14295,0.103107
14296,0.092291
14297,
14298,0.14065
14299,0.164144
14300,0.165366
14301,0.092291
14302,
14303,0.14065
14304,0.155501
14305,0.187853
14306,0.163381
14307,
14308,0.141099
14309,0.108764
14310,0.181619
14311,0.241285
14312,
14313,0.116139
14314,0.172811
14315,0.181619
14316,0.201478
14317,
14318,0.116139
14319,0.19548
14320,0.19748
14321,0.201478
14322,
14323,0.15378
14324,0.217012
14325,0.210172
14326,0.201478
14327,
14328,0.174118
14329,0.217012
14330,0.210172
14331,0.187729
14332,
14333,0.174118
14334,0.195583
14335,0.18648
14336,0.133787
14337,
14338,0.176267
14339,0.116629
14340,0.112902
14341,0.176507
14342,
14343,0.176267
14344,0.130502
14345,0.126534
14346,0.115526
14347,
14348,0.123452
14349,0.130502
14350,0.126534
14351,0.115526
14352,
14353,0.123452
14354,0.130502
14355,0.126534
14356,0.115526
14357,
14358,0.123452
14359,0.165761
14360,0.203095
14361,0.18005
14362,
14363,0.194866
14364,0.060933
14365,0.0651
14366,0.116518
14367,
14368,0.118542
14369,0.060933
14370,0.0651
14371,0.116423
14372,
14373,0.115328
14374,0.12392
14375,0.114795
14376,0.161428
14377,
14378,0.115328
14379,0.117483
14380,0.104792
14381,0.161428
14382,
14383,0.115328
14384,0.147988
14385,0.185552
14386,0.161428
14387,
14388,0.160706
14389,0.136473
14390,0.138717
14391,0.160181
14392,
14393,0.127776
14394,0.102986
14395,0.148297
14396,0.13631
14397,
14398,0.127776
14399,0.102986
14400,0.148297
14401,0.13631
14402,
14403,0.127776
14404,0.123387
14405,0.119394
14406,0.13631
14407,
14408,0.135887
14409,0.130598
14410,0.125199
14411,0.134593
14412,
14413,0.128731
14414,0.130598
14415,0.137519
14416,0.134593
14417,
14418,0.128731
14419,0.068415
14420,0.112994
14421,0.122566
14422,
14423,0.075227
14424,0.068415
14425,0.112994
14426,0.122566
14427,
14428,0.108078
14429,0.12272
14430,0.112994
14431,0.122566
14432,
14433,0.148242
14434,0.21456
14435,0.156817
14436,0.184905
14437,
14438,0.148242
14439,0.087841
14440,0.162929
14441,0.088866
14442,
14443,0.106809
14444,0.063728
14445,0.068927
14446,0.088866
14447,
14448,0.127335
14449,0.143883
14450,0.19174
14451,0.168223
14452,
14453,0.218954
14454,0.143883
14455,0.19174
14456,0.183913
14457,
14458,0.218954
14459,0.098896
14460,0.101125
14461,0.183913
14462,
14463,0.218954
14464,0.199368
14465,0.205068
14466,0.183913
14467,
14468,0.197939
14469,0.199368
14470,0.205068
14471,0.199368
14472,
14473,0.197939
14474,0.125731
14475,0.125731
14476,0.101538
14477,
14478,0.090354
14479,0.16092
14480,0.125495
14481,0.091458
14482,
14483,0.150311
14484,0.108039
14485,0.108665
14486,0.091458
14487,
14488,0.150311
14489,0.115236
14490,0.126955
14491,0.184769
14492,
14493,0.150311
14494,0.16648
14495,0.187931
14496,0.1697
14497,
14498,0.169689
14499,0.17411
14500,0.187931
14501,0.1697
14502,
14503,0.169689
14504,0.126128
14505,0.127729
14506,0.1697
14507,
14508,0.169689
14509,0.185191
14510,0.187745
14511,0.207409
14512,
14513,0.178774
14514,0.185191
14515,0.187745
14516,0.184778
14517,
14518,0.178774
14519,0.159097
14520,0.164473
14521,0.175352
14522,
14523,0.175377
14524,0.136036
14525,0.158386
14526,0.175352
14527,
14528,0.175377
14529,0.216529
14530,0.24164
14531,0.219937
14532,
14533,0.200591
14534,0.159397
14535,0.158861
14536,0.175744
14537,
14538,0.156303
14539,0.159397
14540,0.158861
14541,0.226937
14542,
14543,0.156303
14544,0.150511
14545,0.150511
14546,0.226937
14547,
14548,0.174018
14549,0.15847
14550,0.193036
14551,0.226937
14552,
14553,0.165426
14554,0.15847
14555,0.193036
14556,0.201365
14557,
14558,0.165426
14559,0.15847
14560,0.193036
14561,0.167248
14562,
14563,0.165426
14564,0.155749
14565,0.142047
14566,0.158421
14567,
14568,0.180871
14569,0.13608
14570,0.131681
14571,0.158421
14572,
14573,0.180871
14574,0.161143
14575,0.169292
14576,0.158421
14577,
14578,0.162023
14579,0.161143
14580,0.165586
14581,0.147621
14582,
14583,0.197605
14584,0.233164
14585,0.246903
14586,0.261147
14587,
14588,0.270042
14589,0.233164
14590,0.246903
14591,0.243569
14592,
14593,0.274057
14594,0.130233
14595,0.117051
14596,0.243569
14597,
14598,0.118581
14599,0.170019
14600,0.181427
14601,0.243569
14602,
14603,0.200671
14604,0.170019
14605,0.181427
14606,0.17101
14607,
14608,0.200671
14609,0.170019
14610,0.181427
