bb_idx,MT_HLAthena,WT_HLAthena
92,0.0264197131089734,0.034308177863487
93,0.200659719337192,0.215519628011518
94,,
95,0.0274290071396131,0.0252879728800811
96,0.0959704892903877,0.173610437640713
97,0.027202231908935,0.0424292902821132
98,,
99,0.0218814234273547,0.0197826616447047
100,0.167789589737206,0.179961404928731
101,0.0530274283147365,0.0471227798947237
102,,
103,0.0267936002870556,0.0375327141321678
104,0.0950488934293389,0.120736824370558
105,0.0324134742592125,0.0361314302129257
106,,
107,0.0558785572014232,0.0541817951236024
108,0.0832493315877703,0.0742529489961776
109,0.0287319316289439,0.0259384142324658
110,,
111,0.0123105837529389,0.0168649152470203
112,0.320156804829215,0.266454627257513
113,0.0204695017005886,0.0195662993795445
114,,
115,0.0186962016631797,0.0189586809985081
116,0.485173591288427,0.601901361139284
117,0.0374522604775848,0.0551341174855932
118,,
119,0.0124399279653315,0.0188769887777097
120,0.199231039163553,0.230430489540514
121,0.117358463339527,0.179407580186509
122,,
123,0.0284692739185023,0.0184811156129904
124,0.0933086643551683,0.0593686628019592
125,0.0697347192863365,0.0788802128699091
126,,
127,0.132680048925492,0.134128883795347
128,0.059932127657036,0.0674766302280154
129,0.19141976014297,0.16959462110988
130,,
131,0.0517830858223735,0.0581507643199681
132,0.101984627758308,0.148162891689895
133,0.0448332144594234,0.0654310818890937
134,,
135,0.50214034418265,0.560168370563123
136,0.202860082297896,0.250469884628223
137,0.0665850454061809,0.0707091092752914
138,,
139,0.151218495404141,0.237998775951564
140,0.0937215044344258,0.0653960367561214
141,0.0164274547668255,0.0154745729444888
142,,
143,0.0160083493809604,0.0201377103320232
144,0.0722251835220959,0.0552584053935587
145,0.0322231932491478,0.0313120130798779
146,,
147,0.0222061989712529,0.0172669579074459
148,0.191469830313387,0.225607252058884
149,0.0559053556029943,0.0511039705733614
150,,
151,0.0498464943482153,0.0412692698818218
152,0.0806504276839809,0.0968613442033529
153,0.302865595039394,0.379239001207882
154,,
155,0.0292979642774703,0.027493800683361
156,0.0586684502945799,0.0497856777921293
157,0.134714065380265,0.176465325062681
158,,
159,0.139008639732169,0.170553539517439
160,0.416833303948968,0.115195094692657
161,0.0950220015410903,0.0521098757431092
162,,
163,0.0129980183609102,0.007307517477683
164,0.335893890530699,0.208009334550136
165,0.0142729218611041,0.0158847100267141
166,,
167,0.0269851701942066,0.014919240100264
168,0.102257460945596,0.0905635653720108
169,0.0169229223955578,0.0264808163512498
170,,
171,0.0510487217355856,0.0234445429361788
172,0.583577754928006,0.401860923733976
173,0.429396049223012,0.380622986610979
174,,
175,0.0351810964896382,0.0277252827628723
176,0.257739379660537,0.149080233922642
177,0.0901304080823643,0.103474604343582
178,,
179,0.0727055653227985,0.0409202546240219
180,0.111822612707814,0.0714650414951999
181,0.0722214028132536,0.0801252655668779
182,,
183,0.132079350906942,0.140421050414443
184,0.0224409329693622,0.0573233855610144
185,0.323193533573714,0.905656429131826
186,,
187,0.0926007448490256,0.0397839778710881
188,0.0264197131089734,0.034308177863487
189,0.200659719337192,0.215519628011518
190,,
191,0.0274290071396131,0.0252879728800811
192,0.331291996948938,0.252845920492352
193,0.100390424056806,0.129181102063093
194,,
195,0.075081863529825,0.0807143965632551
196,0.123765457594871,0.173396242858144
197,0.0136845092336039,0.017326864763163
198,,
199,0.0627281475340068,0.0421040896736991
200,0.0529237222637878,0.0488384543905138
201,0.0426287546934974,0.050312453829166
202,,
203,0.0326822373912566,0.0203027956921788
204,0.0951631529001234,0.147213266510516
205,0.0371995824330952,0.0456362584600962
206,,
207,0.0128169141575604,0.013396776692308
208,0.0536341422289196,0.0451373490582531
209,0.0153260402864867,0.0210540750049404
210,,
211,0.0184519351575647,0.0140812090123493
212,0.0435130877698409,0.0356231620582144
213,0.0447208979525991,0.0523045285882998
214,,
215,0.0115453834245272,0.0124374069260335
216,0.0383113169958556,0.03382585529584
217,0.0603877741862865,0.0709006890783914
218,,
219,0.0096349211938407,0.0109415882513632
220,0.151776235861083,0.131817586086173
