baseline,method,threshold,cost_ratio_r,c_biopsy_anchor,c_miss_anchor_usd,exp_cost_normalized,treat_all_cost,treat_none_cost,net_benefit,prevalence
A,EfficientNet-B3,0.307,60.02,58.4,259447.0,2.610758,1.0,12.004549,-0.029703,0.2
A,EfficientNet-B3,0.3119,60.02,58.4,259447.0,2.607425,1.0,12.004549,-0.032793,0.2
A,EfficientNet-B3,0.3169,60.02,58.4,259447.0,2.604092,1.0,12.004549,-0.03588,0.2
A,EfficientNet-B3,0.3218,60.02,58.4,259447.0,2.597425,1.0,12.004549,-0.037382,0.2
A,EfficientNet-B3,0.3268,60.02,58.4,259447.0,2.597425,1.0,12.004549,-0.042043,0.2
A,EfficientNet-B3,0.3317,60.02,58.4,259447.0,2.597425,1.0,12.004549,-0.046773,0.2
A,EfficientNet-B3,0.3367,60.02,58.4,259447.0,2.594092,1.0,12.004549,-0.049883,0.2
A,EfficientNet-B3,0.3416,60.02,58.4,259447.0,2.594092,1.0,12.004549,-0.054718,0.2
A,EfficientNet-B3,0.3466,60.02,58.4,259447.0,2.594092,1.0,12.004549,-0.059627,0.2
A,EfficientNet-B3,0.3515,60.02,58.4,259447.0,2.594092,1.0,12.004549,-0.064611,0.2
A,EfficientNet-B3,0.3565,60.02,58.4,259447.0,2.594092,1.0,12.004549,-0.069671,0.2
A,EfficientNet-B3,0.3614,60.02,58.4,259447.0,2.590758,1.0,12.004549,-0.072923,0.2
A,EfficientNet-B3,0.3664,60.02,58.4,259447.0,2.584092,1.0,12.004549,-0.074247,0.2
A,EfficientNet-B3,0.3713,60.02,58.4,259447.0,2.580758,1.0,12.004549,-0.077455,0.2
A,EfficientNet-B3,0.3763,60.02,58.4,259447.0,2.577425,1.0,12.004549,-0.080661,0.2
A,EfficientNet-B3,0.3812,60.02,58.4,259447.0,2.577425,1.0,12.004549,-0.085919,0.2
A,EfficientNet-B3,0.3862,60.02,58.4,259447.0,2.574092,1.0,12.004549,-0.089165,0.2
A,EfficientNet-B3,0.3911,60.02,58.4,259447.0,2.574092,1.0,12.004549,-0.09455,0.2
A,EfficientNet-B3,0.3961,60.02,58.4,259447.0,2.570758,1.0,12.004549,-0.097837,0.2
A,EfficientNet-B3,0.401,60.02,58.4,259447.0,2.567425,1.0,12.004549,-0.101124,0.2
A,EfficientNet-B3,0.406,60.02,58.4,259447.0,2.567425,1.0,12.004549,-0.106688,0.2
A,EfficientNet-B3,0.4109,60.02,58.4,259447.0,2.564092,1.0,12.004549,-0.110021,0.2
A,EfficientNet-B3,0.4159,60.02,58.4,259447.0,2.560758,1.0,12.004549,-0.113353,0.2
A,EfficientNet-B3,0.4208,60.02,58.4,259447.0,2.560758,1.0,12.004549,-0.119107,0.2
A,EfficientNet-B3,0.4258,60.02,58.4,259447.0,2.757501,1.0,12.004549,-0.128294,0.2
A,EfficientNet-B3,0.4307,60.02,58.4,259447.0,2.947577,1.0,12.004549,-0.132538,0.2
A,EfficientNet-B3,0.4357,60.02,58.4,259447.0,2.944243,1.0,12.004549,-0.135922,0.2
A,EfficientNet-B3,0.4406,60.02,58.4,259447.0,2.944243,1.0,12.004549,-0.141932,0.2
A,EfficientNet-B3,0.4456,60.02,58.4,259447.0,2.944243,1.0,12.004549,-0.148049,0.2
A,EfficientNet-B3,0.4505,60.02,58.4,259447.0,2.94091,1.0,12.004549,-0.151544,0.2
A,EfficientNet-B3,0.4555,60.02,58.4,259447.0,2.94091,1.0,12.004549,-0.15783,0.2
A,EfficientNet-B3,0.4604,60.02,58.4,259447.0,2.937577,1.0,12.004549,-0.161386,0.2
A,EfficientNet-B3,0.4654,60.02,58.4,259447.0,2.937577,1.0,12.004549,-0.167849,0.2
A,EfficientNet-B3,0.4703,60.02,58.4,259447.0,2.93091,1.0,12.004549,-0.168513,0.2
A,EfficientNet-B3,0.4753,60.02,58.4,259447.0,2.93091,1.0,12.004549,-0.175101,0.2
A,EfficientNet-B3,0.4802,60.02,58.4,259447.0,2.93091,1.0,12.004549,-0.181815,0.2
A,EfficientNet-B3,0.4852,60.02,58.4,259447.0,2.927577,1.0,12.004549,-0.185517,0.2
A,EfficientNet-B3,0.4901,60.02,58.4,259447.0,2.927577,1.0,12.004549,-0.19243,0.2
A,EfficientNet-B3,0.4951,60.02,58.4,259447.0,2.924243,1.0,12.004549,-0.196211,0.2
A,EfficientNet-B3,0.5,60.02,58.4,259447.0,2.92091,1.0,12.004549,-0.2,0.2
A,EfficientNet-B3,0.5049,60.02,58.4,259447.0,2.92091,1.0,12.004549,-0.207199,0.2
A,EfficientNet-B3,0.5099,60.02,58.4,259447.0,2.92091,1.0,12.004549,-0.214542,0.2
A,EfficientNet-B3,0.5148,60.02,58.4,259447.0,2.917577,1.0,12.004549,-0.218499,0.2
A,EfficientNet-B3,0.5198,60.02,58.4,259447.0,2.917577,1.0,12.004549,-0.226076,0.2
A,EfficientNet-B3,0.5247,60.02,58.4,259447.0,2.917577,1.0,12.004549,-0.233812,0.2
A,EfficientNet-B3,0.5297,60.02,58.4,259447.0,2.914243,1.0,12.004549,-0.237955,0.2
A,EfficientNet-B3,0.5346,60.02,58.4,259447.0,2.914243,1.0,12.004549,-0.245946,0.2
A,EfficientNet-B3,0.5396,60.02,58.4,259447.0,2.91091,1.0,12.004549,-0.250202,0.2
A,EfficientNet-B3,0.5445,60.02,58.4,259447.0,2.907577,1.0,12.004549,-0.254478,0.2
A,EfficientNet-B3,0.5495,60.02,58.4,259447.0,2.907577,1.0,12.004549,-0.26284,0.2
A,EfficientNet-B3,0.5544,60.02,58.4,259447.0,2.907577,1.0,12.004549,-0.271388,0.2
A,EfficientNet-B3,0.5594,60.02,58.4,259447.0,2.907577,1.0,12.004549,-0.280128,0.2
A,EfficientNet-B3,0.5643,60.02,58.4,259447.0,2.897577,1.0,12.004549,-0.276113,0.2
A,EfficientNet-B3,0.5693,60.02,58.4,259447.0,2.897577,1.0,12.004549,-0.284994,0.2
A,EfficientNet-B3,0.5742,60.02,58.4,259447.0,2.897577,1.0,12.004549,-0.294081,0.2
A,EfficientNet-B3,0.5792,60.02,58.4,259447.0,2.894243,1.0,12.004549,-0.298793,0.2
A,EfficientNet-B3,0.5841,60.02,58.4,259447.0,2.894243,1.0,12.004549,-0.308221,0.2
A,EfficientNet-B3,0.5891,60.02,58.4,259447.0,2.894243,1.0,12.004549,-0.317876,0.2
A,EfficientNet-B3,0.594,60.02,58.4,259447.0,2.894243,1.0,12.004549,-0.327766,0.2
A,EfficientNet-B3,0.599,60.02,58.4,259447.0,2.894243,1.0,12.004549,-0.337901,0.2
A,EfficientNet-B3,0.6039,60.02,58.4,259447.0,2.884243,1.0,12.004549,-0.33304,0.2
A,EfficientNet-B3,0.6089,60.02,58.4,259447.0,2.88091,1.0,12.004549,-0.338182,0.2
A,EfficientNet-B3,0.6138,60.02,58.4,259447.0,2.874243,1.0,12.004549,-0.338071,0.2
A,EfficientNet-B3,0.6188,60.02,58.4,259447.0,2.874243,1.0,12.004549,-0.348606,0.2
A,EfficientNet-B3,0.6237,60.02,58.4,259447.0,2.874243,1.0,12.004549,-0.359418,0.2
A,EfficientNet-B3,0.6287,60.02,58.4,259447.0,3.070986,1.0,12.004549,-0.373852,0.2
A,EfficientNet-B3,0.6336,60.02,58.4,259447.0,3.070986,1.0,12.004549,-0.385252,0.2
A,EfficientNet-B3,0.6386,60.02,58.4,259447.0,3.067652,1.0,12.004549,-0.391075,0.2
A,EfficientNet-B3,0.6435,60.02,58.4,259447.0,3.264395,1.0,12.004549,-0.406318,0.2
A,EfficientNet-B3,0.6485,60.02,58.4,259447.0,3.264395,1.0,12.004549,-0.418563,0.2
A,EfficientNet-B3,0.6534,60.02,58.4,259447.0,3.261062,1.0,12.004549,-0.424873,0.2
A,EfficientNet-B3,0.6584,60.02,58.4,259447.0,3.257728,1.0,12.004549,-0.431269,0.2
A,EfficientNet-B3,0.6633,60.02,58.4,259447.0,3.254395,1.0,12.004549,-0.437756,0.2
A,EfficientNet-B3,0.6683,60.02,58.4,259447.0,3.254395,1.0,12.004549,-0.451052,0.2
A,EfficientNet-B3,0.6732,60.02,58.4,259447.0,3.447804,1.0,12.004549,-0.461216,0.2
A,EfficientNet-B3,0.6782,60.02,58.4,259447.0,3.447804,1.0,12.004549,-0.475179,0.2
A,EfficientNet-B3,0.6831,60.02,58.4,259447.0,3.444471,1.0,12.004549,-0.482392,0.2
A,EfficientNet-B3,0.6881,60.02,58.4,259447.0,3.441137,1.0,12.004549,-0.489728,0.2
A,EfficientNet-B3,0.693,60.02,58.4,259447.0,3.441137,1.0,12.004549,-0.504719,0.2
A,EfficientNet-B3,0.698,60.02,58.4,259447.0,3.441137,1.0,12.004549,-0.520201,0.2
A,EfficientNet-B3,0.7029,60.02,58.4,259447.0,3.431137,1.0,12.004549,-0.512537,0.2
A,EfficientNet-B3,0.7079,60.02,58.4,259447.0,3.431137,1.0,12.004549,-0.528506,0.2
A,EfficientNet-B3,0.7128,60.02,58.4,259447.0,3.421137,1.0,12.004549,-0.520204,0.2
A,EfficientNet-B3,0.7178,60.02,58.4,259447.0,3.421137,1.0,12.004549,-0.536693,0.2
A,EfficientNet-B3,0.7227,60.02,58.4,259447.0,3.417804,1.0,12.004549,-0.545082,0.2
A,EfficientNet-B3,0.7277,60.02,58.4,259447.0,3.417804,1.0,12.004549,-0.562562,0.2
A,EfficientNet-B3,0.7326,60.02,58.4,259447.0,3.417804,1.0,12.004549,-0.580689,0.2
A,EfficientNet-B3,0.7376,60.02,58.4,259447.0,3.417804,1.0,12.004549,-0.5995,0.2
A,EfficientNet-B3,0.7425,60.02,58.4,259447.0,3.417804,1.0,12.004549,-0.619034,0.2
A,EfficientNet-B3,0.7475,60.02,58.4,259447.0,3.414471,1.0,12.004549,-0.629467,0.2
A,EfficientNet-B3,0.7524,60.02,58.4,259447.0,3.411137,1.0,12.004549,-0.640184,0.2
A,EfficientNet-B3,0.7574,60.02,58.4,259447.0,3.411137,1.0,12.004549,-0.661607,0.2
A,EfficientNet-B3,0.7623,60.02,58.4,259447.0,3.411137,1.0,12.004549,-0.683923,0.2
A,EfficientNet-B3,0.7673,60.02,58.4,259447.0,3.60788,1.0,12.004549,-0.710521,0.2
A,EfficientNet-B3,0.7722,60.02,58.4,259447.0,3.59788,1.0,12.004549,-0.700894,0.2
A,EfficientNet-B3,0.7772,60.02,58.4,259447.0,3.594546,1.0,12.004549,-0.713648,0.2
A,EfficientNet-B3,0.7821,60.02,58.4,259447.0,3.594546,1.0,12.004549,-0.738795,0.2
A,EfficientNet-B3,0.7871,60.02,58.4,259447.0,3.594546,1.0,12.004549,-0.765111,0.2
A,EfficientNet-B3,0.792,60.02,58.4,259447.0,3.591213,1.0,12.004549,-0.779985,0.2
A,EfficientNet-B3,0.797,60.02,58.4,259447.0,3.591213,1.0,12.004549,-0.808507,0.2
A,EfficientNet-B3,0.8019,60.02,58.4,259447.0,3.58788,1.0,12.004549,-0.82496,0.2
A,EfficientNet-B3,0.8069,60.02,58.4,259447.0,3.784622,1.0,12.004549,-0.859344,0.2
A,EfficientNet-B3,0.8118,60.02,58.4,259447.0,3.784622,1.0,12.004549,-0.892029,0.2
A,EfficientNet-B3,0.8168,60.02,58.4,259447.0,3.978031,1.0,12.004549,-0.914954,0.2
A,EfficientNet-B3,0.8217,60.02,58.4,259447.0,3.971365,1.0,12.004549,-0.920085,0.2
A,EfficientNet-B3,0.8267,60.02,58.4,259447.0,4.164774,1.0,12.004549,-0.944359,0.2
A,EfficientNet-B3,0.8316,60.02,58.4,259447.0,4.158107,1.0,12.004549,-0.949872,0.2
A,EfficientNet-B3,0.8366,60.02,58.4,259447.0,4.351516,1.0,12.004549,-0.975711,0.2
A,EfficientNet-B3,0.8415,60.02,58.4,259447.0,4.348183,1.0,12.004549,-0.999414,0.2
A,EfficientNet-B3,0.8465,60.02,58.4,259447.0,4.34485,1.0,12.004549,-1.02443,0.2
A,EfficientNet-B3,0.8514,60.02,58.4,259447.0,4.341516,1.0,12.004549,-1.050891,0.2
A,EfficientNet-B3,0.8564,60.02,58.4,259447.0,4.338183,1.0,12.004549,-1.078945,0.2
A,EfficientNet-B3,0.8613,60.02,58.4,259447.0,4.534926,1.0,12.004549,-1.132799,0.2
A,EfficientNet-B3,0.8663,60.02,58.4,259447.0,4.534926,1.0,12.004549,-1.187059,0.2
A,EfficientNet-B3,0.8712,60.02,58.4,259447.0,4.521592,1.0,12.004549,-1.155294,0.2
A,EfficientNet-B3,0.8762,60.02,58.4,259447.0,4.518259,1.0,12.004549,-1.190674,0.2
A,EfficientNet-B3,0.8811,60.02,58.4,259447.0,4.518259,1.0,12.004549,-1.253427,0.2
A,EfficientNet-B3,0.8861,60.02,58.4,259447.0,4.711668,1.0,12.004549,-1.299043,0.2
A,EfficientNet-B3,0.891,60.02,58.4,259447.0,4.711668,1.0,12.004549,-1.372113,0.2
A,EfficientNet-B3,0.896,60.02,58.4,259447.0,4.708335,1.0,12.004549,-1.42343,0.2
A,EfficientNet-B3,0.9009,60.02,58.4,259447.0,4.705001,1.0,12.004549,-1.479541,0.2
A,EfficientNet-B3,0.9059,60.02,58.4,259447.0,4.901744,1.0,12.004549,-1.576609,0.2
A,EfficientNet-B3,0.9108,60.02,58.4,259447.0,5.291896,1.0,12.004549,-1.653375,0.2
A,EfficientNet-B3,0.9158,60.02,58.4,259447.0,5.485305,1.0,12.004549,-1.734652,0.2
A,EfficientNet-B3,0.9207,60.02,58.4,259447.0,5.478638,1.0,12.004549,-1.783206,0.2
A,EfficientNet-B3,0.9257,60.02,58.4,259447.0,5.475305,1.0,12.004549,-1.878841,0.2
A,EfficientNet-B3,0.9306,60.02,58.4,259447.0,5.471971,1.0,12.004549,-1.987642,0.2
A,EfficientNet-B3,0.9356,60.02,58.4,259447.0,5.465305,1.0,12.004549,-2.064253,0.2
A,EfficientNet-B3,0.9405,60.02,58.4,259447.0,5.84879,1.0,12.004549,-2.106474,0.2
A,EfficientNet-B3,0.9455,60.02,58.4,259447.0,6.238941,1.0,12.004549,-2.268889,0.2
A,EfficientNet-B3,0.9504,60.02,58.4,259447.0,6.232275,1.0,12.004549,-2.391181,0.2
A,EfficientNet-B3,0.9554,60.02,58.4,259447.0,6.422351,1.0,12.004549,-2.542443,0.2
A,EfficientNet-B3,0.9603,60.02,58.4,259447.0,6.422351,1.0,12.004549,-2.88687,0.2
A,EfficientNet-B3,0.9653,60.02,58.4,259447.0,6.612426,1.0,12.004549,-3.147558,0.2
A,EfficientNet-B3,0.9702,60.02,58.4,259447.0,6.805835,1.0,12.004549,-3.600056,0.2
A,EfficientNet-B3,0.9752,60.02,58.4,259447.0,7.19932,1.0,12.004549,-4.364309,0.2
A,EfficientNet-B3,0.9801,60.02,58.4,259447.0,7.586139,1.0,12.004549,-5.177073,0.2
A,EfficientNet-B3,0.9851,60.02,58.4,259447.0,7.769548,1.0,12.004549,-6.076577,0.2
A,EfficientNet-B3,0.99,60.02,58.4,259447.0,8.536518,1.0,12.004549,-7.2,0.2
A,EfficientNet-B3,0.01,72.05,58.4,259447.0,1.373697,1.0,14.410921,0.186263,0.2
A,EfficientNet-B3,0.0149,72.05,58.4,259447.0,1.360364,1.0,14.410921,0.182912,0.2
A,EfficientNet-B3,0.0199,72.05,58.4,259447.0,1.330364,1.0,14.410921,0.180001,0.2
A,EfficientNet-B3,0.0248,72.05,58.4,259447.0,1.313697,1.0,14.410921,0.177025,0.2
A,EfficientNet-B3,0.0298,72.05,58.4,259447.0,1.307031,1.0,14.410921,0.173882,0.2
A,EfficientNet-B3,0.0347,72.05,58.4,259447.0,1.293697,1.0,14.410921,0.171014,0.2
A,EfficientNet-B3,0.0397,72.05,58.4,259447.0,1.283697,1.0,14.410921,0.168117,0.2
A,EfficientNet-B3,0.0446,72.05,58.4,259447.0,1.267031,1.0,14.410921,0.165605,0.2
A,EfficientNet-B3,0.0496,72.05,58.4,259447.0,1.260364,1.0,14.410921,0.162719,0.2
A,EfficientNet-B3,0.0545,72.05,58.4,259447.0,1.260364,1.0,14.410921,0.159487,0.2
A,EfficientNet-B3,0.0595,72.05,58.4,259447.0,1.250364,1.0,14.410921,0.156854,0.2
A,EfficientNet-B3,0.0644,72.05,58.4,259447.0,1.250364,1.0,14.410921,0.15361,0.2
A,EfficientNet-B3,0.0694,72.05,58.4,259447.0,1.243697,1.0,14.410921,0.150829,0.2
A,EfficientNet-B3,0.0743,72.05,58.4,259447.0,1.240364,1.0,14.410921,0.147822,0.2
A,EfficientNet-B3,0.0793,72.05,58.4,259447.0,1.473879,1.0,14.410921,0.141485,0.2
A,EfficientNet-B3,0.0842,72.05,58.4,259447.0,1.463879,1.0,14.410921,0.139098,0.2
A,EfficientNet-B3,0.0892,72.05,58.4,259447.0,1.700728,1.0,14.410921,0.132481,0.2
A,EfficientNet-B3,0.0941,72.05,58.4,259447.0,1.700728,1.0,14.410921,0.129161,0.2
A,EfficientNet-B3,0.0991,72.05,58.4,259447.0,1.700728,1.0,14.410921,0.125806,0.2
A,EfficientNet-B3,0.104,72.05,58.4,259447.0,1.697395,1.0,14.410921,0.1228,0.2
A,EfficientNet-B3,0.109,72.05,58.4,259447.0,1.690728,1.0,14.410921,0.120205,0.2
A,EfficientNet-B3,0.1139,72.05,58.4,259447.0,1.924243,1.0,14.410921,0.113894,0.2
A,EfficientNet-B3,0.1189,72.05,58.4,259447.0,1.924243,1.0,14.410921,0.110471,0.2
A,EfficientNet-B3,0.1238,72.05,58.4,259447.0,1.917577,1.0,14.410921,0.107951,0.2
A,EfficientNet-B3,0.1288,72.05,58.4,259447.0,1.914243,1.0,14.410921,0.104986,0.2
A,EfficientNet-B3,0.1337,72.05,58.4,259447.0,1.91091,1.0,14.410921,0.102024,0.2
A,EfficientNet-B3,0.1387,72.05,58.4,259447.0,1.91091,1.0,14.410921,0.098531,0.2
A,EfficientNet-B3,0.1436,72.05,58.4,259447.0,1.907577,1.0,14.410921,0.095556,0.2
A,EfficientNet-B3,0.1486,72.05,58.4,259447.0,2.144425,1.0,14.410921,0.08867,0.2
A,EfficientNet-B3,0.1535,72.05,58.4,259447.0,2.141092,1.0,14.410921,0.08568,0.2
A,EfficientNet-B3,0.1585,72.05,58.4,259447.0,2.374607,1.0,14.410921,0.079361,0.2
A,EfficientNet-B3,0.1634,72.05,58.4,259447.0,2.608123,1.0,14.410921,0.073047,0.2
A,EfficientNet-B3,0.1684,72.05,58.4,259447.0,2.608123,1.0,14.410921,0.069395,0.2
A,EfficientNet-B3,0.1733,72.05,58.4,259447.0,2.604789,1.0,14.410921,0.066398,0.2
A,EfficientNet-B3,0.1783,72.05,58.4,259447.0,2.604789,1.0,14.410921,0.062682,0.2
A,EfficientNet-B3,0.1832,72.05,58.4,259447.0,2.604789,1.0,14.410921,0.058921,0.2
A,EfficientNet-B3,0.1882,72.05,58.4,259447.0,2.598123,1.0,14.410921,0.056659,0.2
A,EfficientNet-B3,0.1931,72.05,58.4,259447.0,2.598123,1.0,14.410921,0.052856,0.2
A,EfficientNet-B3,0.1981,72.05,58.4,259447.0,2.598123,1.0,14.410921,0.049006,0.2
A,EfficientNet-B3,0.203,72.05,58.4,259447.0,2.598123,1.0,14.410921,0.045108,0.2
A,EfficientNet-B3,0.208,72.05,58.4,259447.0,2.594789,1.0,14.410921,0.042036,0.2
A,EfficientNet-B3,0.2129,72.05,58.4,259447.0,2.584789,1.0,14.410921,0.040772,0.2
A,EfficientNet-B3,0.2179,72.05,58.4,259447.0,2.818305,1.0,14.410921,0.034427,0.2
A,EfficientNet-B3,0.2228,72.05,58.4,259447.0,2.818305,1.0,14.410921,0.030464,0.2
A,EfficientNet-B3,0.2278,72.05,58.4,259447.0,2.814971,1.0,14.410921,0.027434,0.2
A,EfficientNet-B3,0.2327,72.05,58.4,259447.0,2.814971,1.0,14.410921,0.023397,0.2
A,EfficientNet-B3,0.2377,72.05,58.4,259447.0,2.814971,1.0,14.410921,0.019307,0.2
A,EfficientNet-B3,0.2426,72.05,58.4,259447.0,2.814971,1.0,14.410921,0.015163,0.2
A,EfficientNet-B3,0.2476,72.05,58.4,259447.0,2.801638,1.0,14.410921,0.015352,0.2
A,EfficientNet-B3,0.2525,72.05,58.4,259447.0,2.801638,1.0,14.410921,0.011216,0.2
A,EfficientNet-B3,0.2575,72.05,58.4,259447.0,2.791638,1.0,14.410921,0.010492,0.2
A,EfficientNet-B3,0.2624,72.05,58.4,259447.0,2.791638,1.0,14.410921,0.006335,0.2
A,EfficientNet-B3,0.2674,72.05,58.4,259447.0,3.028487,1.0,14.410921,-0.001211,0.2
A,EfficientNet-B3,0.2723,72.05,58.4,259447.0,3.028487,1.0,14.410921,-0.005482,0.2
A,EfficientNet-B3,0.2773,72.05,58.4,259447.0,3.025153,1.0,14.410921,-0.008532,0.2
A,EfficientNet-B3,0.2822,72.05,58.4,259447.0,3.02182,1.0,14.410921,-0.011579,0.2
A,EfficientNet-B3,0.2872,72.05,58.4,259447.0,3.018487,1.0,14.410921,-0.014621,0.2
A,EfficientNet-B3,0.2921,72.05,58.4,259447.0,3.018487,1.0,14.410921,-0.019035,0.2
A,EfficientNet-B3,0.2971,72.05,58.4,259447.0,3.018487,1.0,14.410921,-0.023512,0.2
A,EfficientNet-B3,0.302,72.05,58.4,259447.0,3.018487,1.0,14.410921,-0.028051,0.2
A,EfficientNet-B3,0.307,72.05,58.4,259447.0,3.01182,1.0,14.410921,-0.029703,0.2
A,EfficientNet-B3,0.3119,72.05,58.4,259447.0,3.008487,1.0,14.410921,-0.032793,0.2
A,EfficientNet-B3,0.3169,72.05,58.4,259447.0,3.005153,1.0,14.410921,-0.03588,0.2
A,EfficientNet-B3,0.3218,72.05,58.4,259447.0,2.998487,1.0,14.410921,-0.037382,0.2
A,EfficientNet-B3,0.3268,72.05,58.4,259447.0,2.998487,1.0,14.410921,-0.042043,0.2
A,EfficientNet-B3,0.3317,72.05,58.4,259447.0,2.998487,1.0,14.410921,-0.046773,0.2
A,EfficientNet-B3,0.3367,72.05,58.4,259447.0,2.995153,1.0,14.410921,-0.049883,0.2
A,EfficientNet-B3,0.3416,72.05,58.4,259447.0,2.995153,1.0,14.410921,-0.054718,0.2
A,EfficientNet-B3,0.3466,72.05,58.4,259447.0,2.995153,1.0,14.410921,-0.059627,0.2
A,EfficientNet-B3,0.3515,72.05,58.4,259447.0,2.995153,1.0,14.410921,-0.064611,0.2
A,EfficientNet-B3,0.3565,72.05,58.4,259447.0,2.995153,1.0,14.410921,-0.069671,0.2
A,EfficientNet-B3,0.3614,72.05,58.4,259447.0,2.99182,1.0,14.410921,-0.072923,0.2
A,EfficientNet-B3,0.3664,72.05,58.4,259447.0,2.985153,1.0,14.410921,-0.074247,0.2
A,EfficientNet-B3,0.3713,72.05,58.4,259447.0,2.98182,1.0,14.410921,-0.077455,0.2
A,EfficientNet-B3,0.3763,72.05,58.4,259447.0,2.978487,1.0,14.410921,-0.080661,0.2
A,EfficientNet-B3,0.3812,72.05,58.4,259447.0,2.978487,1.0,14.410921,-0.085919,0.2
A,EfficientNet-B3,0.3862,72.05,58.4,259447.0,2.975153,1.0,14.410921,-0.089165,0.2
A,EfficientNet-B3,0.3911,72.05,58.4,259447.0,2.975153,1.0,14.410921,-0.09455,0.2
A,EfficientNet-B3,0.3961,72.05,58.4,259447.0,2.97182,1.0,14.410921,-0.097837,0.2
A,EfficientNet-B3,0.401,72.05,58.4,259447.0,2.968487,1.0,14.410921,-0.101124,0.2
A,EfficientNet-B3,0.406,72.05,58.4,259447.0,2.968487,1.0,14.410921,-0.106688,0.2
A,EfficientNet-B3,0.4109,72.05,58.4,259447.0,2.965153,1.0,14.410921,-0.110021,0.2
A,EfficientNet-B3,0.4159,72.05,58.4,259447.0,2.96182,1.0,14.410921,-0.113353,0.2
A,EfficientNet-B3,0.4208,72.05,58.4,259447.0,2.96182,1.0,14.410921,-0.119107,0.2
A,EfficientNet-B3,0.4258,72.05,58.4,259447.0,3.198669,1.0,14.410921,-0.128294,0.2
A,EfficientNet-B3,0.4307,72.05,58.4,259447.0,3.428851,1.0,14.410921,-0.132538,0.2
A,EfficientNet-B3,0.4357,72.05,58.4,259447.0,3.425517,1.0,14.410921,-0.135922,0.2
A,EfficientNet-B3,0.4406,72.05,58.4,259447.0,3.425517,1.0,14.410921,-0.141932,0.2
A,EfficientNet-B3,0.4456,72.05,58.4,259447.0,3.425517,1.0,14.410921,-0.148049,0.2
A,EfficientNet-B3,0.4505,72.05,58.4,259447.0,3.422184,1.0,14.410921,-0.151544,0.2
A,EfficientNet-B3,0.4555,72.05,58.4,259447.0,3.422184,1.0,14.410921,-0.15783,0.2
A,EfficientNet-B3,0.4604,72.05,58.4,259447.0,3.418851,1.0,14.410921,-0.161386,0.2
A,EfficientNet-B3,0.4654,72.05,58.4,259447.0,3.418851,1.0,14.410921,-0.167849,0.2
A,EfficientNet-B3,0.4703,72.05,58.4,259447.0,3.412184,1.0,14.410921,-0.168513,0.2
A,EfficientNet-B3,0.4753,72.05,58.4,259447.0,3.412184,1.0,14.410921,-0.175101,0.2
A,EfficientNet-B3,0.4802,72.05,58.4,259447.0,3.412184,1.0,14.410921,-0.181815,0.2
A,EfficientNet-B3,0.4852,72.05,58.4,259447.0,3.408851,1.0,14.410921,-0.185517,0.2
A,EfficientNet-B3,0.4901,72.05,58.4,259447.0,3.408851,1.0,14.410921,-0.19243,0.2
A,EfficientNet-B3,0.4951,72.05,58.4,259447.0,3.405517,1.0,14.410921,-0.196211,0.2
A,EfficientNet-B3,0.5,72.05,58.4,259447.0,3.402184,1.0,14.410921,-0.2,0.2
A,EfficientNet-B3,0.5049,72.05,58.4,259447.0,3.402184,1.0,14.410921,-0.207199,0.2
A,EfficientNet-B3,0.5099,72.05,58.4,259447.0,3.402184,1.0,14.410921,-0.214542,0.2
A,EfficientNet-B3,0.5148,72.05,58.4,259447.0,3.398851,1.0,14.410921,-0.218499,0.2
A,EfficientNet-B3,0.5198,72.05,58.4,259447.0,3.398851,1.0,14.410921,-0.226076,0.2
A,EfficientNet-B3,0.5247,72.05,58.4,259447.0,3.398851,1.0,14.410921,-0.233812,0.2
A,EfficientNet-B3,0.5297,72.05,58.4,259447.0,3.395517,1.0,14.410921,-0.237955,0.2
A,EfficientNet-B3,0.5346,72.05,58.4,259447.0,3.395517,1.0,14.410921,-0.245946,0.2
A,EfficientNet-B3,0.5396,72.05,58.4,259447.0,3.392184,1.0,14.410921,-0.250202,0.2
A,EfficientNet-B3,0.5445,72.05,58.4,259447.0,3.388851,1.0,14.410921,-0.254478,0.2
A,EfficientNet-B3,0.5495,72.05,58.4,259447.0,3.388851,1.0,14.410921,-0.26284,0.2
A,EfficientNet-B3,0.5544,72.05,58.4,259447.0,3.388851,1.0,14.410921,-0.271388,0.2
A,EfficientNet-B3,0.5594,72.05,58.4,259447.0,3.388851,1.0,14.410921,-0.280128,0.2
A,EfficientNet-B3,0.5643,72.05,58.4,259447.0,3.378851,1.0,14.410921,-0.276113,0.2
A,EfficientNet-B3,0.5693,72.05,58.4,259447.0,3.378851,1.0,14.410921,-0.284994,0.2
A,EfficientNet-B3,0.5742,72.05,58.4,259447.0,3.378851,1.0,14.410921,-0.294081,0.2
A,EfficientNet-B3,0.5792,72.05,58.4,259447.0,3.375517,1.0,14.410921,-0.298793,0.2
A,EfficientNet-B3,0.5841,72.05,58.4,259447.0,3.375517,1.0,14.410921,-0.308221,0.2
A,EfficientNet-B3,0.5891,72.05,58.4,259447.0,3.375517,1.0,14.410921,-0.317876,0.2
A,EfficientNet-B3,0.594,72.05,58.4,259447.0,3.375517,1.0,14.410921,-0.327766,0.2
A,EfficientNet-B3,0.599,72.05,58.4,259447.0,3.375517,1.0,14.410921,-0.337901,0.2
