sev,target,qbar_route,correct_deg,correct_enh,qband
mild,0,0.527114987373352,1,1,mid
mild,0,0.6083874106407166,1,1,high
mild,0,0.5339510440826416,1,1,mid
mild,0,0.530061662197113,1,1,mid
mild,0,0.5707139372825623,1,1,high
mild,0,0.6174477338790894,0,1,high
mild,0,0.6061452031135559,1,1,high
mild,0,0.5409433245658875,1,1,mid
mild,0,0.6666373610496521,1,1,high
mild,0,0.3781430423259735,1,1,low
mild,0,0.5719523429870605,1,1,high
mild,0,0.5223438739776611,1,1,mid
mild,0,0.5890358090400696,0,0,high
mild,0,0.661198616027832,1,1,high
mild,0,0.5107796788215637,1,1,mid
mild,0,0.6126819849014282,1,1,high
mild,0,0.5776118636131287,1,1,high
mild,0,0.5552610158920288,0,1,high
mild,0,0.5099526643753052,1,1,mid
mild,0,0.6380147337913513,1,1,high
mild,0,0.5231563448905945,0,0,mid
mild,0,0.5948641896247864,1,1,high
mild,0,0.5328168272972107,1,1,mid
mild,0,0.6463823914527893,1,1,high
mild,0,0.5613090395927429,1,1,high
mild,0,0.5173195004463196,1,1,mid
mild,0,0.5800610184669495,1,1,high
mild,0,0.6558837294578552,0,0,high
mild,0,0.5065296292304993,1,1,mid
mild,0,0.5270916819572449,1,1,mid
mild,0,0.6059997081756592,1,1,high
mild,0,0.5646018385887146,1,1,high
mild,0,0.5844680666923523,1,1,high
mild,0,0.4750943183898926,1,1,low
mild,0,0.4716419279575348,1,1,low
mild,0,0.6428017020225525,1,1,high
mild,0,0.5162189602851868,1,1,mid
mild,0,0.5360053777694702,1,1,mid
mild,0,0.2913672924041748,1,1,low
mild,0,0.5863503813743591,1,1,high
mild,0,0.5857417583465576,1,1,high
mild,0,0.5832998156547546,0,1,high
mild,0,0.5061753392219543,1,1,mid
mild,0,0.5279573202133179,1,1,mid
mild,0,0.534980058670044,1,1,mid
mild,0,0.5241631865501404,1,1,mid
mild,0,0.5332371592521667,1,1,mid
mild,0,0.524882435798645,1,1,mid
mild,0,0.5556828379631042,0,1,high
mild,0,0.5247479677200317,1,1,mid
mild,0,0.522621750831604,1,1,mid
mild,0,0.5250656604766846,1,1,mid
mild,0,0.5730249285697937,1,1,high
mild,0,0.5029584169387817,0,0,mid
mild,0,0.5404162406921387,1,1,mid
mild,0,0.6154594421386719,1,1,high
mild,0,0.5282029509544373,1,1,mid
mild,0,0.5361246466636658,0,1,mid
mild,0,0.5079169273376465,1,1,mid
mild,0,0.5687755942344666,1,1,high
mild,0,0.549841046333313,1,1,high
mild,0,0.4751628041267395,1,1,low
mild,0,0.5854799151420593,1,1,high
mild,0,0.5390610694885254,0,0,mid
mild,0,0.5911838412284851,1,1,high
mild,1,0.6462668776512146,1,1,high
mild,0,0.615852952003479,1,0,high
mild,0,0.6802846789360046,0,0,high
mild,0,0.5488048791885376,0,1,high
mild,0,0.5163390636444092,1,1,mid
mild,0,0.647525429725647,0,1,high
mild,0,0.6159332990646362,0,0,high
mild,1,0.7113295793533325,1,1,high
mild,0,0.5392436385154724,1,0,mid
mild,0,0.5215559005737305,1,1,mid
mild,0,0.47419196367263794,0,1,low
mild,0,0.6059207320213318,0,1,high
mild,0,0.5088551044464111,1,1,mid
mild,0,0.4512341022491455,1,1,low
mild,0,0.5367568135261536,1,1,mid
mild,0,0.5267078280448914,0,1,mid
mild,0,0.5277953147888184,1,1,mid
mild,0,0.5285541415214539,1,1,mid
mild,0,0.6206084489822388,1,1,high
mild,0,0.5700602531433105,1,1,high
mild,0,0.6018256545066833,1,1,high
mild,0,0.5241522192955017,1,1,mid
mild,0,0.5195373892784119,1,1,mid
mild,1,0.47963324189186096,1,1,low
mild,0,0.6124480962753296,0,1,high
mild,0,0.6031312346458435,1,1,high
mild,1,0.4004339873790741,1,0,low
mild,0,0.48984572291374207,1,1,low
mild,0,0.5085127353668213,1,1,mid
mild,0,0.570878267288208,1,1,high
mild,0,0.5430606007575989,1,1,mid
mild,0,0.5583339929580688,0,1,high
mild,0,0.5777834057807922,1,1,high
mild,0,0.5503775477409363,1,1,high
mild,0,0.5293888449668884,1,1,mid
mild,0,0.5325603485107422,1,1,mid
mild,0,0.4814136028289795,1,1,low
mild,0,0.5152873992919922,1,1,mid
mild,0,0.5001663565635681,1,1,mid
mild,0,0.5174383521080017,1,1,mid
mild,0,0.6510950326919556,0,0,high
mild,0,0.48923754692077637,1,1,low
mild,0,0.5627668499946594,1,1,high
mild,0,0.5854426026344299,1,1,high
mild,0,0.48580580949783325,1,1,low
mild,0,0.5958267450332642,1,1,high
mild,0,0.7226364016532898,1,1,high
mild,0,0.5328249335289001,1,1,mid
mild,0,0.506648063659668,1,1,mid
mild,0,0.528452455997467,1,1,mid
mild,0,0.495581716299057,1,1,low
mild,0,0.4897056519985199,1,1,low
mild,0,0.6066604852676392,1,1,high
mild,0,0.5867665410041809,1,1,high
mild,0,0.6502461433410645,1,1,high
mild,0,0.5664908289909363,1,1,high
mild,0,0.5787147879600525,1,1,high
mild,0,0.6063689589500427,0,1,high
mild,0,0.6362372636795044,1,1,high
mild,0,0.5094312429428101,1,1,mid
mild,0,0.533340334892273,1,1,mid
mild,0,0.5896998643875122,1,1,high
mild,0,0.5719113349914551,1,1,high
mild,0,0.6601662635803223,0,0,high
mild,0,0.5242947936058044,1,1,mid
mild,0,0.49392271041870117,0,1,low
mild,0,0.5335850715637207,1,1,mid
mild,0,0.5357482433319092,1,1,mid
mild,0,0.4954948425292969,1,1,low
mild,0,0.5084521174430847,1,1,mid
mild,0,0.5248957872390747,1,1,mid
mild,0,0.5166029930114746,1,1,mid
mild,0,0.5808122754096985,0,0,high
mild,0,0.6446704268455505,1,1,high
mild,0,0.5003249049186707,1,1,mid
mild,0,0.5823556780815125,0,1,high
mild,0,0.5100456476211548,1,1,mid
mild,0,0.5384074449539185,1,1,mid
mild,0,0.5866331458091736,0,1,high
mild,0,0.6016940474510193,1,1,high
mild,0,0.5086063742637634,1,1,mid
mild,0,0.635522723197937,1,1,high
mild,0,0.5130488276481628,1,1,mid
mild,0,0.5641886591911316,1,1,high
mild,1,0.561247706413269,0,0,high
mild,0,0.650559663772583,1,1,high
mild,0,0.6310650110244751,1,1,high
mild,0,0.5033811330795288,1,1,mid
mild,1,0.5699833035469055,1,1,high
mild,0,0.5321686267852783,1,1,mid
mild,0,0.5474867224693298,1,1,mid
mild,0,0.5349637269973755,1,1,mid
mild,0,0.5936874151229858,1,1,high
mild,0,0.48736628890037537,1,1,low
mild,0,0.5116984844207764,1,1,mid
mild,0,0.5117155909538269,1,1,mid
mild,0,0.4720703065395355,1,1,low
mild,0,0.5780447125434875,0,1,high
mild,0,0.6121546030044556,1,1,high
mild,0,0.5174509882926941,1,1,mid
mild,0,0.5241273641586304,1,1,mid
mild,0,0.5335556268692017,0,0,mid
mild,0,0.5590097904205322,0,1,high
mild,0,0.5256735682487488,1,1,mid
mild,0,0.5159602761268616,1,1,mid
mild,0,0.5534040927886963,1,1,high
mild,0,0.5902272462844849,1,1,high
mild,0,0.6862748861312866,1,1,high
mild,0,0.5365533232688904,1,1,mid
mild,0,0.5768683552742004,0,1,high
mild,0,0.5520315170288086,1,1,high
mild,0,0.5813180804252625,1,1,high
mild,0,0.5965394973754883,0,1,high
mild,0,0.5325084924697876,1,1,mid
mild,0,0.5108921527862549,1,1,mid
mild,0,0.535663902759552,1,1,mid
mild,0,0.5095279812812805,1,1,mid
mild,0,0.4707849621772766,1,1,low
mild,0,0.5308589935302734,1,1,mid
mild,0,0.5970260500907898,1,1,high
mild,0,0.5074540972709656,1,1,mid
mild,0,0.6201992034912109,1,1,high
mild,0,0.6351809501647949,1,1,high
mild,0,0.5321280360221863,1,1,mid
mild,0,0.5428652167320251,0,1,mid
mild,0,0.5578727126121521,1,1,high
mild,0,0.5398414731025696,1,1,mid
mild,0,0.6101446747779846,1,1,high
mild,0,0.646136999130249,1,1,high
mild,0,0.5095271468162537,1,1,mid
mild,0,0.5541707873344421,1,1,high
mild,0,0.5279350876808167,1,1,mid
mild,0,0.5173563361167908,1,1,mid
mild,0,0.5063418745994568,1,1,mid
mild,0,0.48165979981422424,1,1,low
mild,0,0.519432008266449,1,1,mid
mild,0,0.5787858366966248,1,1,high
mild,0,0.5207711458206177,1,1,mid
mild,0,0.7948810458183289,1,1,high
mild,0,0.6159043312072754,1,1,high
mild,0,0.6098681688308716,1,1,high
mild,0,0.6490333080291748,0,1,high
mild,0,0.5124841928482056,1,1,mid
mild,0,0.5911506414413452,1,1,high
mild,0,0.5560609698295593,1,1,high
mild,0,0.5129872560501099,1,1,mid
mild,0,0.5665745735168457,0,1,high
mild,1,0.3614613115787506,1,1,low
mild,0,0.5279083251953125,1,1,mid
mild,0,0.6464388966560364,0,0,high
mild,0,0.6419338583946228,1,1,high
mild,0,0.5161961913108826,0,1,mid
mild,0,0.474454402923584,1,1,low
mild,0,0.548675000667572,1,1,high
mild,0,0.584453821182251,0,1,high
mild,0,0.5224542021751404,1,1,mid
mild,0,0.5511956214904785,1,1,high
mild,0,0.5238184332847595,1,1,mid
mild,0,0.5568472743034363,0,1,high
mild,0,0.5894356966018677,1,1,high
mild,0,0.5708563327789307,1,1,high
mild,0,0.580476701259613,1,1,high
mild,0,0.6254076361656189,0,0,high
mild,0,0.628309965133667,1,1,high
mild,0,0.4693778157234192,0,1,low
mild,0,0.7552340626716614,0,0,high
mild,0,0.6239964365959167,0,1,high
mild,0,0.5169304013252258,1,1,mid
mild,0,0.5061115622520447,1,1,mid
mild,0,0.5471588373184204,1,1,mid
mild,0,0.5814005732536316,1,1,high
mild,0,0.5859575271606445,0,0,high
mild,0,0.4589892327785492,0,1,low
mild,1,0.7492647171020508,0,0,high
mild,0,0.551583468914032,1,1,high
mild,0,0.49133092164993286,1,1,low
mild,0,0.630312979221344,1,1,high
mild,0,0.5113743543624878,1,1,mid
mild,0,0.5227082371711731,1,1,mid
mild,0,0.7053543925285339,1,1,high
mild,0,0.5175077319145203,1,1,mid
mild,0,0.5356301665306091,0,1,mid
mild,0,0.8143625259399414,1,1,high
mild,0,0.8437080383300781,1,1,high
mild,0,0.5252775549888611,1,1,mid
mild,0,0.6088199019432068,1,1,high
mild,0,0.53460294008255,0,1,mid
mild,0,0.5104144215583801,1,1,mid
mild,0,0.6325966715812683,1,1,high
mild,0,0.5204902291297913,1,1,mid
mild,0,0.5314862132072449,1,1,mid
mild,0,0.49576279520988464,1,1,low
mild,1,0.5695132613182068,0,0,high
mild,0,0.49516841769218445,1,1,low
mild,0,0.5726460814476013,1,1,high
mild,0,0.5503705143928528,1,1,high
mild,0,0.49115830659866333,1,1,low
mild,0,0.663453996181488,1,1,high
mild,0,0.5372676849365234,0,1,mid
mild,0,0.49012818932533264,1,1,low
mild,0,0.5181841254234314,1,1,mid
mild,1,0.5878812670707703,1,1,high
mild,0,0.529157280921936,0,1,mid
mild,0,0.5052204132080078,1,1,mid
mild,0,0.5666421055793762,0,0,high
mild,0,0.4931028485298157,1,1,low
mild,0,0.5942465662956238,1,1,high
mild,0,0.5213322043418884,1,1,mid
mild,0,0.6262947916984558,1,1,high
mild,0,0.5989379286766052,1,1,high
mild,0,0.5844988226890564,1,1,high
mild,1,0.5386790633201599,0,0,mid
mild,0,0.6811268925666809,1,1,high
mild,0,0.5261502861976624,1,1,mid
mild,0,0.61042720079422,1,1,high
mild,0,0.49363991618156433,1,1,low
mild,0,0.4938444197177887,1,1,low
mild,0,0.6078688502311707,1,1,high
mild,0,0.4766009449958801,1,1,low
mild,0,0.550456702709198,1,1,high
mild,0,0.564436137676239,1,1,high
mild,1,0.5136327147483826,0,0,mid
mild,0,0.5757846832275391,1,1,high
mild,0,0.5885860323905945,1,1,high
mild,0,0.5234332084655762,1,1,mid
mild,0,0.537663459777832,1,1,mid
mild,0,0.5069659948348999,1,1,mid
mild,0,0.5385866165161133,1,1,mid
mild,0,0.6586707234382629,1,1,high
mild,0,0.6317847371101379,1,1,high
mild,0,0.5240494012832642,1,1,mid
mild,1,0.5297014117240906,1,1,mid
mild,0,0.5429796576499939,1,1,mid
mild,0,0.5521904826164246,1,1,high
mild,0,0.49570590257644653,1,1,low
mild,0,0.6031824946403503,1,1,high
mild,0,0.5192148089408875,1,1,mid
mild,0,0.5259125828742981,1,1,mid
mild,0,0.5029358863830566,1,1,mid
mild,0,0.4553845524787903,1,1,low
mild,0,0.5284830927848816,1,1,mid
mild,0,0.5380925536155701,0,1,mid
mild,0,0.6175197958946228,1,1,high
mild,0,0.553108811378479,1,1,high
mild,0,0.5006915926933289,1,1,mid
mild,0,0.48659950494766235,1,1,low
mild,0,0.54049152135849,1,1,mid
mild,0,0.5132167935371399,1,1,mid
mild,0,0.5125048756599426,1,1,mid
mild,0,0.5369073748588562,1,1,mid
mild,0,0.5063994526863098,1,1,mid
mild,0,0.6761100888252258,1,1,high
mild,0,0.5141205191612244,1,1,mid
mild,0,0.45525428652763367,1,1,low
mild,0,0.5001612901687622,1,1,mid
mild,0,0.5820766687393188,1,1,high
mild,0,0.6094661951065063,1,1,high
mild,0,0.4877738058567047,1,1,low
mild,1,0.5532090067863464,1,1,high
mild,0,0.4947555661201477,0,0,low
mild,0,0.5134143829345703,0,1,mid
mild,0,0.5555145144462585,1,1,high
mild,0,0.32461079955101013,1,1,low
mild,0,0.5471767783164978,1,1,mid
mild,0,0.5210497975349426,1,1,mid
mild,0,0.589653491973877,1,1,high
mild,0,0.5083935260772705,1,1,mid
mild,0,0.5808796286582947,1,1,high
mild,0,0.5174469947814941,1,1,mid
mild,0,0.5815287232398987,1,1,high
mild,0,0.27134186029434204,1,0,low
mild,0,0.5102161765098572,1,1,mid
mild,0,0.47828683257102966,1,1,low
mild,0,0.5297252535820007,1,1,mid
mild,1,0.7314348816871643,0,0,high
mild,0,0.5839318633079529,1,1,high
mild,0,0.5309039950370789,1,1,mid
mild,0,0.5784819722175598,1,1,high
mild,0,0.55523282289505,1,1,high
mild,0,0.5174251794815063,1,1,mid
mild,0,0.5026363134384155,1,1,mid
mild,0,0.5970271229743958,1,1,high
mild,0,0.5946677923202515,0,0,high
mild,0,0.552147388458252,1,1,high
mild,0,0.5171255469322205,1,1,mid
mild,0,0.5435650944709778,1,1,mid
mild,0,0.4908979833126068,1,1,low
mild,1,0.5535136461257935,1,1,high
mild,0,0.4482176899909973,1,1,low
mild,0,0.6207279562950134,1,1,high
mild,0,0.500158965587616,1,1,mid
mild,0,0.5070829391479492,1,1,mid
mild,0,0.5528550148010254,1,1,high
mild,0,0.6110715270042419,0,1,high
mild,0,0.5287423729896545,1,1,mid
mild,0,0.6754526495933533,1,1,high
mild,0,0.5335440635681152,1,1,mid
mild,0,0.5068022608757019,1,1,mid
mild,0,0.5233168005943298,1,1,mid
mild,0,0.6099739074707031,1,1,high
mild,0,0.603289783000946,1,1,high
mild,0,0.5267555117607117,1,1,mid
mild,0,0.5801029801368713,1,1,high
mild,0,0.577507495880127,0,0,high
mild,0,0.5242994427680969,1,1,mid
mild,0,0.5072818994522095,1,1,mid
mild,0,0.2934664189815521,1,1,low
mild,0,0.5739368796348572,1,1,high
mild,0,0.5700501799583435,1,1,high
mild,0,0.611287534236908,1,1,high
mild,0,0.5356630682945251,1,1,mid
mild,0,0.5566389560699463,1,1,high
mild,0,0.5236186385154724,1,1,mid
mild,0,0.5133017301559448,1,1,mid
mild,0,0.5742202997207642,0,1,high
mild,0,0.6178520321846008,1,1,high
mild,0,0.4975701868534088,1,1,mid
mild,0,0.5616685748100281,1,1,high
mild,0,0.52757328748703,1,1,mid
mild,0,0.6316953897476196,1,1,high
mild,0,0.5406890511512756,1,1,mid
mild,0,0.5539954900741577,0,1,high
mild,0,0.54339599609375,1,1,mid
mild,0,0.5278499722480774,1,1,mid
mild,0,0.49578776955604553,1,1,low
mild,0,0.5398253798484802,1,1,mid
mild,0,0.514154851436615,1,1,mid
mild,0,0.5766733288764954,1,1,high
mild,0,0.6505997776985168,0,0,high
mild,0,0.5282348990440369,1,1,mid
mild,0,0.5078648328781128,1,1,mid
mild,0,0.5383638739585876,1,1,mid
mild,0,0.6370860934257507,1,1,high
mild,0,0.6692212224006653,1,1,high
mild,0,0.5895172357559204,1,1,high
mild,0,0.4978756010532379,1,1,mid
mild,0,0.513790488243103,1,1,mid
mild,0,0.5556975603103638,1,1,high
mild,0,0.5422796010971069,1,1,mid
mild,0,0.5311576724052429,1,1,mid
mild,0,0.61758953332901,1,1,high
mild,0,0.5587393641471863,0,0,high
mild,0,0.5268514752388,1,1,mid
mild,0,0.5738849639892578,0,0,high
mild,0,0.513038158416748,1,1,mid
mild,0,0.5285562872886658,1,1,mid
mild,0,0.44763898849487305,0,1,low
mild,0,0.5492874979972839,1,1,high
mild,0,0.5197480916976929,1,1,mid
mild,0,0.5413722395896912,1,1,mid
mild,0,0.5367719531059265,0,1,mid
mild,0,0.5011262893676758,1,1,mid
mild,0,0.5690112113952637,1,1,high
mild,0,0.5888854265213013,0,1,high
mild,0,0.5325635075569153,1,1,mid
moderate,0,0.4969504475593567,1,1,low
moderate,0,0.5664716958999634,1,1,high
moderate,0,0.5140209197998047,1,1,mid
moderate,0,0.304338663816452,0,0,low
moderate,0,0.5409600734710693,0,0,mid
moderate,0,0.45419907569885254,1,1,low
moderate,0,0.5834524035453796,1,1,high
moderate,0,0.5468941926956177,1,1,mid
moderate,0,0.5717877149581909,1,1,high
moderate,0,0.5582437515258789,0,1,high
moderate,0,0.4403877258300781,0,0,low
moderate,0,0.3403798043727875,0,1,low
moderate,0,0.3283344805240631,0,0,low
moderate,0,0.5277296900749207,1,1,mid
moderate,1,0.4558396339416504,1,1,low
moderate,0,0.5225860476493835,1,1,mid
moderate,0,0.5885536670684814,1,1,high
moderate,0,0.5417764186859131,1,1,mid
moderate,0,0.4978185296058655,0,0,mid
moderate,0,0.652227520942688,1,1,high
moderate,0,0.4744972288608551,1,1,low
moderate,0,0.5222715735435486,1,1,mid
moderate,1,0.6449050903320312,1,1,high
moderate,0,0.562027633190155,1,1,high
moderate,0,0.5419577360153198,1,1,mid
moderate,0,0.534695565700531,0,1,mid
moderate,0,0.5202886462211609,0,1,mid
moderate,0,0.4927891194820404,1,1,low
moderate,0,0.4973158836364746,0,1,low
moderate,0,0.5958265662193298,0,1,high
moderate,0,0.5586115717887878,1,1,high
moderate,0,0.5474176406860352,1,1,mid
moderate,0,0.5709309577941895,0,1,high
moderate,0,0.5749911665916443,0,0,high
moderate,0,0.529944121837616,0,0,mid
moderate,0,0.44212743639945984,0,1,low
moderate,0,0.5809988975524902,1,1,high
moderate,0,0.3775394558906555,1,1,low
moderate,0,0.4038594663143158,1,1,low
moderate,0,0.7075907588005066,1,1,high
moderate,0,0.5058073997497559,1,1,mid
moderate,0,0.5397249460220337,1,1,mid
moderate,0,0.5199092030525208,0,1,mid
moderate,0,0.5677244067192078,1,1,high
moderate,0,0.5398704409599304,1,1,mid
moderate,0,0.5740065574645996,1,1,high
moderate,0,0.5692136883735657,1,1,high
moderate,0,0.5867124795913696,1,1,high
moderate,0,0.5667321085929871,0,0,high
moderate,0,0.39338192343711853,0,1,low
moderate,0,0.5579633116722107,0,1,high
moderate,0,0.4449830651283264,1,1,low
moderate,0,0.5385853052139282,1,1,mid
moderate,0,0.4163167476654053,1,1,low
moderate,0,0.5468013882637024,1,1,mid
moderate,0,0.588110625743866,1,1,high
moderate,0,0.5087786912918091,1,1,mid
moderate,0,0.4887123703956604,1,1,low
moderate,0,0.5474802851676941,0,1,mid
moderate,0,0.5876442790031433,1,1,high
moderate,0,0.5668103694915771,1,1,high
moderate,0,0.5274807214736938,1,1,mid
moderate,0,0.5498319268226624,1,1,high
moderate,0,0.5555949807167053,1,1,high
moderate,0,0.6324715614318848,0,1,high
moderate,0,0.5105732083320618,1,1,mid
moderate,0,0.5779866576194763,1,1,high
moderate,0,0.574354887008667,1,1,high
moderate,0,0.5513671040534973,0,1,high
moderate,0,0.5836009383201599,0,0,high
moderate,0,0.59755939245224,1,1,high
moderate,1,0.6471776962280273,1,1,high
moderate,0,0.5894339680671692,1,1,high
moderate,0,0.5237089395523071,1,1,mid
moderate,0,0.378738135099411,1,1,low
moderate,0,0.5947141647338867,1,1,high
moderate,0,0.5580366253852844,0,1,high
moderate,0,0.5176044702529907,1,1,mid
moderate,0,0.5112404227256775,1,1,mid
moderate,0,0.49625644087791443,1,1,low
moderate,0,0.5582815408706665,1,1,high
moderate,0,0.6252474188804626,1,1,high
moderate,0,0.5319268107414246,1,1,mid
moderate,0,0.5314913988113403,0,1,mid
moderate,0,0.5064687728881836,1,1,mid
moderate,0,0.5588070154190063,1,1,high
moderate,0,0.5535852313041687,1,1,high
moderate,0,0.5649475455284119,1,1,high
moderate,0,0.584145724773407,1,1,high
moderate,0,0.53180330991745,0,1,mid
moderate,0,0.6479549407958984,1,1,high
moderate,0,0.390543669462204,1,1,low
moderate,0,0.5420624613761902,1,1,mid
moderate,0,0.5250030755996704,1,1,mid
moderate,0,0.49999290704727173,0,1,mid
moderate,0,0.5597047209739685,1,1,high
moderate,0,0.5732529759407043,1,1,high
moderate,0,0.6118525862693787,1,1,high
moderate,0,0.5546313524246216,0,1,high
moderate,0,0.49465009570121765,1,1,low
moderate,0,0.5418611764907837,1,1,mid
moderate,0,0.5260852575302124,1,1,mid
moderate,0,0.48341819643974304,1,1,low
moderate,0,0.47374269366264343,1,1,low
moderate,0,0.5374051928520203,1,1,mid
moderate,0,0.5495873689651489,0,0,high
moderate,0,0.49793726205825806,1,1,mid
moderate,0,0.5029730200767517,1,1,mid
moderate,0,0.5757023692131042,1,1,high
moderate,0,0.6934050917625427,1,1,high
moderate,0,0.5081161856651306,1,1,mid
moderate,0,0.5060070157051086,1,1,mid
moderate,0,0.5373271107673645,1,1,mid
moderate,0,0.5829172134399414,1,1,high
moderate,0,0.35165318846702576,0,0,low
moderate,0,0.5359899997711182,1,1,mid
moderate,0,0.5400071144104004,1,1,mid
moderate,0,0.5327138304710388,1,1,mid
moderate,0,0.5576844811439514,1,1,high
moderate,0,0.29271289706230164,1,1,low
moderate,0,0.5411927103996277,1,1,mid
moderate,0,0.3873496651649475,1,1,low
moderate,0,0.5719828009605408,0,1,high
moderate,0,0.5384581089019775,0,1,mid
moderate,0,0.4822286069393158,0,1,low
moderate,0,0.4790993332862854,1,1,low
moderate,0,0.5469390153884888,1,1,mid
moderate,0,0.5256922841072083,0,1,mid
moderate,0,0.5119494795799255,0,1,mid
moderate,0,0.5696938633918762,1,1,high
moderate,0,0.501196563243866,1,1,mid
moderate,0,0.5379977226257324,0,1,mid
moderate,0,0.5313118100166321,0,1,mid
moderate,0,0.4738388955593109,1,1,low
moderate,0,0.49905043840408325,1,1,mid
moderate,0,0.36648088693618774,0,1,low
moderate,0,0.5383798480033875,1,1,mid
moderate,0,0.49119529128074646,1,1,low
moderate,0,0.6170754432678223,1,1,high
moderate,0,0.5340662598609924,1,1,mid
moderate,0,0.47726836800575256,0,1,low
moderate,0,0.4934752583503723,1,1,low
moderate,0,0.502427875995636,1,1,mid
moderate,0,0.46168217062950134,1,1,low
moderate,0,0.6236136555671692,0,0,high
moderate,0,0.5518402457237244,1,1,high
moderate,0,0.6277608275413513,1,1,high
moderate,0,0.5430534482002258,1,1,mid
moderate,0,0.5380491614341736,1,1,mid
moderate,0,0.5534811615943909,1,1,high
moderate,0,0.5155348777770996,1,1,mid
moderate,0,0.5124277472496033,0,1,mid
moderate,0,0.515796959400177,0,0,mid
moderate,0,0.5462847948074341,0,1,mid
moderate,0,0.5543715357780457,1,1,high
moderate,0,0.5563093423843384,0,1,high
moderate,0,0.5702089667320251,1,1,high
moderate,0,0.5030946135520935,1,1,mid
moderate,0,0.5316851735115051,1,1,mid
moderate,0,0.6019501686096191,1,1,high
moderate,0,0.5268107652664185,1,1,mid
moderate,0,0.5859643816947937,1,1,high
moderate,0,0.500357985496521,1,1,mid
moderate,0,0.5363041758537292,1,1,mid
moderate,0,0.5267127752304077,1,1,mid
moderate,0,0.5894815325737,1,1,high
moderate,0,0.5508290529251099,0,1,high
moderate,0,0.5626726150512695,1,1,high
moderate,0,0.6190353631973267,1,1,high
moderate,0,0.48316118121147156,1,1,low
moderate,0,0.5149561166763306,0,0,mid
moderate,0,0.8084587454795837,1,1,high
moderate,0,0.47327134013175964,1,1,low
moderate,0,0.4609288275241852,1,1,low
moderate,0,0.5821346044540405,1,1,high
moderate,0,0.5139253735542297,1,1,mid
moderate,1,0.4908653199672699,1,1,low
moderate,0,0.45588740706443787,1,1,low
moderate,0,0.515878438949585,1,1,mid
moderate,0,0.40976887941360474,0,1,low
moderate,0,0.6021592020988464,0,1,high
moderate,0,0.5384690165519714,1,1,mid
moderate,0,0.5746604800224304,1,1,high
moderate,0,0.4591467082500458,0,0,low
moderate,0,0.5193876028060913,0,0,mid
moderate,0,0.5937870740890503,1,1,high
moderate,0,0.5474859476089478,1,1,mid
moderate,0,0.5163385272026062,1,1,mid
moderate,0,0.5143920183181763,1,1,mid
moderate,0,0.4783639907836914,1,1,low
moderate,0,0.47428590059280396,1,1,low
moderate,0,0.5278792381286621,1,1,mid
moderate,0,0.5182940363883972,1,1,mid
moderate,0,0.5551090240478516,0,1,high
moderate,0,0.5771059393882751,1,1,high
moderate,0,0.46309661865234375,1,1,low
moderate,0,0.4009431004524231,1,1,low
moderate,0,0.3498624265193939,1,1,low
moderate,0,0.5842923521995544,1,1,high
moderate,0,0.5766682624816895,1,1,high
moderate,0,0.5414900779724121,1,1,mid
moderate,0,0.5517417192459106,1,1,high
moderate,0,0.4707694947719574,0,1,low
moderate,0,0.5457507967948914,1,1,mid
moderate,0,0.5622143149375916,1,1,high
moderate,0,0.4523368775844574,1,1,low
moderate,0,0.491221159696579,1,1,low
moderate,0,0.48201194405555725,1,1,low
moderate,0,0.5567726492881775,1,1,high
moderate,0,0.28216344118118286,1,1,low
moderate,0,0.38439318537712097,1,1,low
moderate,0,0.5193584561347961,1,1,mid
moderate,0,0.6097787022590637,0,1,high
moderate,0,0.4555860161781311,1,1,low
moderate,0,0.6014109253883362,0,1,high
moderate,0,0.5993191003799438,1,1,high
moderate,0,0.5233196020126343,0,0,mid
moderate,0,0.5756784677505493,1,1,high
moderate,0,0.5100952982902527,0,0,mid
moderate,0,0.3236576020717621,0,0,low
moderate,0,0.5436305403709412,0,1,mid
moderate,1,0.5114679932594299,0,0,mid
moderate,0,0.6104781031608582,0,0,high
moderate,0,0.5562697649002075,1,1,high
moderate,0,0.5456997752189636,1,1,mid
moderate,0,0.5287169814109802,1,1,mid
moderate,0,0.616589367389679,0,1,high
moderate,0,0.5297082662582397,1,1,mid
moderate,0,0.49219200015068054,1,1,low
moderate,0,0.46399688720703125,1,1,low
moderate,0,0.46407267451286316,1,1,low
moderate,0,0.5849827527999878,1,1,high
moderate,0,0.5753218531608582,1,1,high
moderate,0,0.520321249961853,1,1,mid
moderate,0,0.6535617709159851,1,1,high
moderate,0,0.5678244233131409,0,0,high
moderate,0,0.5378982424736023,1,1,mid
moderate,0,0.646603524684906,0,0,high
moderate,0,0.5518274307250977,0,1,high
moderate,0,0.48468920588493347,1,1,low
moderate,0,0.49122849106788635,1,1,low
moderate,0,0.43338537216186523,1,1,low
moderate,0,0.5638784170150757,1,1,high
moderate,0,0.25022441148757935,0,1,low
moderate,0,0.5537106394767761,1,1,high
moderate,0,0.461834579706192,1,1,low
moderate,0,0.46008989214897156,1,1,low
moderate,0,0.5160999894142151,0,1,mid
moderate,0,0.5943228006362915,1,1,high
moderate,0,0.5966824889183044,1,1,high
moderate,0,0.4167160987854004,0,1,low
moderate,0,0.5543555617332458,1,1,high
moderate,0,0.5775856375694275,0,1,high
moderate,0,0.5556899309158325,1,1,high
moderate,0,0.46213293075561523,0,0,low
