bb_idx,MT_Seq2Neo
581,0.833834
582,0.232563
583,0.701081
584,0.801445
585,0.6985
586,0.931946
587,0.924524
588,0.669871
589,0.797415
590,0.893667
591,0.847638
592,0.960245
593,0.954742
594,0.262465
595,0.595321
596,0.77237
597,0.736315
598,0.903168
599,0.888191
600,0.393025
601,0.630462
602,0.812785
603,0.768002
604,0.918622
605,0.90928
606,0.567292
607,0.755965
608,0.897545
609,0.859625
610,0.961522
611,0.952883
612,0.319556
613,0.721356
614,0.864378
615,0.795037
616,0.943643
617,0.930377
618,0.241506
619,0.61456
620,0.788935
621,0.634159
622,0.897366
623,0.887523
624,0.17508
625,0.605416
626,0.716232
627,0.528552
628,0.87496
629,0.85513
630,0.363087
631,0.63502
632,0.784869
633,0.748709
634,0.909898
635,0.890999
636,0.312326
637,0.579549
638,0.784606
639,0.754445
640,0.908653
641,0.896513
642,0.290427
643,0.631836
644,0.80881
645,0.775226
646,0.927372
647,0.921397
648,0.761627
649,0.776446
650,0.900172
651,0.878551
652,0.952468
653,0.946407
654,0.751735
655,0.777515
656,0.878516
657,0.849472
658,0.941523
659,0.939394
660,0.704329
661,0.784249
662,0.883317
663,0.849066
664,0.931698
665,0.927943
666,0.592567
667,0.721711
668,0.832715
669,0.829666
670,0.929311
671,0.916761
672,0.343696
673,0.646622
674,0.820504
675,0.759344
676,0.913738
677,0.903156
678,0.321292
679,0.577802
680,0.747139
681,0.672338
682,0.888902
683,0.885917
684,0.50268
685,0.647056
686,0.791595
687,0.747196
688,0.870095
689,0.870358
690,0.695076
691,0.721934
692,0.883568
693,0.849203
694,0.938321
695,0.928214
696,0.737742
697,0.777427
698,0.881009
699,0.856819
700,0.941989
701,0.939137
702,0.401556
703,0.751158
704,0.884387
705,0.832161
706,0.943882
707,0.937195
708,0.372859
709,0.737552
710,0.853841
711,0.803122
712,0.931848
713,0.923267
714,0.636961
715,0.782501
716,0.884183
717,0.822491
718,0.9496
719,0.945862
720,0.785451
721,0.831806
722,0.931908
723,0.917797
724,0.971101
725,0.967694
726,0.601168
727,0.663663
728,0.835107
729,0.793691
730,0.915388
731,0.909769
732,0.655672
733,0.68603
734,0.853517
735,0.807072
736,0.920786
737,0.908238
738,0.705035
739,0.751671
740,0.888754
741,0.849463
742,0.928667
743,0.918948
744,0.418748
745,0.781246
746,0.852211
