bb_idx,MT_NeoTImmuML,WT_NeoTImmuML
636,0.1862818135770111,0.309063044888599
637,0.1862818135770111,0.309063044888599
638,0.1862818135770111,0.309063044888599
639,0.1862818135770111,0.309063044888599
640,0.1862818135770111,0.309063044888599
641,0.1862818135770111,0.309063044888599
642,0.1571190828073027,0.15594676880126
643,0.1571190828073027,0.15594676880126
644,0.1571190828073027,0.15594676880126
645,0.1571190828073027,0.15594676880126
646,0.1571190828073027,0.15594676880126
647,0.1571190828073027,0.15594676880126
648,0.0406436754608221,0.0639372485033925
649,0.0406436754608221,0.0639372485033925
650,0.0406436754608221,0.0639372485033925
651,0.0406436754608221,0.0639372485033925
652,0.0406436754608221,0.0639372485033925
653,0.0406436754608221,0.0639372485033925
654,0.0888311849476367,0.0994022947079263
655,0.0888311849476367,0.0994022947079263
656,0.0888311849476367,0.0994022947079263
657,0.0888311849476367,0.0994022947079263
658,0.0888311849476367,0.0994022947079263
659,0.0888311849476367,0.0994022947079263
660,0.0820437872398105,0.0863195533756704
661,0.0820437872398105,0.0863195533756704
662,0.0820437872398105,0.0863195533756704
663,0.0820437872398105,0.0863195533756704
664,0.0820437872398105,0.0863195533756704
665,0.0820437872398105,0.0863195533756704
666,0.0387293928189993,0.1019312049775447
667,0.0387293928189993,0.1019312049775447
668,0.0387293928189993,0.1019312049775447
669,0.0387293928189993,0.1019312049775447
670,0.0387293928189993,0.1019312049775447
671,0.0387293928189993,0.1019312049775447
672,0.0386575344691964,0.1017839464170335
673,0.0386575344691964,0.1017839464170335
674,0.0386575344691964,0.1017839464170335
675,0.0386575344691964,0.1017839464170335
676,0.0386575344691964,0.1017839464170335
677,0.0386575344691964,0.1017839464170335
678,0.037359304347763,0.2362109010475441
679,0.037359304347763,0.2362109010475441
680,0.037359304347763,0.2362109010475441
681,0.037359304347763,0.2362109010475441
682,0.037359304347763,0.2362109010475441
683,0.037359304347763,0.2362109010475441
684,0.0375738135326243,0.2193073254322398
685,0.0375738135326243,0.2193073254322398
686,0.0375738135326243,0.2193073254322398
687,0.0375738135326243,0.2193073254322398
688,0.0375738135326243,0.2193073254322398
689,0.0375738135326243,0.2193073254322398
690,0.0372291114644208,0.1514537117864688
691,0.0372291114644208,0.1514537117864688
692,0.0372291114644208,0.1514537117864688
693,0.0372291114644208,0.1514537117864688
694,0.0372291114644208,0.1514537117864688
