bb_idx,MT_Repitope,WT_Repitope
3314,0.48888,0.47936
3315,0.48888,0.47936
3316,0.48576,0.50576
3317,0.48576,0.50576
3318,0.48576,0.50576
3319,0.48576,0.50576
3320,0.48576,0.50576
3321,0.4132,0.41104
3322,0.4132,0.41104
3323,0.4132,0.41104
3324,0.4132,0.41104
3325,0.4132,0.41104
3326,0.4132,0.41104
3327,0.41928,0.41872
3328,0.41928,0.41872
3329,0.41928,0.41872
3330,0.41928,0.41872
3331,0.41928,0.41872
3332,0.41928,0.41872
3333,0.42776,0.44312
3334,0.42776,0.44312
3335,0.42776,0.44312
3336,0.42776,0.44312
3337,0.42776,0.44312
3338,0.42776,0.44312
3339,0.41624,0.41792
3340,0.41624,0.41792
3341,0.41624,0.41792
3342,0.41624,0.41792
3343,0.41624,0.41792
3344,0.41624,0.41792
3345,0.366,0.3652
3346,0.366,0.3652
3347,0.366,0.3652
3348,0.366,0.3652
3349,0.366,0.3652
3350,0.366,0.3652
3351,0.50272,0.48392
3352,0.50272,0.48392
3353,0.50272,0.48392
3354,0.50272,0.48392
3355,0.50272,0.48392
3356,0.50272,0.48392
3357,0.40888,0.39016
3358,0.40888,0.39016
3359,0.40888,0.39016
3360,0.40888,0.39016
3361,0.40888,0.39016
3362,0.40888,0.39016
3363,0.3572,0.39232
3364,0.3572,0.39232
3365,0.3572,0.39232
3366,0.3572,0.39232
3367,0.3572,0.39232
3368,0.3572,0.39232
3369,0.35896,0.36864
3370,0.35896,0.36864
3371,0.35896,0.36864
3372,0.35896,0.36864
3373,0.35896,0.36864
3374,0.35896,0.36864
3375,0.33552,0.32448
3376,0.33552,0.32448
3377,0.33552,0.32448
3378,0.33552,0.32448
3379,0.33552,0.32448
3380,0.33552,0.32448
3381,0.30168,0.3068
3382,0.30168,0.3068
3383,0.30168,0.3068
3384,0.30168,0.3068
3385,0.30168,0.3068
3386,0.30168,0.3068
3387,0.24448,0.29472
3388,0.24448,0.29472
3389,0.24448,0.29472
3390,0.24448,0.29472
3391,0.24448,0.29472
3392,0.24448,0.29472
3393,0.22368,0.27616
3394,0.22368,0.27616
3395,0.22368,0.27616
3396,0.22368,0.27616
3397,0.22368,0.27616
3398,0.22368,0.27616
3399,0.34288,0.3684
3400,0.34288,0.3684
3401,0.34288,0.3684
3402,0.34288,0.3684
3403,0.34288,0.3684
3404,0.34288,0.3684
3405,0.42768,0.40448
3406,0.42768,0.40448
3407,0.42768,0.40448
3408,0.42768,0.40448
3409,0.42768,0.40448
3410,0.42768,0.40448
3411,0.4408,0.38624
3412,0.4408,0.38624
3413,0.4408,0.38624
3414,0.4408,0.38624
3415,0.4408,0.38624
3416,0.4408,0.38624
3417,0.34816,0.34696
3418,0.34816,0.34696
3419,0.34816,0.34696
3420,0.34816,0.34696
3421,0.34816,0.34696
3422,0.34816,0.34696
3423,0.26248,0.26408
3424,0.26248,0.26408
3425,0.26248,0.26408
3426,0.26248,0.26408
3427,0.26248,0.26408
3428,0.26248,0.26408
3429,0.24872,0.24784
3430,0.24872,0.24784
3431,0.24872,0.24784
3432,0.24872,0.24784
3433,0.24872,0.24784
3434,0.24872,0.24784
3435,0.31,0.3344
3436,0.31,0.3344
3437,0.31,0.3344
3438,0.31,0.3344
3439,0.31,0.3344
3440,0.31,0.3344
3441,0.37456,0.37888
3442,0.37456,0.37888
3443,0.37456,0.37888
3444,0.37456,0.37888
3445,0.37456,0.37888
3446,0.37456,0.37888
3447,0.40984,0.35144
3448,0.40984,0.35144
3449,0.40984,0.35144
3450,0.40984,0.35144
3451,0.40984,0.35144
3452,0.40984,0.35144
3453,0.36768,0.36216
3454,0.36768,0.36216
3455,0.36768,0.36216
3456,0.36768,0.36216
3457,0.36768,0.36216
3458,0.36768,0.36216
3459,0.41016,0.3836
3460,0.41016,0.3836
3461,0.41016,0.3836
3462,0.41016,0.3836
3463,0.41016,0.3836
3464,0.41016,0.3836
3465,0.40712,0.37624
3466,0.40712,0.37624
3467,0.40712,0.37624
3468,0.40712,0.37624
3469,0.40712,0.37624
3470,0.40712,0.37624
3471,0.4472,0.38536
3472,0.4472,0.38536
3473,0.4472,0.38536
3474,0.4472,0.38536
3475,0.4472,0.38536
3476,0.4472,0.38536
3477,0.36584,0.35352
3478,0.36584,0.35352
3479,0.36584,0.35352
3480,0.36584,0.35352
3481,0.36584,0.35352
3482,0.36584,0.35352
3483,0.35424,0.35768
3484,0.35424,0.35768
3485,0.35424,0.35768
3486,0.35424,0.35768
3487,0.35424,0.35768
3488,0.35424,0.35768
3489,0.37168,0.35432
3490,0.37168,0.35432
3491,0.37168,0.35432
3492,0.37168,0.35432
3493,0.37168,0.35432
3494,0.37168,0.35432
3495,0.31352,0.34672
3496,0.31352,0.34672
3497,0.31352,0.34672
3498,0.31352,0.34672
3499,0.31352,0.34672
3500,0.31352,0.34672
3501,0.31832,0.29944
3502,0.31832,0.29944
3503,0.31832,0.29944
3504,0.31832,0.29944
3505,0.31832,0.29944
3506,0.31832,0.29944
3507,0.39312,0.3616
3508,0.39312,0.3616
3509,0.39312,0.3616
3510,0.39312,0.3616
3511,0.39312,0.3616
3512,0.39312,0.3616
3513,0.32408,0.29536
3514,0.32408,0.29536
3515,0.32408,0.29536
3516,0.32408,0.29536
3517,0.32408,0.29536
3518,0.32408,0.29536
3519,0.33296,0.30304
3520,0.33296,0.30304
3521,0.33296,0.30304
3522,0.33296,0.30304
3523,0.33296,0.30304
3524,0.33296,0.30304
3525,0.34808,0.34056
3526,0.34808,0.34056
3527,0.34808,0.34056
3528,0.34808,0.34056
3529,0.34808,0.34056
3530,0.34808,0.34056
3531,0.37456,0.34568
3532,0.37456,0.34568
3533,0.37456,0.34568
3534,0.37456,0.34568
3535,0.37456,0.34568
3536,0.37456,0.34568
3537,0.41224,0.4012
3538,0.41224,0.4012
3539,0.41224,0.4012
3540,0.41224,0.4012
3541,0.41224,0.4012
3542,0.41224,0.4012
3543,0.40904,0.41176
3544,0.40904,0.41176
3545,0.40904,0.41176
3546,0.40904,0.41176
3547,0.40904,0.41176
3548,0.40904,0.41176
3549,0.40728,0.4536
3550,0.40728,0.4536
3551,0.40728,0.4536
3552,0.40728,0.4536
3553,0.40728,0.4536
3554,0.40728,0.4536
3555,0.45352,0.46944
3556,0.45352,0.46944
3557,0.45352,0.46944
3558,0.45352,0.46944
3559,0.45352,0.46944
3560,0.45352,0.46944
3561,0.48136,0.48352
3562,0.48136,0.48352
3563,0.48136,0.48352
3564,0.48136,0.48352
3565,0.48136,0.48352
3566,0.48136,0.48352
3567,0.50272,0.48392
3568,0.50272,0.48392
3569,0.50272,0.48392
3570,0.50272,0.48392
3571,0.50272,0.48392
3572,0.50272,0.48392
3573,0.40888,0.39016
3574,0.40888,0.39016
3575,0.40888,0.39016
3576,0.40888,0.39016
3577,0.40888,0.39016
3578,0.40888,0.39016
3579,0.3572,0.39232
3580,0.3572,0.39232
3581,0.3572,0.39232
3582,0.3572,0.39232
3583,0.3572,0.39232
3584,0.3572,0.39232
3585,0.35896,0.36864
3586,0.35896,0.36864
3587,0.35896,0.36864
3588,0.35896,0.36864
3589,0.35896,0.36864
3590,0.35896,0.36864
3591,0.33552,0.32448
3592,0.33552,0.32448
3593,0.33552,0.32448
3594,0.33552,0.32448
3595,0.33552,0.32448
3596,0.33552,0.32448
3597,0.30168,0.3068
3598,0.30168,0.3068
3599,0.30168,0.3068
3600,0.30168,0.3068
3601,0.30168,0.3068
3602,0.30168,0.3068
3603,0.24448,0.29472
3604,0.24448,0.29472
3605,0.24448,0.29472
3606,0.24448,0.29472
3607,0.24448,0.29472
3608,0.24448,0.29472
3609,0.22368,0.27616
3610,0.22368,0.27616
3611,0.22368,0.27616
3612,0.22368,0.27616
3613,0.22368,0.27616
3614,0.22368,0.27616
3615,0.34288,0.3684
3616,0.34288,0.3684
3617,0.34288,0.3684
3618,0.34288,0.3684
3619,0.34288,0.3684
3620,0.34288,0.3684
3621,0.44672,0.38792
3622,0.44672,0.38792
3623,0.44672,0.38792
3624,0.44672,0.38792
3625,0.44672,0.38792
3626,0.44672,0.38792
3627,0.4488,0.37712
3628,0.4488,0.37712
3629,0.4488,0.37712
3630,0.4488,0.37712
3631,0.4488,0.37712
3632,0.4488,0.37712
3633,0.42744,0.3804
3634,0.42744,0.3804
3635,0.42744,0.3804
3636,0.42744,0.3804
3637,0.42744,0.3804
3638,0.42744,0.3804
3639,0.42312,0.39528
3640,0.42312,0.39528
3641,0.42312,0.39528
3642,0.42312,0.39528
3643,0.42312,0.39528
3644,0.42312,0.39528
3645,0.45728,0.42176
3646,0.45728,0.42176
3647,0.45728,0.42176
3648,0.45728,0.42176
3649,0.45728,0.42176
3650,0.45728,0.42176
3651,0.50912,0.41528
3652,0.50912,0.41528
3653,0.50912,0.41528
3654,0.50912,0.41528
3655,0.50912,0.41528
3656,0.50912,0.41528
3657,0.51608,0.45208
3658,0.51608,0.45208
3659,0.51608,0.45208
3660,0.51608,0.45208
3661,0.51608,0.45208
3662,0.51608,0.45208
3663,0.41064,0.45736
3664,0.41064,0.45736
3665,0.41064,0.45736
3666,0.41064,0.45736
3667,0.41064,0.45736
3668,0.41064,0.45736
3669,0.38072,0.45168
3670,0.38072,0.45168
3671,0.38072,0.45168
3672,0.38072,0.45168
3673,0.38072,0.45168
3674,0.38072,0.45168
3675,0.20248,0.2624
3676,0.20248,0.2624
3677,0.20248,0.2624
3678,0.20248,0.2624
3679,0.20248,0.2624
3680,0.20248,0.2624
3681,0.20592,0.28664
3682,0.20592,0.28664
3683,0.20592,0.28664
3684,0.20592,0.28664
3685,0.20592,0.28664
3686,0.20592,0.28664
3687,0.16248,0.25752
3688,0.16248,0.25752
3689,0.16248,0.25752
3690,0.16248,0.25752
3691,0.16248,0.25752
3692,0.16248,0.25752
3693,0.17984,0.21872
3694,0.17984,0.21872
3695,0.17984,0.21872
3696,0.17984,0.21872
3697,0.17984,0.21872
3698,0.17984,0.21872
3699,0.21008,0.28016
3700,0.21008,0.28016
3701,0.21008,0.28016
3702,0.21008,0.28016
3703,0.21008,0.28016
3704,0.21008,0.28016
3705,0.20168,0.25648
3706,0.20168,0.25648
3707,0.20168,0.25648
3708,0.20168,0.25648
3709,0.20168,0.25648
3710,0.20168,0.25648
3711,0.24928,0.34352
3712,0.24928,0.34352
3713,0.24928,0.34352
3714,0.24928,0.34352
3715,0.24928,0.34352
3716,0.24928,0.34352
3717,0.2888,0.39816
3718,0.2888,0.39816
3719,0.2888,0.39816
3720,0.2888,0.39816
3721,0.2888,0.39816
3722,0.2888,0.39816
3723,0.32648,0.33848
3724,0.32648,0.33848
3725,0.32648,0.33848
3726,0.32648,0.33848
3727,0.32648,0.33848
3728,0.32648,0.33848
3729,0.45728,0.45792
3730,0.45728,0.45792
3731,0.45728,0.45792
3732,0.45728,0.45792
3733,0.45728,0.45792
3734,0.45728,0.45792
3735,0.39792,0.38224
3736,0.39792,0.38224
3737,0.39792,0.38224
3738,0.39792,0.38224
3739,0.39792,0.38224
3740,0.39792,0.38224
3741,0.3972,0.38216
3742,0.3972,0.38216
3743,0.3972,0.38216
3744,0.3972,0.38216
3745,0.3972,0.38216
3746,0.3972,0.38216
3747,0.36448,0.38736
3748,0.36448,0.38736
3749,0.36448,0.38736
3750,0.36448,0.38736
3751,0.36448,0.38736
3752,0.36448,0.38736
3753,0.24984,0.2676
3754,0.24984,0.2676
3755,0.24984,0.2676
3756,0.24984,0.2676
3757,0.24984,0.2676
3758,0.24984,0.2676
3759,0.21488,0.20872
3760,0.21488,0.20872
3761,0.21488,0.20872
3762,0.21488,0.20872
3763,0.21488,0.20872
3764,0.21488,0.20872
3765,0.23256,0.25008
3766,0.23256,0.25008
3767,0.23256,0.25008
3768,0.23256,0.25008
3769,0.23256,0.25008
3770,0.23256,0.25008
3771,0.34528,0.33864
3772,0.34528,0.33864
3773,0.34528,0.33864
3774,0.34528,0.33864
3775,0.34528,0.33864
3776,0.34528,0.33864
3777,0.33096,0.32584
3778,0.33096,0.32584
3779,0.33096,0.32584
3780,0.33096,0.32584
3781,0.33096,0.32584
3782,0.33096,0.32584
3783,0.24488,0.2576
3784,0.24488,0.2576
3785,0.24488,0.2576
3786,0.24488,0.2576
3787,0.24488,0.2576
3788,0.24488,0.2576
3789,0.31664,0.3064
3790,0.31664,0.3064
3791,0.31664,0.3064
3792,0.31664,0.3064
3793,0.31664,0.3064
3794,0.31664,0.3064
3795,0.22944,0.1936
3796,0.22944,0.1936
3797,0.22944,0.1936
3798,0.22944,0.1936
3799,0.22944,0.1936
3800,0.22944,0.1936
3801,0.1184,0.12392
3802,0.1184,0.12392
3803,0.1184,0.12392
3804,0.1184,0.12392
3805,0.1184,0.12392
3806,0.1184,0.12392
3807,0.08568,0.0848
3808,0.08568,0.0848
3809,0.08568,0.0848
3810,0.08568,0.0848
3811,0.08568,0.0848
3812,0.08568,0.0848
3813,0.13616,0.1432
3814,0.13616,0.1432
3815,0.13616,0.1432
3816,0.13616,0.1432
3817,0.13616,0.1432
3818,0.13616,0.1432
3819,0.25568,0.22584
3820,0.25568,0.22584
3821,0.25568,0.22584
3822,0.25568,0.22584
3823,0.25568,0.22584
3824,0.25568,0.22584
3825,0.32544,0.24096
3826,0.32544,0.24096
3827,0.32544,0.24096
3828,0.32544,0.24096
3829,0.32544,0.24096
3830,0.32544,0.24096
3831,0.35496,0.30976
3832,0.35496,0.30976
3833,0.35496,0.30976
3834,0.35496,0.30976
3835,0.35496,0.30976
3836,0.35496,0.30976
3837,0.3472,0.35704
3838,0.3472,0.35704
3839,0.3472,0.35704
3840,0.3472,0.35704
3841,0.3472,0.35704
3842,0.3472,0.35704
3843,0.31952,0.33704
3844,0.31952,0.33704
3845,0.31952,0.33704
3846,0.31952,0.33704
3847,0.31952,0.33704
3848,0.31952,0.33704
3849,0.30376,0.31808
3850,0.30376,0.31808
3851,0.30376,0.31808
3852,0.30376,0.31808
3853,0.30376,0.31808
3854,0.30376,0.31808
3855,0.28176,0.30296
3856,0.28176,0.30296
3857,0.28176,0.30296
3858,0.28176,0.30296
3859,0.28176,0.30296
3860,0.28176,0.30296
3861,0.26296,0.30088
3862,0.26296,0.30088
3863,0.26296,0.30088
3864,0.26296,0.30088
3865,0.26296,0.30088
3866,0.26296,0.30088
3867,0.27,0.31712
3868,0.27,0.31712
3869,0.27,0.31712
3870,0.27,0.31712
3871,0.27,0.31712
3872,0.27,0.31712
3873,0.28784,0.29416
3874,0.28784,0.29416
3875,0.28784,0.29416
3876,0.28784,0.29416
3877,0.28784,0.29416
3878,0.28784,0.29416
3879,0.22152,0.23176
3880,0.22152,0.23176
3881,0.22152,0.23176
3882,0.22152,0.23176
3883,0.22152,0.23176
3884,0.22152,0.23176
3885,0.25296,0.27864
3886,0.25296,0.27864
3887,0.25296,0.27864
3888,0.25296,0.27864
3889,0.25296,0.27864
3890,0.25296,0.27864
3891,0.41288,0.41096
3892,0.41288,0.41096
3893,0.41288,0.41096
3894,0.41288,0.41096
3895,0.41288,0.41096
3896,0.41288,0.41096
3897,0.44312,0.4516
3898,0.44312,0.4516
3899,0.44312,0.4516
3900,0.44312,0.4516
3901,0.44312,0.4516
3902,0.44312,0.4516
3903,0.42936,0.44216
3904,0.42936,0.44216
3905,0.42936,0.44216
3906,0.42936,0.44216
3907,0.42936,0.44216
3908,0.42936,0.44216
3909,0.53912,0.55096
3910,0.53912,0.55096
3911,0.53912,0.55096
3912,0.53912,0.55096
3913,0.53912,0.55096
3914,0.53912,0.55096
3915,0.54008,0.55712
3916,0.54008,0.55712
3917,0.54008,0.55712
3918,0.54008,0.55712
3919,0.54008,0.55712
3920,0.54008,0.55712
3921,0.40808,0.41896
3922,0.40808,0.41896
3923,0.40808,0.41896
3924,0.40808,0.41896
3925,0.40808,0.41896
3926,0.40808,0.41896
3927,0.45456,0.4628
3928,0.45456,0.4628
3929,0.45456,0.4628
3930,0.45456,0.4628
3931,0.45456,0.4628
3932,0.45456,0.4628
3933,0.45272,0.47856
3934,0.45272,0.47856
3935,0.45272,0.47856
3936,0.45272,0.47856
3937,0.45272,0.47856
3938,0.45272,0.47856
3939,0.43288,0.45296
3940,0.43288,0.45296
3941,0.43288,0.45296
3942,0.43288,0.45296
3943,0.43288,0.45296
3944,0.43288,0.45296
3945,0.5196,0.50568
3946,0.5196,0.50568
3947,0.5196,0.50568
3948,0.5196,0.50568
3949,0.5196,0.50568
3950,0.5196,0.50568
3951,0.54712,0.49216
3952,0.54712,0.49216
3953,0.54712,0.49216
3954,0.54712,0.49216
3955,0.54712,0.49216
3956,0.54712,0.49216
3957,0.5152,0.48192
3958,0.5152,0.48192
3959,0.5152,0.48192
3960,0.5152,0.48192
3961,0.5152,0.48192
3962,0.5152,0.48192
3963,0.47512,0.46408
3964,0.47512,0.46408
3965,0.47512,0.46408
3966,0.47512,0.46408
3967,0.47512,0.46408
3968,0.47512,0.46408
3969,0.4592,0.41032
3970,0.4592,0.41032
3971,0.4592,0.41032
3972,0.4592,0.41032
3973,0.4592,0.41032
3974,0.4592,0.41032
3975,0.52768,0.44752
3976,0.52768,0.44752
3977,0.52768,0.44752
3978,0.52768,0.44752
3979,0.52768,0.44752
3980,0.52768,0.44752
3981,0.55568,0.46376
3982,0.55568,0.46376
3983,0.55568,0.46376
3984,0.55568,0.46376
3985,0.55568,0.46376
3986,0.55568,0.46376
3987,0.37064,0.30768
3988,0.37064,0.30768
3989,0.37064,0.30768
3990,0.37064,0.30768
3991,0.37064,0.30768
3992,0.37064,0.30768
3993,0.38096,0.34352
3994,0.38096,0.34352
3995,0.38096,0.34352
3996,0.38096,0.34352
3997,0.38096,0.34352
3998,0.38096,0.34352
3999,0.33648,0.33248
4000,0.33648,0.33248
4001,0.33648,0.33248
4002,0.33648,0.33248
4003,0.33648,0.33248
4004,0.33648,0.33248
4005,0.33328,0.33464
4006,0.33328,0.33464
4007,0.33328,0.33464
4008,0.33328,0.33464
4009,0.33328,0.33464
4010,0.33328,0.33464
4011,0.31312,0.28792
4012,0.31312,0.28792
4013,0.31312,0.28792
4014,0.31312,0.28792
4015,0.31312,0.28792
4016,0.31312,0.28792
4017,0.232,0.20952
4018,0.232,0.20952
4019,0.232,0.20952
4020,0.232,0.20952
4021,0.232,0.20952
4022,0.232,0.20952
4023,0.2592,0.2972
4024,0.2592,0.2972
4025,0.2592,0.2972
4026,0.2592,0.2972
4027,0.2592,0.2972
4028,0.2592,0.2972
4029,0.34,0.39256
4030,0.34,0.39256
4031,0.34,0.39256
4032,0.34,0.39256
4033,0.34,0.39256
4034,0.34,0.39256
4035,0.33488,0.43016
4036,0.33488,0.43016
4037,0.33488,0.43016
4038,0.33488,0.43016
4039,0.33488,0.43016
4040,0.33488,0.43016
4041,0.34408,0.3464
4042,0.34408,0.3464
4043,0.34408,0.3464
4044,0.34408,0.3464
4045,0.34408,0.3464
4046,0.34408,0.3464
4047,0.32096,0.322
4048,0.32096,0.322
4049,0.32096,0.322
4050,0.32096,0.322
4051,0.32096,0.322
4052,0.32096,0.322
