bb_idx,MT_DeepNetBim,WT_DeepNetBim
1062,0.9564581,0.07854316
1063,0.97207415,0.07855335
1064,0.9317522,0.07819554
1065,0.9634577,0.07823351
1066,1.0,1.0
1067,1.0,1.0
1068,0.9568579,0.9568268
1069,0.9723147,0.97229445
1070,0.93604124,0.935996
1071,0.96464205,0.9646163
1072,1.0,1.0
1073,1.0,1.0
1074,0.07766837,0.07782769
1075,0.077674,0.077833295
1076,0.07747406,0.077635795
1077,0.07749528,0.077656746
1078,1.0,1.0
1079,1.0,1.0
1080,0.09359166,0.0044044554
1081,0.0945214,0.0044044554
1082,0.06756431,0.004404396
1083,0.0701811,0.004404396
1084,1.0,1.0
1085,1.0,1.0
1086,0.1727694,0.005591303
1087,0.17277065,0.005591303
1088,0.17274296,0.005590707
1089,0.17274591,0.0055907965
1090,1.0,1.0
1091,1.0,1.0
1092,0.20847628,0.17327401
1093,0.22172892,0.17327526
1094,0.21508929,0.17324778
1095,0.22198388,0.17325073
1096,1.0,1.0
1097,1.0,1.0
1098,0.010451883,0.010451943
1099,0.010451913,0.010451913
1100,0.010450602,0.010450602
1101,0.010450721,0.010450721
1102,1.0,1.0
1103,1.0,1.0
1104,0.9529527,0.18733001
1105,0.9697618,0.18733096
1106,0.93092847,0.1873118
1107,0.9615423,0.18731385
1108,1.0,1.0
1109,1.0,1.0
1110,0.043250144,0.07887098
1111,0.043250084,0.078875035
1112,0.043249846,0.07873902
1113,0.043249905,0.07875344
1114,1.0,1.0
1115,1.0,1.0
1116,0.032252043,0.15239343
1117,0.032251984,0.1624451
1118,0.032251775,0.15758213
1119,0.032251775,0.16257626
1120,1.0,1.0
1121,1.0,1.0
1122,0.059310436,0.008755088
1123,0.059315503,0.008755088
1124,0.0591349,0.008753926
1125,0.059154034,0.008754075
1126,1.0,1.0
1127,1.0,1.0
1128,0.056075394,0.1329259
1129,0.05607882,0.13292694
1130,0.055960566,0.1329048
1131,0.055973142,0.13290718
1132,1.0,1.0
1133,1.0,1.0
1134,0.0028252602,0.0039416254
1135,0.0028252602,0.0039416254
1136,0.0028252602,0.0039417148
1137,0.0028252602,0.003941685
1138,1.0,1.0
1139,1.0,1.0
1140,0.12808523,0.15568012
1141,0.13711274,0.16628155
1142,0.1325753,0.16095892
1143,0.13728753,0.16648644
1144,1.0,1.0
1145,1.0,1.0
1146,0.022078544,0.03406304
1147,0.022078544,0.03406298
1148,0.022078365,0.034062713
1149,0.022078395,0.034062803
1150,1.0,1.0
1151,1.0,1.0
1152,0.00442034,0.0070751905
1153,0.00442034,0.0070751905
1154,0.0044198334,0.0070744157
1155,0.004419923,0.0070744455
1156,1.0,1.0
1157,1.0,1.0
1158,0.0716922,0.03439614
1159,0.0716922,0.03439623
1160,0.07169223,0.034395993
1161,0.0716922,0.034396023
1162,1.0,1.0
1163,1.0,1.0
1164,0.9097551,0.93989027
1165,0.941225,0.9612986
1166,0.84960926,0.8975674
1167,0.920808,0.9474654
1168,1.0,1.0
1169,1.0,1.0
1170,0.035557985,0.05600831
1171,0.035561025,0.056013048
1172,0.035452068,0.055845022
1173,0.03546363,0.055862814
1174,1.0,1.0
1175,1.0,1.0
1176,0.90548646,0.07005957
1177,0.93834394,0.07077381
1178,0.84298664,0.050213844
1179,0.9170145,0.052196264
1180,1.0,1.0
1181,1.0,1.0
1182,0.9097818,0.94044125
1183,0.94124293,0.96166134
1184,0.84965086,0.89846456
1185,0.9208317,0.94795096
1186,1.0,1.0
1187,1.0,1.0
1188,0.1705449,0.068858385
1189,0.18153742,0.06886238
1190,0.17622316,0.06872246
1191,0.18168062,0.06873733
1192,1.0,1.0
1193,1.0,1.0
1194,0.0037256777,0.15071812
1195,0.0037256777,0.15071926
1196,0.0037256777,0.1506947
1197,0.003725648,0.15069732
1198,1.0,1.0
1199,1.0,1.0
1200,0.15959582,0.15959609
1201,0.15959695,0.15959725
1202,0.15957153,0.1595718
1203,0.15957424,0.15957451
1204,1.0,1.0
1205,1.0,1.0
1206,0.102731735,0.003056705
1207,0.10375929,0.003056705
1208,0.073990405,0.003056556
1209,0.076883525,0.0030566156
1210,1.0,1.0
1211,1.0,1.0
1212,0.04835415,0.042633474
1213,0.04835418,0.042633563
1214,0.04835391,0.042633325
1215,0.04835388,0.042633355
1216,1.0,1.0
1217,1.0,1.0
1218,0.042828918,0.070662916
1219,0.042828977,0.070668906
1220,0.04282871,0.07045627
1221,0.04282868,0.0704788
1222,1.0,1.0
1223,1.0,1.0
1224,0.21871996,0.093595356
1225,0.23243257,0.09452507
1226,0.22556525,0.06756705
1227,0.23269615,0.0701839
1228,1.0,1.0
1229,1.0,1.0
1230,0.9555159,0.075057
1231,0.9714387,0.07506335
1232,0.93418825,0.07483852
1233,0.96355486,0.0748623
1234,1.0,1.0
1235,1.0,1.0
1236,0.18259966,0.044624507
1237,0.18260083,0.044624537
1238,0.18257472,0.04462427
1239,0.18257755,0.04462436
1240,1.0,1.0
1241,1.0,1.0
1242,0.067426115,0.06797755
1243,0.06725559,0.06780577
1244,1.0,1.0
1245,0.13217312,0.025543123
1246,0.13215843,0.025542945
1247,1.0,1.0
1248,0.047307283,0.049998313
1249,0.04712993,0.049874276
1250,1.0,1.0
1251,0.04927972,0.05233583
1252,0.049095184,0.052140623
1253,1.0,1.0
1254,0.048485488,0.051080287
1255,0.048356086,0.050944388
1256,1.0,1.0
1257,0.0066082478,0.0066229403
1258,0.0066074133,0.006622076
1259,1.0,1.0
1260,0.9302099,0.14451456
1261,0.89746433,0.14948234
1262,1.0,1.0
1263,0.15044096,0.15830183
1264,0.15557483,0.16365233
1265,1.0,1.0
1266,0.9298486,0.12665194
1267,0.8971433,0.12663147
1268,1.0,1.0
1269,0.084598124,0.0845474
1270,0.067777604,0.06773627
1271,1.0,1.0
1272,0.9548581,0.95485747
1273,0.9337989,0.93379784
1274,1.0,1.0
1275,0.20931357,0.09614876
1276,0.21594656,0.069158584
1277,1.0,1.0
1278,0.07445365,0.074682295
1279,0.074269265,0.074501574
1280,1.0,1.0
1281,0.07508057,0.075080276
1282,0.07472497,0.074724615
1283,1.0,1.0
1284,0.18447581,0.004570812
1285,0.18445247,0.004570782
1286,1.0,1.0
1287,0.17814675,0.17814559
1288,0.17811957,0.17811844
1289,1.0,1.0
1290,0.08851725,0.039268047
1291,0.070977926,0.022100657
1292,1.0,1.0
1293,0.03738898,0.0996691
1294,0.0373888,0.09965086
1295,1.0,1.0
1296,0.17358881,0.17352992
1297,0.1735622,0.17350334
1298,1.0,1.0
1299,0.04404676,0.04404649
1300,0.043890864,0.043890595
1301,1.0,1.0
1302,0.070978105,0.1885238
1303,0.07087806,0.19465953
1304,1.0,1.0
1305,0.21344033,0.2134394
1306,0.22016701,0.220166
1307,1.0,1.0
1308,0.2098178,0.9533154
1309,0.21646169,0.9314487
1310,1.0,1.0
1311,0.004431963,0.004431963
1312,0.004431963,0.0044319034
1313,1.0,1.0
1314,0.94707584,0.947075
1315,0.92237604,0.9223747
1316,1.0,1.0
1317,0.94285977,0.94285953
1318,0.9024106,0.90241015
1319,1.0,1.0
1320,0.008376539,0.00837642
1321,0.008375496,0.008375376
1322,1.0,1.0
1323,0.1687285,0.20867497
1324,0.16870284,0.20864436
1325,1.0,1.0
1326,0.7812835,0.8294706
1327,0.14152029,0.18332177
1328,1.0,1.0
1329,0.18252823,0.21019205
1330,0.18851414,0.21684453
1331,1.0,1.0
1332,0.0032779276,0.0045381486
1333,0.0032779276,0.0045381486
1334,1.0,1.0
1335,0.0623191,0.08274001
1336,0.062166393,0.082541704
1337,1.0,1.0
1338,0.13059086,0.17491764
1339,0.1305691,0.17489001
1340,1.0,1.0
1341,0.9283354,0.92916465
1342,0.89542073,0.89658827
1343,1.0,1.0
1344,0.0026577115,0.0040989816
1345,0.002657801,0.004098922
1346,1.0,1.0
1347,0.049748033,0.049765527
1348,0.049747795,0.04976532
1349,1.0,1.0
1350,0.067426115,0.06797755
1351,0.06725559,0.06780577
1352,1.0,1.0
1353,0.13217312,0.025543123
1354,0.13215843,0.025542945
1355,1.0,1.0
1356,0.047307283,0.049998313
1357,0.04712993,0.049874276
1358,1.0,1.0
1359,0.04927972,0.05233583
1360,0.049095184,0.052140623
1361,1.0,1.0
1362,0.048485488,0.051080287
1363,0.048356086,0.050944388
1364,1.0,1.0
1365,0.0066082478,0.0066229403
1366,0.0066074133,0.006622076
1367,1.0,1.0
1368,0.9302099,0.14451456
1369,0.89746433,0.14948234
1370,1.0,1.0
1371,0.15044096,0.15830183
1372,0.15557483,0.16365233
1373,1.0,1.0
1374,0.9298486,0.12665194
1375,0.8971433,0.12663147
1376,1.0,1.0
1377,0.023713797,0.09919846
1378,0.023713708,0.099181056
1379,1.0,1.0
1380,0.0063253343,0.9224679
1381,0.00632447,0.88089967
1382,1.0,1.0
1383,0.02760908,0.033824474
1384,0.027608931,0.033824474
1385,1.0,1.0
1386,0.022096455,0.9243132
1387,0.012339711,0.88003623
1388,1.0,1.0
1389,0.13838115,0.13828239
1390,0.13825405,0.13815537
1391,1.0,1.0
1392,0.92536867,0.05571109
1393,0.89388454,0.039965242
1394,1.0,1.0
1395,0.027703136,0.02782923
1396,0.015510052,0.015581578
1397,1.0,1.0
1398,0.14618689,0.13622269
1399,0.14616892,0.13619968
1400,1.0,1.0
1401,0.059580326,0.0076366067
1402,0.059461564,0.007635653
1403,1.0,1.0
1404,0.22283697,0.16285866
1405,0.22280365,0.16283247
1406,1.0,1.0
1407,0.06968096,0.05779931
1408,0.06934932,0.057627976
1409,1.0,1.0
1410,0.9506273,0.007194847
1411,0.9252026,0.007194072
1412,1.0,1.0
1413,0.16135824,0.056660414
1414,0.16133314,0.056515485
1415,1.0,1.0
1416,0.036471456,0.028256893
1417,0.02050063,0.01582411
1418,1.0,1.0
1419,0.13364154,0.14088929
1420,0.13829544,0.1457532
1421,1.0,1.0
1422,0.08227906,0.08992329
1423,0.08226508,0.08990842
1424,1.0,1.0
1425,0.42180592,0.0020017326
1426,0.39668292,0.0020017922
1427,1.0,1.0
1428,0.0037312508,0.0019924939
1429,0.003730774,0.0019924939
1430,1.0,1.0
1431,0.1439609,0.021446437
1432,0.1489124,0.011973172
1433,1.0,1.0
1434,0.20674431,0.9519257
1435,0.21331719,0.92842937
1436,1.0,1.0
1437,0.034995973,0.05681613
1438,0.034995764,0.056691885
1439,1.0,1.0
1440,0.05913946,0.05894941
1441,0.05898851,0.05883187
1442,1.0,1.0
1443,0.94146603,0.0032940507
1444,0.9138193,0.0032940507
1445,1.0,1.0
1446,0.93713,0.032265216
1447,0.90713614,0.032265067
1448,1.0,1.0
1449,0.1679374,0.035300523
1450,0.16791132,0.035300285
1451,1.0,1.0
1452,0.92281425,0.022716224
1453,0.8813859,0.022716075
1454,1.0,1.0
1455,0.93875206,0.16163501
1456,0.8956684,0.16707578
1457,1.0,1.0
1458,0.0069622397,0.0069704056
1459,0.0069614053,0.006969571
1460,1.0,1.0
1461,0.15858924,0.93299973
1462,0.16394764,0.8770083
1463,1.0,1.0
1464,0.07817653,0.07032499
1465,0.077966124,0.070133924
1466,1.0,1.0
1467,0.19442272,0.1945495
1468,0.20070297,0.20083281
1469,1.0,1.0
1470,0.1598883,0.9486928
1471,0.15986338,0.9249088
1472,1.0,1.0
1473,0.19344977,0.19362575
1474,0.19970632,0.19988662
1475,1.0,1.0
1476,0.03660527,0.036628604
1477,0.03660506,0.036628395
1478,1.0,1.0
1479,0.1617997,0.9493048
1480,0.16177478,0.9271221
1481,1.0,1.0
1482,0.16035482,0.0479967
1483,0.16033012,0.047935486
1484,1.0,1.0
1485,0.17358881,0.17352992
1486,0.1735622,0.17350334
1487,1.0,1.0
1488,0.04404676,0.04404649
1489,0.043890864,0.043890595
1490,1.0,1.0
1491,0.070978105,0.1885238
1492,0.07087806,0.19465953
1493,1.0,1.0
1494,0.21344033,0.2134394
1495,0.22016701,0.220166
1496,1.0,1.0
1497,0.2098178,0.9533154
1498,0.21646169,0.9314487
1499,1.0,1.0
1500,0.004431963,0.004431963
1501,0.004431963,0.0044319034
1502,1.0,1.0
1503,0.94707584,0.947075
1504,0.92237604,0.9223747
1505,1.0,1.0
1506,0.94285977,0.94285953
1507,0.9024106,0.90241015
1508,1.0,1.0
1509,0.008376539,0.00837642
1510,0.008375496,0.008375376
1511,1.0,1.0
1512,0.009480566,0.0039948523
1513,0.009479433,0.0039948225
1514,1.0,1.0
1515,0.038936287,0.09283465
1516,0.03893611,0.06749049
1517,1.0,1.0
1518,0.16736063,0.04201284
1519,0.16733748,0.042012632
1520,1.0,1.0
1521,0.9488033,0.96921206
1522,0.9201169,0.9883934
1523,1.0,1.0
1524,0.9605527,0.96229315
1525,0.9826618,0.98344356
1526,1.0,1.0
1527,0.06145194,0.06173581
1528,0.061273843,0.061556995
1529,1.0,1.0
1530,0.038807184,0.5785003
1531,0.03866908,0.57080585
1532,1.0,1.0
1533,0.162092,0.2108309
1534,0.16206679,0.21749803
1535,1.0,1.0
1536,0.16306606,0.009491056
1537,0.16306606,0.009489983
1538,1.0,1.0
1539,0.94170725,0.008000642
1540,0.91505873,0.007999629
1541,1.0,1.0
1542,0.007627785,0.0076276064
1543,0.0076268017,0.007626623
1544,1.0,1.0
1545,0.04345104,0.12437919
1546,0.04333836,0.12875897
1547,1.0,1.0
1548,0.13346791,0.13346702
1549,0.13811675,0.13811585
1550,1.0,1.0
1551,0.1545243,0.94638807
1552,0.1545003,0.9202892
1553,1.0,1.0
1554,0.05921617,0.059216052
1555,0.058996916,0.058996797
1556,1.0,1.0
1557,0.007898986,0.007898986
1558,0.0078980625,0.007898003
1559,1.0,1.0
1560,0.14201722,0.142017
1561,0.1419946,0.14199439
1562,1.0,1.0
1563,0.0072820187,0.9413053
1564,0.007281184,0.9142782
1565,1.0,1.0
1566,0.009480566,0.0039948523
1567,0.009479433,0.0039948225
1568,1.0,1.0
1569,0.038936287,0.09283465
1570,0.03893611,0.06749049
1571,1.0,1.0
1572,0.16736063,0.04201284
1573,0.16733748,0.042012632
1574,1.0,1.0
1575,0.9488033,0.96921206
1576,0.9201169,0.9883934
1577,1.0,1.0
1578,0.9605527,0.96229315
1579,0.9826618,0.98344356
1580,1.0,1.0
1581,0.06145194,0.06173581
1582,0.061273843,0.061556995
1583,1.0,1.0
1584,0.038807184,0.5785003
1585,0.03866908,0.57080585
1586,1.0,1.0
1587,0.162092,0.2108309
1588,0.16206679,0.21749803
1589,1.0,1.0
1590,0.16306606,0.009491056
1591,0.16306606,0.009489983
1592,1.0,1.0
1593,0.02009052,0.022659212
1594,0.020090401,0.022659123
1595,1.0,1.0
1596,0.004743159,0.006217718
1597,0.0047425926,0.0062168837
1598,1.0,1.0
1599,0.018590748,0.023368597
1600,0.018590659,0.023368418
1601,1.0,1.0
1602,0.0021139681,0.002654761
1603,0.0021139383,0.0026547015
1604,1.0,1.0
1605,0.017454475,0.021832854
1606,0.009727001,0.012191117
1607,1.0,1.0
1608,0.09247264,0.11336371
1609,0.092457384,0.113345504
1610,1.0,1.0
1611,0.021204442,0.044395745
1612,0.021204323,0.04426226
1613,1.0,1.0
1614,0.004542351,0.049332142
1615,0.004541725,0.049092025
1616,1.0,1.0
1617,0.90910065,0.9341306
1618,0.8716972,0.9059612
1619,1.0,1.0
1620,0.01532349,0.08096039
1621,0.008531302,0.08094689
1622,1.0,1.0
1623,0.079197556,0.031291455
1624,0.07918328,0.031172693
1625,1.0,1.0
1626,0.8986964,0.03250003
1627,0.85513777,0.032384872
1628,1.0,1.0
1629,0.018576652,0.0041026175
1630,0.018576562,0.004102111
1631,1.0,1.0
1632,0.02623409,0.026319116
1633,0.026233941,0.026318967
1634,1.0,1.0
1635,0.0067918897,0.05504051
1636,0.0067911446,0.054905325
1637,1.0,1.0
1638,0.03556317,0.17780986
1639,0.03556305,0.1836758
1640,1.0,1.0
1641,0.17974895,0.17944479
1642,0.17972213,0.17941794
1643,1.0,1.0
1644,0.12997565,0.08108866
1645,0.12995139,0.080895096
1646,1.0,1.0
1647,0.008746982,0.07064864
1648,0.008746028,0.07048699
1649,1.0,1.0
1650,0.041413784,0.20286039
1651,0.04126677,0.20934236
1652,1.0,1.0
1653,0.0498223,0.049870998
1654,0.04972011,0.049768716
1655,1.0,1.0
1656,0.07257137,0.042975515
1657,0.07222733,0.042975247
1658,1.0,1.0
1659,0.0738731,0.17810273
1660,0.05312684,0.18397617
1661,1.0,1.0
1662,0.19662806,0.16100356
1663,0.20296153,0.1609776
1664,1.0,1.0
1665,0.19618237,0.009858221
1666,0.20250514,0.009857029
1667,1.0,1.0
1668,0.035277545,0.07046911
1669,0.035277337,0.07033029
1670,1.0,1.0
1671,0.9541923,0.95419204
1672,0.9317455,0.9317453
1673,1.0,1.0
1674,0.03600368,0.21465841
1675,0.035966992,0.23290983
1676,0.035989076,0.22042882
1677,0.035963804,0.22977549
1678,1.0,1.0
1679,0.18340012,0.18934959
1680,0.20038745,0.18551874
1681,0.18860143,0.1880168
1682,0.196933,0.18507108
1683,1.0,1.0
1684,0.26847303,0.2386764
1685,0.29053664,0.2344192
1686,0.27527374,0.23720047
1687,0.28608412,0.23391816
1688,1.0,1.0
1689,0.27289793,0.14806479
1690,0.29517847,0.1114046
1691,0.27976787,0.1342735
1692,0.29068398,0.107967645
1693,1.0,1.0
1694,0.13816056,0.22333351
1695,0.13404727,0.21933347
1696,0.13664299,0.22194737
1697,0.1336217,0.2188623
1698,1.0,1.0
1699,0.19084918,0.56481725
1700,0.18723527,0.90179133
1701,0.1895954,0.648258
1702,0.18681046,0.96958554
1703,1.0,1.0
1704,0.18836841,0.21644461
1705,0.18474364,0.23560953
1706,0.1871101,0.22232789
1707,0.18431804,0.23172385
1708,1.0,1.0
1709,0.041434437,0.04143712
1710,0.041395277,0.04139799
1711,0.04141879,0.041421503
1712,0.041392,0.04139477
1713,1.0,1.0
1714,0.5511075,0.20932037
1715,0.89666414,0.2280381
1716,0.6354679,0.21506315
1717,0.9665805,0.22424063
1718,1.0,1.0
1719,0.09505892,0.5300674
1720,0.06642443,0.88862765
1721,0.084192604,0.61563474
1722,0.063810855,0.96493024
1723,1.0,1.0
1724,0.092523396,0.09370765
1725,0.06896064,0.06986648
1726,0.08357012,0.08465043
1727,0.0667873,0.06766665
1728,1.0,1.0
1729,0.4625486,0.47131082
1730,0.85881305,0.86302793
1731,0.54996115,0.55865806
1732,0.9530021,0.95455396
1733,1.0,1.0
1734,0.09356722,0.09663603
1735,0.09063959,0.09362233
1736,0.09248626,0.09552339
1737,0.09033707,0.0933108
1738,1.0,1.0
1739,0.029416949,0.030456483
1740,0.029388875,0.030427486
1741,0.029405743,0.03044486
1742,0.02938658,0.030425102
1743,1.0,1.0
1744,0.16396561,0.18433085
1745,0.16072142,0.18077081
1746,0.16283906,0.18309498
1747,0.16034073,0.1803529
1748,1.0,1.0
1749,0.1767464,0.17904273
1750,0.19326326,0.19572324
1751,0.18180102,0.18414834
1752,0.18990245,0.19232985
1753,1.0,1.0
1754,0.0686582,0.07197547
1755,0.04027486,0.042283
1756,0.057237267,0.06003827
1757,0.03803289,0.03993389
1758,1.0,1.0
1759,0.0037948191,0.16344249
1760,0.0037934482,0.16023576
1761,0.0037942827,0.1623294
1762,0.0037934184,0.15985918
1763,1.0,1.0
1764,0.1851115,0.18514839
1765,0.18160418,0.18164048
1766,0.18389493,0.18393159
1767,0.18119174,0.18122798
1768,1.0,1.0
1769,0.21162397,0.21162048
1770,0.23048767,0.23048398
1771,0.21741259,0.21740907
1772,0.22666141,0.22665778
1773,1.0,1.0
1774,0.009755701,0.5501676
1775,0.009504139,0.89641005
1776,0.009650558,0.63460076
1777,0.009485573,0.96785754
1778,1.0,1.0
1779,0.022365153,0.022365153
1780,0.022343695,0.022343636
1781,0.02235654,0.02235654
1782,0.022341877,0.022341877
1783,1.0,1.0
1784,0.41902548,0.41902557
1785,0.31046993,0.31046999
1786,0.47120482,0.4712049
1787,0.050775886,0.050775856
1788,1.0,1.0
1789,0.010020465,0.010020465
1790,0.009739816,0.009739816
1791,0.009903461,0.00990352
1792,0.009719014,0.009718955
1793,1.0,1.0
1794,0.09142822,0.009569138
1795,0.0685668,0.009300888
1796,0.08274135,0.00945738
1797,0.066455394,0.009281069
1798,1.0,1.0
1799,0.15423638,0.1542364
1800,0.15110403,0.151104
1801,0.15314782,0.15314779
1802,0.1507371,0.15073705
1803,1.0,1.0
1804,0.4752109,0.008813947
1805,0.4580045,0.008577108
1806,0.53931403,0.008715123
1807,0.020598292,0.008559555
1808,1.0,1.0
1809,0.0265252,0.024864465
1810,0.0264979,0.024838746
1811,0.026514292,0.024854213
1812,0.026495576,0.02483663
1813,1.0,1.0
1814,0.05470428,0.055017084
1815,0.041537613,0.041778535
1816,0.04967454,0.049960136
1817,0.040327728,0.040561944
1818,1.0,1.0
1819,0.37787735,0.3790787
1820,0.81124043,0.8120212
1821,0.46309033,0.4643604
1822,0.93743896,0.9377378
1823,1.0,1.0
1824,0.39393705,0.026775777
1825,0.38318643,0.02674818
1826,0.45565978,0.02676475
1827,0.044520974,0.026745826
1828,1.0,1.0
1829,9.864569e-06,0.0
1830,0.81390005,0.81453276
1831,0.0,0.0
1832,0.93848455,0.9387256
1833,0.40220833,0.4032143
1834,0.0053320825,0.0053602457
1835,0.005188167,0.005215466
1836,0.0052721202,0.0052998066
1837,0.0051775575,0.005204797
1838,1.0,1.0
1839,0.5483141,0.5143746
1840,0.8956983,0.882256
1841,0.63286114,0.6006475
1842,0.9674244,0.9628426
1843,1.0,1.0
1844,0.15482843,0.15184748
1845,0.15177467,0.14884225
1846,0.15376851,0.15080434
1847,0.15141603,0.1484893
1848,1.0,1.0
1849,0.0062117577,0.0047914684
1850,0.006037146,0.0046719015
1851,0.00613901,0.00474146
1852,0.0060242414,0.004663199
1853,1.0,1.0
1854,0.06671867,0.068903
1855,0.040559262,0.04192558
1856,0.056857318,0.058739066
1857,0.03820789,0.03949824
1858,1.0,1.0
1859,0.0022413135,0.0022486448
1860,0.0022404492,0.0022478402
1861,0.0022408664,0.0022482574
1862,0.0022403896,0.0022477508
1863,1.0,1.0
1864,0.008410364,0.090325624
1865,0.008184284,0.06307578
1866,0.00831607,0.079974234
1867,0.008167565,0.06059265
1868,1.0,1.0
1869,0.08562192,0.11481655
1870,0.067903996,0.066084325
1871,0.07889873,0.09695846
1872,0.06624469,0.061571777
1873,1.0,1.0
1874,0.086295635,0.0040650964
1875,0.06719348,0.0040637255
1876,0.07904035,0.00406453
1877,0.06541416,0.0040636063
1878,1.0,1.0
1879,0.0066172183,0.00785616
1880,0.0064459145,0.007653177
1881,0.006545633,0.007771343
1882,0.0064333677,0.0076382756
1883,1.0,1.0
1884,0.0805459,0.09500879
1885,0.053678304,0.06365082
1886,0.07034311,0.08313957
1887,0.051249683,0.060799927
1888,1.0,1.0
1889,0.11366978,0.003991604
1890,0.11026952,0.003990084
1891,0.11243516,0.003991008
1892,0.10990521,0.0039900243
1893,1.0,1.0
1894,0.14771023,0.14771056
1895,0.14467028,0.14467072
1896,0.14665335,0.14665371
1897,0.14431441,0.14431483
1898,1.0,1.0
1899,0.09269047,0.09124258
1900,0.06259677,0.061587006
1901,0.0812861,0.08000061
1902,0.05986166,0.058893323
1903,1.0,1.0
1904,0.47808337,0.003105849
1905,0.8663033,0.003104657
1906,0.5653547,0.0031053126
1907,0.9571632,0.0031046271
1908,1.0,1.0
1909,0.009707928,0.009173512
1910,0.009437025,0.008917481
1911,0.009594977,0.009066731
1912,0.009416938,0.008898437
1913,1.0,1.0
1914,0.14470938,0.14428777
1915,0.1588099,0.15835491
1916,0.14901364,0.14858165
1917,0.15593243,0.15548414
1918,1.0,1.0
1919,0.14466983,0.124479264
1920,0.15876725,0.12193477
1921,0.1489731,0.123595625
1922,0.15589043,0.12163618
1923,1.0,1.0
1924,0.11319527,0.1586425
1925,0.06993267,0.15551114
1926,0.09709674,0.1575554
1927,0.06595832,0.15514347
1928,1.0,1.0
1929,0.49694183,0.47842348
1930,0.8748225,0.8664769
1931,0.5838067,0.56569135
1932,0.960368,0.9574483
1933,1.0,1.0
1934,0.15868104,0.14264011
1935,0.15551805,0.13974378
1936,0.15758252,0.14163399
1937,0.15514702,0.13940415
1938,1.0,1.0
1939,0.49397105,0.104783416
1940,0.47751543,0.06877029
1941,0.55796444,0.091216445
1942,0.022298932,0.06548548
1943,1.0,1.0
1944,0.5203878,0.42516667
1945,0.8846428,0.8394248
1946,0.60639817,0.5122479
1947,0.9623555,0.94573087
1948,1.0,1.0
1949,0.1636377,0.5276607
1950,0.1604859,0.8983308
1951,0.16254449,0.61808854
1952,0.16011521,0.93670404
1953,1.0,1.0
1954,0.09673974,0.09672767
1955,0.06965652,0.06964758
1956,0.08645716,0.086446226
1957,0.06717241,0.067163706
1958,1.0,1.0
1959,0.0040321946,0.5201301
1960,0.0040307343,0.88464993
1961,0.0040315986,0.6061658
1962,0.004030615,0.96394753
1963,1.0,1.0
1964,0.25436252,0.18129885
1965,0.24116012,0.17778316
1966,0.24697927,0.1800783
1967,0.24074402,0.17737046
1968,1.0,1.0
1969,0.530017,0.528687
1970,0.8886243,0.8880949
1971,0.615589,0.6143249
1972,0.96515656,0.96497667
1973,1.0,1.0
1974,0.24757361,0.19429728
1975,0.2685502,0.21203187
1976,0.25402877,0.19973207
1977,0.26430908,0.20842901
1978,1.0,1.0
1979,0.53001803,0.5286881
1980,0.88863516,0.88810575
1981,0.6155912,0.6143272
1982,0.9653031,0.9651239
1983,1.0,1.0
1984,0.06997341,0.06997338
1985,0.052168667,0.052168578
1986,0.06318325,0.06318322
1987,0.050534844,0.050534755
1988,1.0,1.0
1989,0.008374542,0.14978826
1990,0.008158207,0.14677161
1991,0.008284152,0.14874044
1992,0.0081422925,0.14641783
1993,1.0,1.0
1994,0.08766079,0.0047382414
1995,0.061115682,0.004639715
1996,0.07757193,0.004696816
1997,0.05869931,0.004632652
1998,1.0,1.0
1999,0.45811984,0.039428562
2000,0.4410034,0.039388478
2001,0.52221113,0.03941253
2002,0.019255549,0.03938505
2003,1.0,1.0
2004,0.13864487,0.17507324
2005,0.13585466,0.19147015
2006,0.13767615,0.18009052
2007,0.13552713,0.18813327
2008,1.0,1.0
2009,0.48556623,0.51952744
2010,0.8697406,0.884379
2011,0.5727051,0.6055864
2012,0.958431,0.9635205
2013,1.0,1.0
2014,0.090019435,0.09553757
2015,0.060198635,0.07172972
2016,0.07871932,0.08649737
2017,0.05749294,0.06952819
2018,1.0,1.0
2019,0.14486423,0.5149102
2020,0.14198318,0.88248146
2021,0.14386427,0.60116214
2022,0.14164478,0.96296114
2023,1.0,1.0
2024,0.4799635,0.26816693
2025,0.8672066,0.29021537
2026,0.56720877,0.27496278
2027,0.9579492,0.28576583
2028,1.0,1.0
2029,0.44984642,0.17514884
2030,0.85283804,0.09163684
2031,0.53729254,0.14627773
2032,0.9558911,0.083450764
2033,1.0,1.0
2034,0.0023280978,0.020937532
2035,0.0023272634,0.020917416
2036,0.0023277104,0.020929486
2037,0.0023271441,0.020915776
2038,1.0,1.0
2039,0.0069767535,0.024638832
2040,0.006780684,0.024615228
2041,0.006895095,0.024629384
2042,0.0067661703,0.024613172
2043,1.0,1.0
2044,0.060323924,0.06077251
2045,0.039908946,0.040212274
2046,0.05253631,0.052930176
2047,0.03807828,0.038368136
2048,1.0,1.0
2049,0.380557,0.38238227
2050,0.8127454,0.81398344
2051,0.46591642,0.46783236
2052,0.9304817,0.93584526
2053,1.0,1.0
2054,0.027384937,0.027492434
2055,0.027356744,0.027464151
2056,0.027373701,0.027481139
2057,0.02735436,0.027461648
2058,1.0,1.0
2059,0.038362592,0.36297432
2060,0.02719608,0.8012609
2061,0.033925533,0.44724283
2062,0.026259989,0.9336177
