bb_idx,MT_TSCAPE
4111,0.113631
4112,0.095214
4113,0.121839
4114,0.098318
4115,0.165333
4116,0.258040
4117,0.213881
4118,0.183824
4119,0.344553
4120,0.234871
4121,0.064666
4122,0.145266
4123,0.105007
4124,0.106908
4125,0.184050
4126,0.106284
4127,0.088016
4128,0.109765
4129,0.104026
4130,0.093949
4131,0.124136
4132,0.103255
4133,0.092519
4134,0.115959
4135,0.110840
4136,0.142845
4137,0.189862
4138,0.147253
4139,0.143452
4140,0.182683
4141,0.122395
4142,0.081014
4143,0.108365
4144,0.091977
4145,0.133884
4146,0.180337
4147,0.128538
4148,0.188999
4149,0.305605
4150,0.233428
4151,0.134022
4152,0.138319
4153,0.112414
4154,0.132490
4155,0.260935
4156,0.203915
4157,0.260827
4158,0.327773
4159,0.231743
4160,0.087560
4161,0.118913
4162,0.138797
4163,0.149846
4164,0.230359
4165,0.118211
4166,0.183308
4167,0.235452
4168,0.195928
4169,0.227114
4170,0.318739
4171,0.220784
4172,0.090649
4173,0.154333
4174,0.106547
4175,0.131721
4176,0.179943
4177,0.157218
4178,0.208413
4179,0.318020
4180,0.171542
4181,0.072893
4182,0.095428
4183,0.090361
4184,0.131758
4185,0.183552
4186,0.142650
4187,0.142299
4188,0.256777
4189,0.191312
4190,0.171411
4191,0.195545
4192,0.139332
4193,0.052168
4194,0.092863
4195,0.088244
4196,0.247818
4197,0.322442
4198,0.250998
4199,0.092272
4200,0.105075
4201,0.137322
4202,0.137144
4203,0.205517
4204,0.114051
4205,0.169298
4206,0.259817
4207,0.172946
4208,0.066171
4209,0.109948
4210,0.084380
4211,0.075041
4212,0.113097
4213,0.089993
4214,0.181711
4215,0.277054
4216,0.149769
4217,0.060974
4218,0.083561
4219,0.087838
4220,0.084377
4221,0.112810
4222,0.092140
4223,0.136331
4224,0.216124
4225,0.182703
4226,0.153132
4227,0.206959
4228,0.167521
4229,0.030402
4230,0.066274
4231,0.060742
4232,0.239922
4233,0.344693
4234,0.257410
4235,0.073993
4236,0.100777
4237,0.120121
4238,0.087730
4239,0.146703
4240,0.087402
4241,0.081525
4242,0.134742
4243,0.095014
4244,0.077873
4245,0.120023
4246,0.108872
4247,0.190289
4248,0.280266
4249,0.163949
4250,0.071249
4251,0.100976
4252,0.103726
4253,0.109530
4254,0.149687
4255,0.116637
4256,0.126253
4257,0.223202
4258,0.181739
4259,0.177018
4260,0.259259
4261,0.178964
4262,0.032870
4263,0.076745
4264,0.072960
4265,0.247372
4266,0.333449
4267,0.250743
4268,0.093879
4269,0.109070
4270,0.144362
4271,0.071661
4272,0.128395
4273,0.098594
4274,0.077926
4275,0.138447
4276,0.115785
4277,0.155878
4278,0.233912
4279,0.160491
4280,0.067073
4281,0.102183
4282,0.106325
4283,0.117427
4284,0.167089
4285,0.111736
4286,0.104210
4287,0.190965
4288,0.167862
4289,0.170122
4290,0.258748
4291,0.188220
4292,0.030449
4293,0.071756
4294,0.075326
4295,0.181097
4296,0.274851
4297,0.198285
4298,0.072130
4299,0.138379
4300,0.100692
4301,0.094509
4302,0.165442
4303,0.137202
4304,0.147243
4305,0.229221
4306,0.172072
4307,0.064540
4308,0.102539
4309,0.094542
4310,0.126382
4311,0.168234
4312,0.105858
4313,0.116292
4314,0.203877
4315,0.162017
4316,0.179673
4317,0.265537
4318,0.197474
4319,0.031495
4320,0.077173
4321,0.075500
4322,0.073160
4323,0.133048
4324,0.101581
4325,0.095245
4326,0.158965
4327,0.139427
4328,0.173174
4329,0.228357
4330,0.164140
4331,0.072585
4332,0.115603
4333,0.098307
4334,0.114411
4335,0.158239
4336,0.098987
4337,0.113435
4338,0.205129
4339,0.155905
4340,0.156741
4341,0.224080
4342,0.169385
4343,0.031593
4344,0.024567
4345,0.033990
4346,0.023400
4347,0.095171
4348,0.127216
4349,0.073263
4350,0.077070
4351,0.054696
4352,0.047767
4353,0.159767
4354,0.390337
4355,0.140224
4356,0.110651
4357,0.172669
4358,0.103450
4359,0.290716
4360,0.367956
4361,0.184713
4362,0.116980
4363,0.144864
4364,0.104773
4365,0.369554
4366,0.449231
4367,0.143767
4368,0.100911
4369,0.102583
4370,0.069930
4371,0.354654
4372,0.351742
4373,0.047374
4374,0.038177
4375,0.039090
4376,0.033237
4377,0.125541
4378,0.126826
4379,0.067482
4380,0.047670
4381,0.038504
4382,0.045573
4383,0.121197
4384,0.240051
4385,0.309531
4386,0.212137
4387,0.218435
4388,0.154872
4389,0.553280
4390,0.537421
4391,0.085940
4392,0.062752
4393,0.050307
4394,0.054179
4395,0.274004
4396,0.303713
4397,0.089654
4398,0.056572
4399,0.052107
4400,0.050383
4401,0.203786
4402,0.362927
4403,0.045577
4404,0.032772
4405,0.034453
4406,0.029888
4407,0.112168
4408,0.154811
4409,0.135557
4410,0.081172
4411,0.079420
4412,0.064169
4413,0.258783
4414,0.442258
4415,0.208295
4416,0.166822
4417,0.220648
4418,0.125424
4419,0.397749
4420,0.583599
4421,0.121742
4422,0.112759
4423,0.126443
4424,0.078998
4425,0.336586
4426,0.335618
4427,0.043444
4428,0.031845
4429,0.048560
4430,0.025764
4431,0.134993
4432,0.162752
4433,0.078789
4434,0.053424
4435,0.075715
4436,0.042381
4437,0.157947
4438,0.344776
4439,0.103116
4440,0.067938
4441,0.143565
4442,0.062064
4443,0.222137
4444,0.311539
4445,0.150947
4446,0.136859
4447,0.167639
4448,0.104397
4449,0.384715
4450,0.527167
4451,0.047236
4452,0.034602
4453,0.041129
4454,0.029760
4455,0.123433
4456,0.167163
4457,0.069049
4458,0.075347
4459,0.050513
4460,0.048102
4461,0.165835
4462,0.407786
4463,0.094237
4464,0.082208
4465,0.091324
4466,0.080565
4467,0.199250
4468,0.256223
4469,0.221680
4470,0.130646
4471,0.144879
4472,0.120060
4473,0.355545
4474,0.531644
4475,0.147346
4476,0.097746
4477,0.101370
4478,0.070063
4479,0.331010
4480,0.348270
4481,0.052081
4482,0.043502
4483,0.055597
4484,0.036343
4485,0.132923
4486,0.165773
4487,0.071484
4488,0.044413
4489,0.052600
4490,0.049703
4491,0.146319
4492,0.255701
4493,0.363588
4494,0.234746
4495,0.267635
4496,0.172384
4497,0.595292
4498,0.597208
4499,0.115295
4500,0.062780
4501,0.047160
4502,0.063705
4503,0.313184
4504,0.325279
4505,0.133136
4506,0.090977
4507,0.113272
4508,0.082969
4509,0.231463
4510,0.472371
4511,0.043478
4512,0.034479
4513,0.029539
4514,0.034072
4515,0.105995
4516,0.162480
4517,0.135765
4518,0.077432
4519,0.075679
4520,0.056456
4521,0.262962
4522,0.467598
4523,0.191446
4524,0.146225
4525,0.217217
4526,0.114997
4527,0.388775
4528,0.578934
4529,0.116220
4530,0.124635
4531,0.141950
4532,0.093882
4533,0.338394
4534,0.368768
4535,0.051216
4536,0.041838
4537,0.068371
4538,0.033377
4539,0.172025
4540,0.185821
4541,0.068254
4542,0.042355
4543,0.069020
4544,0.035609
4545,0.128178
4546,0.300280
4547,0.066786
4548,0.054144
4549,0.083037
4550,0.051467
4551,0.159216
4552,0.212442
4553,0.045783
4554,0.034221
4555,0.040024
4556,0.029470
4557,0.116971
4558,0.147094
4559,0.074187
4560,0.076379
4561,0.051973
4562,0.052117
4563,0.165125
4564,0.409155
4565,0.098128
4566,0.084399
4567,0.082420
4568,0.087385
4569,0.208127
4570,0.274244
4571,0.193468
4572,0.105877
4573,0.109381
4574,0.097886
4575,0.311060
4576,0.484435
4577,0.104684
4578,0.068657
4579,0.063067
4580,0.055351
4581,0.241644
4582,0.268601
4583,0.047015
4584,0.042476
4585,0.043575
4586,0.037157
4587,0.118011
4588,0.142028
4589,0.068059
4590,0.044432
4591,0.045049
4592,0.046725
4593,0.136625
4594,0.231078
4595,0.389147
4596,0.260736
4597,0.269592
4598,0.182542
4599,0.618741
4600,0.622505
4601,0.068373
4602,0.036283
4603,0.023742
4604,0.036165
4605,0.185863
4606,0.200042
4607,0.132689
4608,0.082180
4609,0.098149
4610,0.074312
4611,0.222410
4612,0.432356
4613,0.041929
4614,0.039331
4615,0.028894
4616,0.034559
4617,0.099805
4618,0.141618
4619,0.107193
4620,0.060731
4621,0.062620
4622,0.052422
4623,0.232064
4624,0.385807
4625,0.159821
4626,0.113607
4627,0.136512
4628,0.087545
4629,0.334655
4630,0.509379
4631,0.079391
4632,0.086165
4633,0.080854
4634,0.058734
4635,0.252151
4636,0.267213
4637,0.038133
4638,0.032544
4639,0.046347
4640,0.025446
4641,0.132401
4642,0.135689
4643,0.082788
4644,0.051998
4645,0.086159
4646,0.043084
4647,0.152067
4648,0.355405
4649,0.048378
4650,0.029939
4651,0.039612
4652,0.030868
4653,0.102247
4654,0.124209
4655,0.079673
4656,0.085827
4657,0.080332
4658,0.060748
4659,0.182014
4660,0.443202
4661,0.124308
4662,0.090988
4663,0.103605
4664,0.102016
4665,0.252857
4666,0.351876
4667,0.193751
4668,0.114735
4669,0.122765
4670,0.111054
4671,0.310285
4672,0.498852
4673,0.107868
4674,0.070201
4675,0.070226
4676,0.054976
4677,0.248758
4678,0.288154
4679,0.051006
4680,0.040779
4681,0.047844
4682,0.037506
4683,0.126131
4684,0.162785
4685,0.072766
4686,0.053131
4687,0.051126
4688,0.047956
4689,0.144581
4690,0.237191
4691,0.434734
4692,0.301072
4693,0.302352
4694,0.213638
4695,0.662193
4696,0.642590
4697,0.079186
4698,0.037366
4699,0.026845
4700,0.037883
4701,0.204210
4702,0.228883
4703,0.140549
4704,0.088068
4705,0.106376
4706,0.073990
4707,0.228430
4708,0.452180
4709,0.054042
4710,0.041335
4711,0.033240
4712,0.042770
4713,0.120430
4714,0.201601
4715,0.128366
4716,0.069963
4717,0.070384
4718,0.055921
4719,0.244023
4720,0.439302
4721,0.161198
4722,0.120203
4723,0.152718
4724,0.094739
4725,0.340072
4726,0.499351
4727,0.097015
4728,0.105376
4729,0.095340
4730,0.076216
4731,0.285384
4732,0.301993
4733,0.042505
4734,0.032327
4735,0.044128
4736,0.025394
4737,0.112599
4738,0.117827
4739,0.044958
4740,0.030437
4741,0.037108
4742,0.028927
4743,0.092025
4744,0.113418
4745,0.076958
4746,0.086793
4747,0.076687
4748,0.055847
4749,0.172253
4750,0.436401
4751,0.114592
4752,0.088468
4753,0.089873
4754,0.099743
4755,0.229645
4756,0.345823
4757,0.197159
4758,0.132868
4759,0.118129
4760,0.121310
4761,0.321487
4762,0.499751
4763,0.119963
4764,0.075385
4765,0.072872
4766,0.059722
4767,0.265734
4768,0.312088
4769,0.058028
4770,0.047783
4771,0.057208
4772,0.044681
4773,0.137739
4774,0.188699
4775,0.057051
4776,0.045465
4777,0.042184
4778,0.044910
4779,0.122783
4780,0.189093
4781,0.446699
4782,0.311480
4783,0.271047
4784,0.216750
4785,0.654970
4786,0.632197
4787,0.073180
4788,0.035942
4789,0.025391
4790,0.038393
4791,0.193011
4792,0.203320
4793,0.117524
4794,0.070740
4795,0.097261
4796,0.064102
4797,0.200309
4798,0.449408
4799,0.049039
4800,0.039015
4801,0.031692
4802,0.037095
4803,0.115057
4804,0.191988
4805,0.120495
4806,0.065645
4807,0.058909
4808,0.052690
4809,0.216860
4810,0.422050
4811,0.175275
4812,0.123742
4813,0.150312
4814,0.098656
4815,0.356422
4816,0.540065
4817,0.099065
4818,0.109683
4819,0.096497
4820,0.085184
4821,0.262266
4822,0.363163
4823,0.043288
4824,0.034398
4825,0.036560
4826,0.030328
4827,0.101802
4828,0.115977
4829,0.083724
4830,0.090323
4831,0.083975
4832,0.060016
4833,0.180677
4834,0.432985
4835,0.116881
4836,0.095156
4837,0.088349
4838,0.100799
4839,0.227183
4840,0.347365
4841,0.197984
4842,0.126972
4843,0.114908
4844,0.115637
4845,0.308019
4846,0.501753
4847,0.115461
4848,0.073069
4849,0.074376
4850,0.058096
4851,0.245159
4852,0.317824
4853,0.056874
4854,0.051227
4855,0.055425
4856,0.042032
4857,0.125040
4858,0.186889
4859,0.054597
4860,0.047023
4861,0.039841
4862,0.043973
4863,0.121903
4864,0.205896
4865,0.460045
4866,0.319223
4867,0.278853
4868,0.210354
4869,0.648909
4870,0.649074
4871,0.077005
4872,0.043095
4873,0.028469
4874,0.045690
4875,0.230860
4876,0.231481
4877,0.116206
4878,0.080865
4879,0.092000
4880,0.067809
4881,0.225472
4882,0.450707
4883,0.052261
4884,0.043626
4885,0.026967
4886,0.038937
4887,0.136585
4888,0.184548
4889,0.114698
4890,0.065224
4891,0.056876
4892,0.051593
4893,0.208315
4894,0.438913
4895,0.160011
4896,0.145262
4897,0.129545
4898,0.114068
4899,0.343184
4900,0.507589
4901,0.043876
4902,0.029802
4903,0.030649
4904,0.027673
4905,0.095957
4906,0.115651
4907,0.078786
4908,0.095823
4909,0.080209
4910,0.063316
4911,0.194490
4912,0.435896
4913,0.109939
4914,0.093915
4915,0.093065
4916,0.100477
4917,0.223717
4918,0.348282
4919,0.199407
4920,0.138539
4921,0.110980
4922,0.118522
4923,0.314252
4924,0.498131
4925,0.108351
4926,0.074468
4927,0.069944
4928,0.063530
4929,0.255345
4930,0.337284
4931,0.058159
4932,0.055414
4933,0.050258
4934,0.041084
4935,0.123469
4936,0.193677
4937,0.052106
4938,0.045885
4939,0.036947
4940,0.044087
4941,0.122340
4942,0.204703
4943,0.404644
4944,0.298689
4945,0.265528
4946,0.202124
4947,0.634561
4948,0.663697
4949,0.066597
4950,0.044912
4951,0.027864
4952,0.039187
4953,0.204931
4954,0.222755
4955,0.106813
4956,0.070546
4957,0.079514
4958,0.059310
4959,0.200127
4960,0.437673
4961,0.051192
4962,0.045725
4963,0.027553
4964,0.040933
4965,0.138773
4966,0.191558
4967,0.107887
4968,0.077384
4969,0.052286
4970,0.063482
4971,0.196628
4972,0.462229
4973,0.142258
4974,0.080923
4975,0.124640
4976,0.067812
4977,0.275407
4978,0.417001
4979,0.092133
4980,0.057937
4981,0.046377
4982,0.058377
4983,0.246670
4984,0.225553
4985,0.107849
4986,0.094219
4987,0.118009
4988,0.068863
4989,0.317303
4990,0.449130
4991,0.189366
4992,0.120731
4993,0.103296
4994,0.115213
4995,0.454601
4996,0.410204
4997,0.244066
4998,0.119336
4999,0.092154
5000,0.097213
5001,0.458040
5002,0.466521
5003,0.125027
5004,0.088226
5005,0.113968
5006,0.064818
5007,0.353746
5008,0.437318
5009,0.122618
5010,0.098544
5011,0.083743
5012,0.071977
5013,0.316787
5014,0.466292
5015,0.085684
5016,0.066437
5017,0.064832
5018,0.057528
5019,0.188525
5020,0.274706
5021,0.118683
5022,0.096788
5023,0.099478
5024,0.071684
5025,0.249802
5026,0.379881
5027,0.241837
5028,0.190019
5029,0.145586
5030,0.146000
5031,0.518610
5032,0.573187
5033,0.123202
5034,0.076179
5035,0.067191
5036,0.074915
5037,0.370309
5038,0.337852
5039,0.134144
5040,0.094563
5041,0.090923
5042,0.079013
5043,0.351565
5044,0.458415
5045,0.077740
5046,0.065155
5047,0.052978
5048,0.054179
5049,0.245154
5050,0.249682
5051,0.162393
5052,0.094809
5053,0.178524
5054,0.084416
5055,0.282601
5056,0.486688
5057,0.137502
5058,0.071659
5059,0.094294
5060,0.082017
5061,0.293643
5062,0.301665
5063,0.197316
5064,0.178857
5065,0.264360
5066,0.126014
5067,0.451566
5068,0.582746
5069,0.342409
5070,0.210417
5071,0.154228
5072,0.184819
5073,0.602804
5074,0.570640
5075,0.268943
5076,0.110238
5077,0.077660
5078,0.098402
5079,0.405570
5080,0.444387
5081,0.142504
5082,0.095411
5083,0.115005
5084,0.076634
5085,0.319934
5086,0.519733
5087,0.122561
5088,0.096996
5089,0.095745
5090,0.072166
5091,0.302778
5092,0.476097
5093,0.128745
5094,0.085517
5095,0.118027
5096,0.081634
5097,0.255354
5098,0.350410
5099,0.145977
5100,0.129444
5101,0.175186
5102,0.103561
5103,0.310070
5104,0.466807
5105,0.289206
5106,0.217277
5107,0.216485
5108,0.171375
5109,0.542808
5110,0.562446
5111,0.134287
5112,0.082897
5113,0.065657
5114,0.076120
5115,0.406897
5116,0.371677
5117,0.170751
5118,0.120955
5119,0.148201
5120,0.089410
5121,0.366931
5122,0.487168
5123,0.098883
5124,0.046070
5125,0.067432
5126,0.049817
5127,0.167385
5128,0.306798
5129,0.077185
5130,0.046979
5131,0.048254
5132,0.052311
5133,0.205096
5134,0.165936
5135,0.164939
5136,0.137012
5137,0.176458
5138,0.099332
5139,0.399757
5140,0.575837
5141,0.333812
5142,0.196728
5143,0.145105
5144,0.193056
5145,0.560857
5146,0.588816
5147,0.210400
5148,0.098044
5149,0.051411
5150,0.095873
5151,0.359407
5152,0.343553
5153,0.097301
5154,0.077968
5155,0.065327
5156,0.064212
5157,0.237406
5158,0.396742
5159,0.074767
5160,0.061774
5161,0.058301
5162,0.047947
5163,0.181534
5164,0.342771
5165,0.076874
5166,0.057927
5167,0.059159
5168,0.052378
5169,0.150699
5170,0.219955
5171,0.114989
5172,0.089616
5173,0.098619
5174,0.073556
5175,0.245792
5176,0.375585
5177,0.301350
5178,0.216782
5179,0.205596
5180,0.190600
5181,0.560807
5182,0.551089
5183,0.079800
5184,0.044383
5185,0.033158
5186,0.046959
5187,0.231348
5188,0.216355
5189,0.134579
5190,0.075801
5191,0.133873
5192,0.077562
5193,0.245926
5194,0.433914
5195,0.100040
5196,0.058095
5197,0.073237
5198,0.061435
5199,0.255790
5200,0.239517
5201,0.156848
5202,0.150952
5203,0.200742
5204,0.104568
5205,0.365607
5206,0.604094
5207,0.319084
5208,0.189113
5209,0.155745
5210,0.180558
5211,0.563807
5212,0.581717
5213,0.272525
5214,0.125774
5215,0.072017
5216,0.117941
5217,0.445478
5218,0.481242
5219,0.097549
5220,0.082464
5221,0.084296
5222,0.066657
5223,0.237760
5224,0.415521
5225,0.082028
5226,0.077413
5227,0.074076
5228,0.061494
5229,0.232042
5230,0.396101
5231,0.092314
5232,0.061850
5233,0.070034
5234,0.064012
5235,0.187779
5236,0.249623
5237,0.134057
5238,0.102697
5239,0.096111
5240,0.070165
5241,0.272346
5242,0.422880
5243,0.290332
5244,0.214311
5245,0.210660
5246,0.197375
5247,0.542929
5248,0.548204
5249,0.155264
5250,0.081485
5251,0.124422
5252,0.080834
5253,0.246422
5254,0.435923
5255,0.099695
5256,0.066967
5257,0.079276
5258,0.062540
5259,0.248798
5260,0.239601
5261,0.162873
5262,0.145555
5263,0.185403
5264,0.102030
5265,0.329305
5266,0.572605
5267,0.301235
5268,0.168212
5269,0.112975
5270,0.175035
5271,0.494492
5272,0.530664
5273,0.217286
5274,0.101751
5275,0.055283
5276,0.099850
5277,0.395143
5278,0.400980
5279,0.088724
5280,0.069430
5281,0.081189
5282,0.066277
5283,0.204332
5284,0.367289
5285,0.086963
5286,0.070247
5287,0.063806
5288,0.053408
5289,0.229773
5290,0.408284
5291,0.089656
5292,0.062273
5293,0.066464
5294,0.065845
5295,0.173310
5296,0.245126
5297,0.123410
5298,0.095656
5299,0.074571
5300,0.073402
5301,0.250032
5302,0.381763
5303,0.151853
5304,0.079107
5305,0.128996
5306,0.086121
5307,0.232690
5308,0.445580
5309,0.099619
5310,0.082708
5311,0.079277
5312,0.072767
5313,0.266387
5314,0.248598
5315,0.170521
5316,0.140182
5317,0.202307
5318,0.108790
5319,0.349555
5320,0.575892
5321,0.353357
5322,0.189205
5323,0.114282
5324,0.197648
5325,0.540207
5326,0.556062
5327,0.212154
5328,0.105428
5329,0.057749
5330,0.112530
5331,0.385388
5332,0.396789
5333,0.090698
5334,0.081318
5335,0.075237
5336,0.069230
5337,0.239185
5338,0.375927
5339,0.090404
5340,0.073304
5341,0.070890
5342,0.057458
5343,0.217423
5344,0.407609
5345,0.092678
5346,0.073331
5347,0.063339
5348,0.069180
5349,0.181644
5350,0.286057
5351,0.140033
5352,0.079600
5353,0.133437
5354,0.081034
5355,0.231827
5356,0.436339
5357,0.083428
5358,0.066755
5359,0.072325
5360,0.062305
5361,0.226142
5362,0.192974
5363,0.166514
5364,0.142341
5365,0.195584
5366,0.124182
5367,0.343499
5368,0.587812
5369,0.318852
5370,0.188511
5371,0.116996
5372,0.179883
5373,0.531074
5374,0.569352
5375,0.203931
5376,0.098244
5377,0.047887
5378,0.097740
5379,0.350587
5380,0.391227
5381,0.083376
5382,0.073634
5383,0.067298
5384,0.064504
5385,0.200526
5386,0.346884
5387,0.087909
5388,0.082139
5389,0.070722
5390,0.060218
5391,0.234900
5392,0.406475
5393,0.087964
5394,0.062725
5395,0.069684
5396,0.055681
5397,0.215552
5398,0.309867
5399,0.179682
5400,0.087274
5401,0.070346
5402,0.070939
5403,0.244439
5404,0.523762
5405,0.101581
5406,0.072356
5407,0.153286
5408,0.074078
5409,0.203724
5410,0.287437
5411,0.149184
5412,0.068300
5413,0.094299
5414,0.080656
5415,0.256484
5416,0.471090
5417,0.199790
5418,0.118346
5419,0.110187
5420,0.113131
5421,0.400009
5422,0.542792
5423,0.063676
5424,0.034563
5425,0.034170
5426,0.043479
5427,0.152468
5428,0.180212
5429,0.078408
5430,0.075720
5431,0.073893
5432,0.071072
5433,0.241947
5434,0.358587
5435,0.162731
5436,0.071754
5437,0.099295
5438,0.071139
5439,0.363808
5440,0.420993
5441,0.189717
5442,0.151560
5443,0.174186
5444,0.122509
5445,0.465076
5446,0.496812
5447,0.058007
5448,0.046906
5449,0.032545
5450,0.034912
5451,0.172934
5452,0.344758
5453,0.071019
5454,0.047025
5455,0.063295
5456,0.040757
5457,0.172844
5458,0.249821
5459,0.127719
5460,0.076491
5461,0.057021
5462,0.053940
5463,0.192707
5464,0.417736
5465,0.098371
5466,0.069023
5467,0.057701
5468,0.060648
5469,0.228974
5470,0.316553
5471,0.168381
5472,0.070469
5473,0.068291
5474,0.063552
5475,0.212029
5476,0.534271
5477,0.071272
5478,0.056834
5479,0.087299
5480,0.052093
5481,0.136729
5482,0.222066
5483,0.117563
5484,0.055969
5485,0.084483
5486,0.062993
5487,0.201359
5488,0.417250
5489,0.211986
5490,0.130358
5491,0.167077
5492,0.136053
5493,0.412216
5494,0.538094
5495,0.083868
5496,0.049781
5497,0.055186
5498,0.049809
5499,0.169849
5500,0.214556
5501,0.062551
5502,0.060288
5503,0.064198
5504,0.060282
5505,0.191839
5506,0.285529
5507,0.167589
5508,0.072081
5509,0.094497
5510,0.070087
5511,0.358789
5512,0.446533
5513,0.188423
5514,0.144666
5515,0.163859
5516,0.125558
5517,0.436765
5518,0.510308
5519,0.065320
5520,0.047735
5521,0.027668
5522,0.040534
5523,0.165189
5524,0.342439
5525,0.089992
5526,0.063731
5527,0.109490
5528,0.048487
5529,0.205905
5530,0.307868
5531,0.070621
5532,0.048301
5533,0.041505
5534,0.044776
5535,0.176231
5536,0.223549
5537,0.162117
5538,0.077579
5539,0.079640
5540,0.077407
5541,0.206947
5542,0.526574
5543,0.063791
5544,0.062282
5545,0.088117
5546,0.051136
5547,0.132419
5548,0.209686
5549,0.092969
5550,0.048591
5551,0.048916
5552,0.046622
5553,0.171009
5554,0.337300
5555,0.157465
5556,0.094313
5557,0.107247
5558,0.098831
5559,0.299076
5560,0.459751
5561,0.066432
5562,0.040688
5563,0.042765
5564,0.040596
5565,0.142490
5566,0.165824
5567,0.063420
5568,0.059477
5569,0.061331
5570,0.060463
5571,0.188826
5572,0.268858
5573,0.189250
5574,0.089540
5575,0.096377
5576,0.096565
5577,0.379503
5578,0.441147
5579,0.202300
5580,0.151745
5581,0.153421
5582,0.121741
5583,0.417083
5584,0.535578
5585,0.043353
5586,0.027599
5587,0.014454
5588,0.026057
5589,0.099172
5590,0.204437
5591,0.069365
5592,0.050021
5593,0.037349
5594,0.041867
5595,0.136812
5596,0.205314
5597,0.164813
5598,0.076985
5599,0.080387
5600,0.078295
5601,0.212527
5602,0.535695
5603,0.082786
5604,0.068444
5605,0.094787
5606,0.069256
5607,0.179754
5608,0.243214
5609,0.095396
5610,0.051996
5611,0.046659
5612,0.050766
5613,0.199107
5614,0.348363
5615,0.164357
5616,0.085754
5617,0.114039
5618,0.089510
5619,0.314555
5620,0.445683
5621,0.066313
5622,0.044227
5623,0.046003
5624,0.043230
5625,0.145396
5626,0.170271
5627,0.067367
5628,0.061085
5629,0.060775
5630,0.059645
5631,0.198191
5632,0.321248
5633,0.202214
5634,0.097395
5635,0.105894
5636,0.110421
5637,0.397346
5638,0.492918
5639,0.188520
5640,0.146861
5641,0.165664
5642,0.134741
5643,0.416735
5644,0.491507
5645,0.076159
5646,0.051383
5647,0.038011
5648,0.043740
5649,0.138820
5650,0.220608
5651,0.151899
5652,0.067913
5653,0.068339
5654,0.066270
5655,0.209953
5656,0.489553
5657,0.075528
5658,0.059323
5659,0.090882
5660,0.063975
5661,0.162021
5662,0.225597
5663,0.089315
5664,0.047832
5665,0.045226
5666,0.048740
5667,0.169150
5668,0.353897
5669,0.166439
5670,0.083074
5671,0.115070
5672,0.082534
5673,0.308901
5674,0.447973
5675,0.069037
5676,0.050239
5677,0.052700
5678,0.049755
5679,0.171558
5680,0.185606
5681,0.069238
5682,0.069114
5683,0.065820
5684,0.061847
5685,0.192186
5686,0.321187
5687,0.152803
5688,0.086874
5689,0.089978
5690,0.099501
5691,0.334961
5692,0.385212
5693,0.061585
5694,0.044149
5695,0.032423
5696,0.044052
5697,0.126559
5698,0.214716
5699,0.163627
5700,0.070418
5701,0.073170
5702,0.073615
5703,0.217166
5704,0.505822
5705,0.079013
5706,0.060847
5707,0.094062
5708,0.064774
5709,0.162130
5710,0.231231
5711,0.088018
5712,0.047645
5713,0.043695
5714,0.048887
5715,0.158447
5716,0.334561
5717,0.152109
5718,0.083830
5719,0.099454
5720,0.083870
5721,0.267464
5722,0.428002
5723,0.067923
5724,0.055501
5725,0.055537
5726,0.054928
5727,0.168849
5728,0.209777
5729,0.074718
5730,0.073020
5731,0.058846
5732,0.062798
5733,0.196936
5734,0.292416
5735,0.054180
5736,0.033788
5737,0.027415
5738,0.032372
5739,0.101745
5740,0.197426
5741,0.166953
5742,0.065155
5743,0.068726
5744,0.071440
5745,0.217097
5746,0.488158
5747,0.084297
5748,0.064631
5749,0.099742
5750,0.068380
5751,0.166674
5752,0.238840
5753,0.078516
5754,0.049872
5755,0.040770
5756,0.047384
5757,0.164677
5758,0.326201
5759,0.154945
5760,0.091352
5761,0.110440
5762,0.086730
5763,0.270118
5764,0.426169
5765,0.069094
5766,0.052572
5767,0.053867
5768,0.053198
5769,0.171879
5770,0.213566
5771,0.034027
5772,0.030616
5773,0.035851
5774,0.027491
5775,0.113772
5776,0.151820
5777,0.141755
5778,0.162442
5779,0.292665
5780,0.085461
5781,0.311605
5782,0.587853
5783,0.111940
5784,0.065276
5785,0.056011
5786,0.053060
5787,0.252393
5788,0.256228
5789,0.078448
5790,0.049800
5791,0.078300
5792,0.048016
5793,0.166059
5794,0.382642
5795,0.062176
5796,0.058306
5797,0.137131
5798,0.046145
5799,0.163058
5800,0.250075
5801,0.211717
5802,0.096889
5803,0.143127
5804,0.082861
5805,0.308449
5806,0.509614
5807,0.079758
5808,0.061563
5809,0.101377
5810,0.051710
5811,0.215097
5812,0.263391
5813,0.114892
5814,0.091261
5815,0.096359
5816,0.080068
5817,0.250728
5818,0.461910
5819,0.137990
5820,0.109601
5821,0.117817
5822,0.082830
5823,0.377582
5824,0.373492
5825,0.070381
5826,0.048566
5827,0.046137
5828,0.034556
5829,0.187770
5830,0.238259
5831,0.141152
5832,0.086630
5833,0.154401
5834,0.068515
5835,0.264525
5836,0.427893
5837,0.168694
5838,0.095461
5839,0.102329
5840,0.086651
5841,0.307430
5842,0.435601
5843,0.082138
5844,0.072555
5845,0.044799
5846,0.064671
5847,0.184821
5848,0.287687
5849,0.041213
5850,0.052366
5851,0.057108
5852,0.042028
5853,0.158421
5854,0.142245
5855,0.099641
5856,0.065551
5857,0.052299
5858,0.041677
