bb_idx,MT_TransHLA,WT_TransHLA
362,0.99143385887146,0.99143385887146
363,0.8297062516212463,0.8297062516212463
364,0.8007957935333252,0.1032519564032554
365,0.9759023785591124,0.9517441391944884
366,0.658760130405426,0.5504249930381775
367,0.65089350938797,0.256419837474823
368,0.2406268864870071,0.1176170259714126
369,0.0299681741744279,0.0198216922581195
370,0.0248119086027145,0.0126786418259143
371,0.0252574235200881,0.1042285338044166
372,0.0168427489697933,0.011560846120119
373,0.3899300396442413,0.3899300396442413
374,0.0176224745810031,0.0176224745810031
375,0.9097078442573548,0.9097078442573548
376,0.8303810954093933,0.8303810954093933
377,0.4540744423866272,0.4540744423866272
378,0.981485903263092,0.981485903263092
379,0.1026956811547279,0.1026956811547279
380,0.9596356749534608,0.9596356749534608
381,0.390618085861206,0.390618085861206
382,0.9553757309913636,0.9553757309913636
383,0.969822108745575,0.969822108745575
384,0.5052685141563416,0.9567524194717408
385,0.8242585062980652,0.8079930543899536
386,0.0298173949122428,0.0298173949122428
387,0.1115587353706359,0.1115587353706359
388,0.2045670300722122,0.2045670300722122
389,0.0453886725008487,0.0453886725008487
390,0.9470168352127076,0.9470168352127076
391,0.0290870536118745,0.0290870536118745
392,0.9122087955474854,0.0653906241059303
393,0.7731401920318604,0.7731401920318604
394,0.5806692242622375,0.5806692242622375
395,0.8727965354919434,0.8727965354919434
396,0.9897987842559814,0.9897987842559814
397,0.4712138175964355,0.4712138175964355
398,0.9168109893798828,0.3915802240371704
399,0.4952457249164581,0.7236499190330505
400,0.8887645602226257,0.8944244384765625
401,0.6916639804840088,0.8484592437744141
402,0.5255525708198547,0.5425843596458435
403,0.6961508393287659,0.8680989146232605
404,0.9918837547302246,0.9863660335540771
405,0.1310993880033493,0.2397596836090088
406,0.9974071383476256,0.9826189279556274
407,0.1102244183421135,0.1102244183421135
408,0.0986381918191909,0.0986381918191909
409,0.4392066895961761,0.4392066895961761
410,0.9883628487586976,0.9883628487586976
411,0.117058627307415,0.84673672914505
412,0.886764407157898,0.8869242072105408
413,0.9879485368728638,0.9955520033836364
414,0.8070762157440186,0.7489640116691589
415,0.9882698059082032,0.989690899848938
416,0.3153059184551239,0.2929859757423401
417,0.0941772758960723,0.0941772758960723
418,0.8647609353065491,0.8647609353065491
419,0.7255820631980896,0.7255820631980896
420,0.5772271752357483,0.5772271752357483
421,0.862200915813446,0.862200915813446
422,0.8823379874229431,0.8823379874229431
423,0.5093667507171631,0.5093667507171631
424,0.3185059130191803,0.4218895733356476
425,0.6491813063621521,0.6224631071090698
426,0.695644199848175,0.654546320438385
427,0.958425998687744,0.963251292705536
428,0.2101229578256607,0.2053321599960327
429,0.8464428186416626,0.8474846482276917
430,0.5797801613807678,0.6584742665290833
431,0.072566844522953,
432,0.072566844522953,
433,0.072566844522953,
434,0.072566844522953,
435,0.072566844522953,
436,0.072566844522953,
437,0.101189486682415,
438,0.101189486682415,
439,0.101189486682415,
440,0.101189486682415,
441,0.101189486682415,
442,0.101189486682415,
443,0.3822457492351532,
444,0.3822457492351532,
445,0.3822457492351532,
446,0.3822457492351532,
447,0.3822457492351532,
448,0.3822457492351532,
449,0.1967531144618988,
450,0.1967531144618988,
451,0.1967531144618988,
452,0.1967531144618988,
453,0.1967531144618988,
454,0.1967531144618988,
455,0.5669810175895691,
456,0.5669810175895691,
457,0.5669810175895691,
458,0.5669810175895691,
459,0.5669810175895691,
460,0.5669810175895691,
461,0.9283011555671692,
462,0.9283011555671692,
463,0.9283011555671692,
464,0.9283011555671692,
465,0.9283011555671692,
466,0.9283011555671692,
467,0.7140124440193176,
468,0.7140124440193176,
469,0.7140124440193176,
470,0.7140124440193176,
471,0.7140124440193176,
472,0.7140124440193176,
473,0.1445236802101135,
474,0.1445236802101135,
475,0.1445236802101135,
476,0.1445236802101135,
477,0.1445236802101135,
478,0.1445236802101135,
479,0.0295080505311489,
480,0.0295080505311489,
481,0.0295080505311489,
482,0.0295080505311489,
483,0.0295080505311489,
484,0.0295080505311489,
485,0.0838169008493423,
486,0.0838169008493423,
487,0.0838169008493423,
488,0.0838169008493423,
489,0.0838169008493423,
490,0.0838169008493423,
491,0.9253167510032654,
492,0.9253167510032654,
493,0.9253167510032654,
494,0.9253167510032654,
495,0.9253167510032654,
496,0.9253167510032654,
497,0.9650498628616332,
498,0.9650498628616332,
499,0.9650498628616332,
500,0.9650498628616332,
501,0.9650498628616332,
502,0.9650498628616332,
503,0.9933255910873412,
504,0.9933255910873412,
505,0.9933255910873412,
506,0.9933255910873412,
507,0.9933255910873412,
508,0.9933255910873412,
509,0.3118443191051483,
510,0.3118443191051483,
511,0.3118443191051483,
512,0.3118443191051483,
513,0.3118443191051483,
514,0.3118443191051483,
515,0.5676288604736328,0.5676288604736328
516,0.2854890823364258,0.2854890823364258
517,0.910987138748169,0.910987138748169
518,0.979878544807434,0.979878544807434
519,0.9731031060218812,0.9731031060218812
520,0.8042663931846619,0.5863911509513855
521,0.949904203414917,0.9664099216461182
522,0.2044344246387481,0.2158371210098266
523,0.4012393951416015,0.3664743602275848
524,0.4129099547863006,0.4091739952564239
525,0.2889226675033569,0.2976877391338348
526,0.407634973526001,
