bb_idx,MT_Seq2Neo
1665,0.6525701
1666,0.6434105
1667,0.6416193
1668,0.746181
1669,0.9088385
1670,0.8145536
1671,0.67426324
1672,0.47087896
1673,0.55445516
1674,0.7230482
1675,0.9161317
1676,0.8330758
1677,0.70576537
1678,0.66933435
1679,0.64397883
1680,0.78938544
1681,0.9440738
1682,0.85097235
1683,0.7454203
1684,0.81508374
1685,0.7764523
1686,0.87119555
1687,0.96557724
1688,0.9284512
1689,0.55110687
1690,0.52167195
1691,0.5100614
1692,0.65857327
1693,0.8397463
1694,0.7066651
1695,0.5796349
1696,0.5983441
1697,0.60998
1698,0.74140227
1699,0.914127
1700,0.82672065
1701,0.78519094
1702,0.7734774
1703,0.77079785
1704,0.8424642
1705,0.95534503
1706,0.92233956
1707,0.7675537
1708,0.7441557
1709,0.7328714
1710,0.80111593
1711,0.920502
1712,0.86777174
1713,0.8533841
1714,0.8812309
1715,0.87747383
1716,0.93076825
1717,0.9765595
1718,0.9473872
1719,0.8559105
1720,0.87145007
1721,0.84727305
1722,0.9057596
1723,0.966093
1724,0.93010175
1725,0.6946438
1726,0.70273256
1727,0.6732807
1728,0.75199527
1729,0.84749293
1730,0.7612268
1731,0.7159012
1732,0.7288964
1733,0.76696616
1734,0.7855345
1735,0.9157815
1736,0.85744417
1737,0.7384712
1738,0.67490417
1739,0.67087215
1740,0.77583116
1741,0.9343207
1742,0.88020957
1743,0.813105
1744,0.7884761
1745,0.7946125
1746,0.84993327
1747,0.9600834
1748,0.9260697
1749,0.7002449
1750,0.7363859
1751,0.7229152
1752,0.7958118
1753,0.93167764
1754,0.86169785
1755,0.70764166
1756,0.7373449
1757,0.73567206
1758,0.79287857
1759,0.9271497
1760,0.86208904
