bb_idx,MT_DeepNetBim,WT_DeepNetBim
533,0.031697005033493,
534,0.0316395163536071,
535,0.031645655632019,
536,1.0,
537,1.0,
538,0.0069035291671752,
539,0.0069035291671752,
540,0.0069029033184051,
541,0.0069028735160827,
542,1.0,
543,1.0,
544,0.145272821187973,
545,0.1452739834785461,
546,0.1452481746673584,
547,0.1452509462833404,
548,1.0,
549,1.0,
550,0.1349955201148986,
551,0.1349966526031494,
552,0.1349723637104034,
553,0.1349749565124511,
554,1.0,
555,1.0,
556,0.1429836750030517,
557,0.1429847776889801,
558,0.1429612338542938,
559,0.1429637372493744,
560,1.0,
561,1.0,
562,0.0035048723220825,
563,0.0035048723220825,
564,0.0035047829151153,
565,0.0035047829151153,
566,1.0,
567,1.0,
568,0.0361595153808593,
569,0.0361595153808593,
570,0.036159336566925,
571,0.0361592769622802,
572,1.0,
573,1.0,
574,0.0351524055004119,
575,0.0351524055004119,
576,0.0351521968841552,
577,0.0351522564888,
578,1.0,
579,1.0,
580,0.0599969327449798,
581,0.0600054264068603,
582,0.0597081184387207,
583,0.0597396194934845,
584,1.0,
585,1.0,
586,0.149888813495636,
587,0.1498897969722747,
588,0.1498690843582153,
589,0.149871289730072,
590,1.0,
591,1.0,
592,0.0262117385864257,
593,0.0262117981910705,
594,0.0262115895748138,
595,0.0262115597724914,
596,1.0,
597,1.0,
598,0.0505567491054534,
599,0.0505605340003967,
600,0.050426572561264,
601,0.0504406988620758,
602,1.0,
603,1.0,
604,0.9409259557724,
605,0.961878776550293,
606,0.9103178977966307,
607,0.9507745504379272,
608,1.0,
609,1.0,
610,0.0076877474784851,
611,0.0076877176761627,
612,0.007686823606491,
613,0.0076869130134582,
614,1.0,
615,1.0,
616,0.0344160199165344,
617,0.0344160497188568,
618,0.0344158709049224,
619,0.0344158411026001,
620,1.0,
621,1.0,
622,0.0033777058124542,
623,0.0033777058124542,
624,0.0033777058124542,
625,0.0033777058124542,
626,1.0,
627,1.0,
628,0.0287295579910278,
629,0.0287295281887054,
630,0.0287294089794158,
631,0.0287293791770935,
632,1.0,
633,1.0,
634,0.9394333362579346,
635,0.960879683494568,
636,0.9106193780899048,
637,0.950108289718628,
638,1.0,
639,1.0,
640,0.1309766769409179,
641,0.1309556365013122,
642,1.0,
643,0.0484693646430969,
644,0.0483348071575164,
645,1.0,
646,0.926176369190216,
647,0.8912373781204224,
648,1.0,
649,0.0273583233356475,
650,0.0273581743240356,
651,1.0,
652,0.0566135048866272,
653,0.0404111742973327,
654,1.0,
655,0.0274959802627563,
