bb_idx,MT_MUNIS,WT_MUNIS
323,0.0006292790058068,
324,0.0024228526744991,
325,0.094394564628601,
326,0.0021586494985967,
327,0.0238219704478979,
328,0.0023088459856808,0.0023088459856808
329,0.0052620423957705,0.0052620423957705
330,0.0366764292120933,0.0366764292120933
331,0.0029842695221304,0.0029842695221304
332,0.0068318517878651,0.0068318517878651
333,0.0005741202039644,0.0005741202039644
334,0.0002960790297947,0.0001372638507746
335,0.0002825866977218,0.0002902796259149
336,0.0036995522677898,0.0049568163231015
337,0.001453194534406,0.0011159756686538
338,0.0037979534827172,0.004255203064531
339,0.618266761302948,0.618266761302948
340,0.0291936732828617,0.0291936732828617
341,0.0300986282527446,0.0300986282527446
342,0.0006147752865217,0.0006147752865217
343,0.0023451657034456,0.0023451657034456
344,0.0007359913433901,0.0007359913433901
345,0.0005487547023221,0.0013820301974192
346,0.0005339391645975,0.0004433121648617
347,0.0068825846537947,0.0048336642794311
348,0.0078181428834795,0.0100008724257349
349,0.0025447849184274,0.0018300805240869
350,0.0041764276102185,0.0083964392542839
351,0.0782299861311912,0.1119672209024429
352,0.8344491720199585,0.767624020576477
353,0.0060988282784819,0.011638730764389
354,0.0117192100733518,0.0233572591096162
355,0.0012547771912068,0.0008033540216274
356,0.0644435659050941,0.0698952078819274
357,0.001320686424151,0.0024867772590368
358,0.3657552003860473,0.0352575406432151
359,0.0240745972841978,0.0095377648249268
360,0.2115910500288009,0.0447504371404647
361,0.0013025266816839,0.0013025266816839
362,0.9680429697036744,0.9680429697036744
363,0.8194595575332642,0.8194595575332642
364,0.4117849767208099,0.0083522461354732
365,0.2747356295585632,0.2361562550067901
366,0.17605821788311,0.0879972577095031
367,0.0163194052875041,0.0109943291172385
368,0.0544086322188377,0.015841506421566
369,0.0039982069283723,0.0044727521017193
370,0.0201468169689178,0.0047908499836921
371,0.0285741500556468,0.0542880706489086
372,0.0022782071027904,0.0005275431321933
373,0.7633360624313354,0.7633360624313354
374,0.0005526507156901,0.0005526507156901
375,0.0034367400221526,0.0034367400221526
376,0.0118296546861529,0.0118296546861529
377,0.0545126684010028,0.0545126684010028
378,0.2354757040739059,0.2354757040739059
379,0.0117407124489545,0.0117407124489545
380,0.5942220687866211,0.5942220687866211
381,0.0019002503249794,0.0019002503249794
382,0.910365104675293,0.910365104675293
383,0.1144912838935852,0.1144912838935852
384,0.0669398307800293,0.449205070734024
385,0.0283338222652673,0.0903546214103698
386,0.0031581060029566,0.0031581060029566
387,0.0046299509704113,0.0046299509704113
388,0.0097743049263954,0.0097743049263954
389,0.0015758099034428,0.0015758099034428
390,0.0218765437602996,0.0218765437602996
391,0.0051759625785052,0.0051759625785052
392,0.0159369558095932,0.0030123377218842
393,0.0260740779340267,0.0260740779340267
394,0.3924944996833801,0.3924944996833801
395,0.0093265976756811,0.0093265976756811
396,0.2203806936740875,0.2203806936740875
397,0.014243884012103,0.014243884012103
398,0.4271028637886047,0.0157739687711
399,0.5583800077438354,0.4264288544654846
400,0.9843908548355104,0.966552436351776
401,0.137685626745224,0.0303895212709903
402,0.910846710205078,0.7747803926467896
403,0.3236317038536072,0.237738698720932
404,0.2588309347629547,0.0434349402785301
405,0.0032226950861513,0.0030170541722327
406,0.2949586808681488,0.0543006658554077
407,0.0035014455206692,0.0035014455206692
408,0.0058033489622175,0.0058033489622175
409,0.0271971076726913,0.0271971076726913
410,0.0792072042822837,0.0792072042822837
411,0.0015084043843671,0.0078710252419114
412,0.479131132364273,0.2914180755615234
413,0.04355338960886,0.0816164389252662
414,0.1761757731437683,0.1101132631301879
415,0.0388882756233215,0.046062521636486
416,0.3702414929866791,0.1855229139328003
417,0.0004998005460947,0.0004998005460947
418,0.0182385612279176,0.0182385612279176
419,0.0055551468394696,0.0055551468394696
420,0.1479760855436325,0.1479760855436325
421,0.281077891588211,0.281077891588211
422,0.6295390725135803,0.6295390725135803
423,0.0130734723061323,0.0130734723061323
424,0.0502624809741973,0.0198069885373115
425,0.1038841158151626,0.2062103301286697
426,0.2030310183763504,0.1000352278351783
427,0.3764561712741852,0.4311534762382507
428,0.0022419446613639,0.0029897806234657
429,0.4211607873439789,0.5819941163063049
430,0.0162329599261283,0.0256779976189136
431,0.0324694439768791,
432,0.0814863219857215,
433,0.1133944243192672,
434,0.1144606694579124,
435,0.1111091524362564,
436,0.0988830178976059,
437,0.0315590053796768,
438,0.046429343521595,
439,0.0509602203965187,
440,0.0833560302853584,
441,0.0749024525284767,
442,0.0674479529261589,
443,0.0255948007106781,
444,0.0371102914214134,
445,0.1013089194893837,
446,0.0825764387845993,
447,0.0845715925097465,
448,0.0940785184502601,
449,0.0105084953829646,
450,0.1168433651328086,
451,0.0402721054852008,
452,0.0748132318258285,
453,0.2472503930330276,
454,0.0725031495094299,
455,0.0222500469535589,
456,0.1033114567399025,
457,0.037663958966732,
458,0.0438038147985935,
459,0.0648245066404342,
460,0.0393219664692878,
461,0.0181640312075614,
462,0.8896628618240356,
463,0.0266388468444347,
464,0.0409110076725482,
465,0.1215474605560302,
466,0.1797133982181549,
467,0.0026701926253736,
468,0.0101972501724958,
469,0.0023377793841063,
470,0.0028387056663632,
471,0.0082296933978796,
472,0.0173329766839742,
473,0.0015930496156215,
474,0.0025041620247066,
475,0.0051647252403199,
476,0.000689085049089,
477,0.0063499026000499,
478,0.0049751084297895,
479,0.0004670439229812,
480,0.0004730053187813,
481,0.0009493000688962,
482,0.0003119010943919,
483,0.0023567513562738,
484,0.0007987392018549,
485,0.0003584188525564,
486,0.0008931859629228,
487,0.0025500711053609,
488,0.0004459347110241,
489,0.0017895164201036,
490,0.000939963676501,
491,0.0001909423444885,
492,0.0062175537459552,
493,0.0024381261318922,
494,0.046841774135828,
495,0.6771273612976074,
496,0.2588863372802734,
497,0.0011478865053504,
498,0.5969732999801636,
499,0.1497118920087814,
500,0.1056650504469871,
501,0.2692845463752746,
502,0.833086371421814,
503,0.0113635659217834,
504,0.0732165649533271,
505,0.0375046730041503,
506,0.1576877385377884,
507,0.9636995196342468,
508,0.9589380025863647,
509,0.0022467446979135,
510,0.0583327524363994,
511,0.0015105326892808,
512,0.0066861896775662,
513,0.014453113079071,
514,0.0269155148416757,
515,0.1840948760509491,0.1840948760509491
516,0.0080814640969038,0.0080814640969038
517,0.0124680949375033,0.0124680949375033
518,0.6724627017974854,0.6724627017974854
519,0.4238799214363098,0.4238799214363098
520,0.0296155475080013,0.0176607836037874
521,0.6038028001785278,0.771609902381897
522,0.0058609740808606,0.0043771909549832
523,0.0149863986298441,0.0161903239786624
524,0.0751456320285797,0.2103430926799774
525,0.3169914186000824,0.3921970129013061
526,0.0082322712987661,
527,0.0650844797492027,
528,0.4614021778106689,
529,0.0492552407085895,
530,0.0191675163805484,
531,0.055934589356184,
532,0.0012946290662512,
533,0.0029158454854041,
