bb_idx,MT_BigMHC,WT_BigMHC
3600,0.164928,0.206368
3601,0.01059,0.019743
3602,0.152907,0.129729
3603,0.081957,0.081295
3604,0.212861,0.249615
3605,0.033474,0.026412
3606,0.153508,0.162757
3607,0.123075,0.099856
3608,0.030813,0.030813
3609,0.005026,0.005026
3610,0.000401,0.000401
3611,0.11129,0.11129
3612,0.0496,0.0496
3613,0.009492,0.009492
3614,0.047888,0.047888
3615,0.064592,0.064592
3616,0.001089,0.001089
3617,0.016012,0.016012
3618,0.019381,0.019381
3619,0.000917,0.000917
3620,0.120505,0.120505
3621,0.083119,0.083119
3622,0.00439,0.00439
3623,0.027867,0.027867
3624,0.048268,0.048268
3625,0.000559,0.000559
3626,0.06273,0.06273
3627,0.052363,0.052363
3628,0.001517,0.001517
3629,0.093246,0.093246
3630,0.073182,0.073182
3631,0.004379,0.004379
3632,0.109429,0.109429
3633,0.118714,0.118714
3634,0.020233,0.020233
3635,0.073224,0.073224
3636,0.051496,0.051496
3637,0.006105,0.006105
3638,0.243766,0.243766
3639,0.085754,0.085754
3640,0.001638,0.001638
3641,0.18781,0.18781
3642,0.183342,0.183342
3643,0.018853,0.018853
3644,0.035438,0.035588
3645,0.218374,0.073572
3646,0.003979,0.001187
3647,0.055236,0.055236
3648,0.013288,0.013288
3649,0.000385,0.000385
3650,0.05015,0.05015
3651,0.056809,0.056809
3652,0.001695,0.001695
3653,0.014706,0.014706
3654,0.006557,0.006557
3655,0.000289,0.000289
3656,0.044473,0.044473
3657,0.130152,0.130152
3658,0.004483,0.004483
3659,0.041553,0.041553
3660,0.036875,0.036875
3661,0.000662,0.000662
3662,0.020361,0.020361
3663,0.041257,0.041257
3664,0.000703,0.000703
3665,0.051248,0.051248
3666,0.042977,0.042977
3667,0.000632,0.000632
3668,0.064099,0.064099
3669,0.118375,0.118375
3670,0.003347,0.003347
3671,0.023539,0.023539
3672,0.026079,0.026079
3673,0.004005,0.004005
3674,0.136849,0.136849
3675,0.082694,0.082694
3676,0.001538,0.001538
3677,0.146429,0.146429
3678,0.065982,0.065982
3679,0.002721,0.002721
3680,0.051869,0.052112
3681,0.094516,0.032911
3682,0.02509,0.004666
3683,0.037669,0.037669
3684,0.02152,0.02152
3685,0.00067,0.00067
3686,0.030432,0.030432
3687,0.011216,0.011216
3688,0.00083,0.00083
3689,0.062312,0.062312
3690,0.142238,0.142238
3691,0.001194,0.001194
3692,0.020953,0.020953
3693,0.089973,0.089973
3694,0.000776,0.000776
3695,0.022816,0.022816
3696,0.017524,0.017524
3697,0.00069,0.00069
3698,0.029356,0.029356
3699,0.037095,0.037095
3700,0.000616,0.000616
3701,0.041649,0.041649
3702,0.138365,0.138365
3703,0.003735,0.003735
3704,0.019694,0.019694
3705,0.016181,0.016181
3706,0.00102,0.00102
3707,0.04995,0.04995
3708,0.055784,0.055784
3709,0.001166,0.001166
3710,0.07556,0.07556
3711,0.046901,0.046901
3712,0.001214,0.001214
3713,0.042992,0.042696
3714,0.025587,0.008126
3715,0.00192,0.00076
3716,0.019414,0.019414
3717,0.006911,0.006911
3718,0.000306,0.000306
3719,0.097232,0.097232
3720,0.300294,0.300294
3721,0.020858,0.020858
3722,0.02812,0.02812
3723,0.037406,0.037406
3724,0.00046,0.00046
3725,0.012846,0.012846
3726,0.074204,0.074204
3727,0.00141,0.00141
3728,0.037975,0.037975
3729,0.016692,0.016692
3730,0.00095,0.00095
3731,0.01963,0.01963
3732,0.093154,0.093154
3733,0.001382,0.001382
3734,0.01721,0.01721
3735,0.01723,0.01723
3736,0.000908,0.000908
3737,0.047094,0.047094
3738,0.041427,0.041427
3739,0.000874,0.000874
3740,0.030087,0.030087
3741,0.042167,0.042167
3742,0.00146,0.00146
3743,0.047743,0.048112
3744,0.050338,0.017848
3745,0.005062,0.002027
3746,0.060754,0.060754
3747,0.077174,0.077174
3748,0.003635,0.003635
3749,0.040586,0.040586
3750,0.140139,0.140139
3751,0.010883,0.010883
3752,0.020244,0.020244
3753,0.084127,0.084127
3754,0.002163,0.002163
3755,0.03141,0.03141
3756,0.141783,0.141783
3757,0.007506,0.007506
3758,0.024731,0.024731
3759,0.043488,0.043488
3760,0.002323,0.002323
3761,0.011623,0.011623
3762,0.05048,0.05048
3763,0.00548,0.00548
3764,0.054283,0.054283
3765,0.078684,0.078684
3766,0.001704,0.001704
3767,0.038596,0.038596
3768,0.089343,0.089343
3769,0.004192,0.004192
3770,0.015925,0.017259
3771,0.060928,0.019843
3772,0.016125,0.009683
3773,0.0275,0.0275
3774,0.044002,0.044002
3775,0.00085,0.00085
3776,0.03339,0.03339
3777,0.120759,0.120759
3778,0.014263,0.014263
3779,0.028931,0.028931
3780,0.06481,0.06481
3781,0.002645,0.002645
3782,0.017373,0.017373
3783,0.168918,0.168918
3784,0.0052,0.0052
3785,0.024681,0.024681
3786,0.032325,0.032325
3787,0.004933,0.004933
3788,0.037161,0.037161
3789,0.127372,0.127372
3790,0.008086,0.008086
3791,0.034926,0.034926
3792,0.097365,0.097365
3793,0.005927,0.005927
3794,0.017567,0.018315
3795,0.089775,0.035402
3796,0.009331,0.009095
3797,0.028565,0.028565
3798,0.046726,0.046726
3799,0.002917,0.002917
3800,0.043839,0.043839
3801,0.084529,0.084529
3802,0.014904,0.014904
3803,0.022132,0.022132
3804,0.121666,0.121666
3805,0.002349,0.002349
3806,0.01632,0.01632
3807,0.078337,0.078337
3808,0.014914,0.014914
3809,0.057971,0.057971
3810,0.058744,0.058744
3811,0.005057,0.005057
3812,0.023724,0.023724
3813,0.135316,0.135316
3814,0.008235,0.008235
3815,0.027473,0.030926
3816,0.108243,0.04514
3817,0.011875,0.009777
3818,0.057531,0.062395
3819,0.019427,0.014979
3820,0.006013,0.006536
3821,0.029374,0.034654
3822,0.010297,0.011492
3823,0.000556,0.000761
3824,0.069363,0.056181
3825,0.14478,0.149672
3826,0.011351,0.008457
3827,0.031287,0.032511
3828,0.061038,0.080204
3829,0.001941,0.0027
3830,0.055708,0.051057
3831,0.081267,0.073881
3832,0.005349,0.008141
3833,0.163191,0.242875
3834,0.149927,0.179103
3835,0.013173,0.024971
3836,0.099641,0.121788
3837,0.213573,0.093728
3838,0.014243,0.011154
3839,0.169811,0.30975
3840,0.559675,0.44792
3841,0.188764,0.065196
3842,0.211941,0.211941
3843,0.103671,0.103671
3844,0.020259,0.020259
3845,0.080889,0.080889
3846,0.119296,0.119296
3847,0.004659,0.004659
3848,0.034286,0.04033
3849,0.011328,0.014603
3850,0.00275,0.005209
3851,0.044837,0.043107
3852,0.064574,0.078002
3853,0.001237,0.000993
3854,0.033817,0.033351
3855,0.046634,0.0601
3856,0.001119,0.001298
3857,0.032886,0.042498
3858,0.052823,0.058456
3859,0.00329,0.003217
3860,0.055484,0.074834
3861,0.068688,0.0863
3862,0.001322,0.002903
3863,0.166536,0.217877
3864,0.214392,0.172263
3865,0.015811,0.041393
3866,0.148821,0.127068
3867,0.514953,0.099667
3868,0.14984,0.027757
3869,0.085602,0.117017
3870,0.123618,0.106322
3871,0.028733,0.013346
3872,0.146446,0.146446
3873,0.170517,0.170517
3874,0.010254,0.010254
3875,0.069405,0.071261
3876,0.062931,0.076542
3877,0.003034,0.002388
3878,0.025992,0.022726
3879,0.029369,0.024903
3880,0.000275,0.000252
3881,0.032437,0.034359
3882,0.031437,0.035644
3883,0.001028,0.001231
3884,0.039214,0.053903
3885,0.037063,0.050575
3886,0.000641,0.001611
3887,0.074576,0.087723
3888,0.106083,0.129365
3889,0.005199,0.012452
3890,0.149531,0.182296
3891,0.329198,0.117841
3892,0.106082,0.04634
3893,0.045555,0.070731
3894,0.189087,0.057213
3895,0.053437,0.007034
3896,0.055476,0.077766
3897,0.160821,0.110657
3898,0.020861,0.009813
3899,0.046999,0.045845
3900,0.044512,0.055206
3901,0.00163,0.001786
3902,0.027176,0.029033
3903,0.033051,0.027969
3904,0.000684,0.000638
3905,0.037728,0.057083
3906,0.046714,0.088942
3907,0.000406,0.001202
3908,0.050604,0.061167
3909,0.065299,0.103798
3910,0.001828,0.005206
3911,0.06742,0.06828
3912,0.249321,0.162239
3913,0.017935,0.029623
3914,0.085338,0.110675
3915,0.154528,0.092865
3916,0.066386,0.057877
3917,0.04231,0.05975
3918,0.308245,0.108561
3919,0.05338,0.025467
3920,0.056085,0.040121
3921,0.086877,0.059653
3922,0.015606,0.00585
3923,0.02597,0.033347
3924,0.094069,0.097666
3925,0.00092,0.000712
3926,0.059351,0.058147
3927,0.171257,0.175454
3928,0.003718,0.007169
3929,0.046763,0.070926
3930,0.268295,0.298565
3931,0.012348,0.02278
3932,0.031634,0.040494
3933,0.224314,0.173235
3934,0.050394,0.069653
3935,0.047515,0.064703
3936,0.28281,0.165225
3937,0.086387,0.104296
3938,0.053829,0.050542
3939,0.202891,0.16482
3940,0.00803,0.005833
3941,0.039128,0.043998
3942,0.107905,0.108858
3943,0.001923,0.002448
3944,0.056495,0.067793
3945,0.267687,0.303219
3946,0.006515,0.012516
3947,0.033858,0.050682
3948,0.168336,0.215832
3949,0.024955,0.033287
3950,0.029349,0.037475
3951,0.311128,0.239088
3952,0.070799,0.090792
3953,0.096548,0.074377
3954,0.222733,0.186621
3955,0.017759,0.017649
3956,0.048967,0.056037
3957,0.179606,0.208582
3958,0.005008,0.007926
3959,0.029827,0.038063
3960,0.18403,0.187393
3961,0.017709,0.026015
3962,0.03955,0.056847
3963,0.25129,0.29773
3964,0.04151,0.044158
3965,0.142635,0.142635
3966,0.022324,0.022324
3967,0.002667,0.002667
3968,0.180647,0.221277
3969,0.094096,0.084101
3970,0.010343,0.007543
3971,0.115628,0.09522
3972,0.054523,0.057625
3973,0.007849,0.009606
3974,0.088872,0.083553
3975,0.535908,0.462635
3976,0.033654,0.034052
3977,0.010631,0.009156
3978,0.018514,0.01325
3979,0.002828,0.003441
3980,0.278797,0.268199
3981,0.075817,0.070309
3982,0.011179,0.005504
3983,0.274401,0.27948
3984,0.153512,0.119157
3985,0.012767,0.011553
3986,0.166962,0.137854
3987,0.295143,0.192472
3988,0.022937,0.007586
3989,0.162611,0.077573
3990,0.145024,0.28245
3991,0.011089,0.019735
3992,0.154519,0.154519
3993,0.055983,0.055983
3994,0.005063,0.005063
3995,0.313412,0.313412
3996,0.254784,0.254784
3997,0.049782,0.049782
3998,0.120077,0.139669
3999,0.038305,0.033704
4000,0.002267,0.001216
4001,0.090646,0.069694
4002,0.0462,0.043145
4003,0.006629,0.009829
4004,0.095952,0.072656
4005,0.0434,0.058156
4006,0.005401,0.005518
4007,0.027513,0.029208
4008,0.053553,0.05135
4009,0.009828,0.025912
4010,0.041201,0.040145
4011,0.049518,0.055308
4012,0.001252,0.001303
4013,0.184224,0.213911
4014,0.067873,0.062489
4015,0.008474,0.005341
4016,0.124905,0.110798
4017,0.195349,0.123121
4018,0.006788,0.010263
4019,0.107416,0.090538
4020,0.227175,0.187238
4021,0.016828,0.012923
4022,0.126342,0.107126
4023,0.087968,0.146964
4024,0.002489,0.002878
4025,0.207396,0.207396
4026,0.075902,0.075902
4027,0.122139,0.122139
4028,0.070831,0.063326
4029,0.029413,0.028366
4030,0.003751,0.004021
4031,0.079669,0.069317
4032,0.042591,0.06602
4033,0.012058,0.0072
4034,0.021638,0.028355
4035,0.015199,0.016956
4036,0.001851,0.005288
4037,0.078685,0.097437
4038,0.115167,0.13721
4039,0.002446,0.006011
4040,0.038556,0.039336
4041,0.025603,0.026482
4042,0.000838,0.001218
4043,0.086712,0.132316
4044,0.08914,0.079777
4045,0.008053,0.01067
4046,0.066474,0.07602
4047,0.113604,0.102109
4048,0.021128,0.034494
4049,0.087711,0.070826
4050,0.176133,0.164945
4051,0.001809,0.002391
4052,0.100244,0.082604
4053,0.137268,0.24285
4054,0.017081,0.019718
4055,0.097852,0.091776
4056,0.040566,0.049733
4057,0.019968,0.008197
4058,0.030427,0.032611
4059,0.016305,0.01672
4060,0.008574,0.021148
4061,0.049245,0.053149
4062,0.029028,0.047358
4063,0.00141,0.002317
4064,0.071889,0.084522
4065,0.080127,0.089855
4066,0.002235,0.00462
4067,0.029032,0.025684
4068,0.037697,0.036145
4069,0.001417,0.002703
4070,0.053043,0.070036
4071,0.045371,0.0624
4072,0.00868,0.015334
4073,0.050731,0.056616
4074,0.12541,0.096651
4075,0.00317,0.003495
4076,0.057963,0.060397
4077,0.231817,0.184936
4078,0.015139,0.022195
4079,0.041312,0.056625
4080,0.057583,0.04344
4081,0.042098,0.074584
4082,0.063572,0.070168
4083,0.05177,0.065514
4084,0.010982,0.026312
4085,0.048129,0.056563
4086,0.069949,0.09049
4087,0.008393,0.03086
4088,0.055885,0.063962
4089,0.403519,0.296427
4090,0.053482,0.069277
4091,0.023773,0.023961
4092,0.088365,0.086166
4093,0.003946,0.009844
4094,0.040864,0.048908
4095,0.171815,0.173102
4096,0.022442,0.022157
4097,0.043118,0.048881
4098,0.267778,0.235569
4099,0.073025,0.099942
4100,0.070225,0.07792
4101,0.064547,0.070517
4102,0.007771,0.01316
4103,0.054597,0.07027
4104,0.05437,0.044713
4105,0.00834,0.017477
4106,0.052045,0.041997
4107,0.190702,0.14873
4108,0.031016,0.056542
4109,0.046311,0.051998
4110,0.273624,0.225127
4111,0.018496,0.019492
4112,0.017488,0.01864
4113,0.07335,0.069988
4114,0.002968,0.009214
4115,0.037552,0.050129
4116,0.107646,0.116133
4117,0.071563,0.075574
4118,0.063809,0.083452
4119,0.059395,0.049956
4120,0.010866,0.018562
4121,0.04268,0.055982
4122,0.078517,0.08276
4123,0.053521,0.079164
4124,0.037555,0.0364
4125,0.105416,0.084231
4126,0.023384,0.034481
4127,0.043837,0.044788
4128,0.29461,0.252262
4129,0.024387,0.030012
4130,0.016471,0.019512
4131,0.063499,0.062767
4132,0.006397,0.008158
4133,0.078071,0.060883
4134,0.07945,0.072392
4135,0.003415,0.003076
4136,0.220509,0.201703
4137,0.092542,0.114246
4138,0.004944,0.004342
4139,0.05917,0.076982
4140,0.045392,0.057113
4141,0.003459,0.003349
4142,0.050978,0.062064
4143,0.018717,0.01899
4144,0.012024,0.013922
4145,0.070883,0.078971
4146,0.378854,0.41474
4147,0.011134,0.015607
4148,0.046451,0.039746
4149,0.163161,0.137567
4150,0.003409,0.001779
4151,0.08906,0.080137
4152,0.068524,0.074637
4153,0.001272,0.001981
4154,0.03438,0.03438
4155,0.094257,0.094257
4156,0.00296,0.00296
4157,0.099754,0.099754
4158,0.096148,0.096148
4159,0.063167,0.063167
4160,0.049266,0.049266
4161,0.053538,0.053538
4162,0.00918,0.00918
4163,0.10956,0.10956
4164,0.099235,0.099235
4165,0.051143,0.051143
4166,0.053872,0.053872
4167,0.109965,0.109965
4168,0.000372,0.000372
4169,0.0976,0.0976
4170,0.078599,0.078599
4171,0.006631,0.006631
4172,0.061586,0.059115
4173,0.063573,0.080608
4174,0.003336,0.003392
4175,0.089654,0.108818
4176,0.072138,0.10681
4177,0.00465,0.004971
4178,0.021439,0.02574
4179,0.0236,0.022982
4180,0.013848,0.017046
4181,0.042593,0.056012
4182,0.064562,0.083676
4183,0.00454,0.005986
4184,0.017736,0.0171
4185,0.388219,0.505313
4186,0.005423,0.009873
4187,0.04363,0.041314
4188,0.054505,0.049879
4189,0.000509,0.000506
4190,0.057262,0.056353
4191,0.09768,0.10074
4192,0.001879,0.002608
4193,0.039323,0.039323
4194,0.076125,0.076125
4195,0.005783,0.005783
4196,0.055012,0.055012
4197,0.043588,0.043588
4198,0.102191,0.102191
4199,0.04599,0.04599
4200,0.040249,0.040249
4201,0.007272,0.007272
4202,0.068069,0.068069
4203,0.436538,0.436538
4204,0.004381,0.004381
4205,0.051991,0.051991
4206,0.113662,0.113662
4207,0.000674,0.000674
4208,0.0419,0.052693
4209,0.042338,0.053339
4210,0.002926,0.002954
4211,0.048891,0.046096
4212,0.030415,0.029515
4213,0.022765,0.025366
4214,0.02099,0.024882
4215,0.082661,0.091812
4216,0.00306,0.004423
4217,0.01387,0.015538
4218,0.038316,0.046893
4219,0.000814,0.001399
4220,0.012855,0.016525
4221,0.135405,0.170301
4222,0.000876,0.001066
4223,0.033915,0.030877
4224,0.066141,0.074098
4225,0.0007,0.000735
4226,0.05822,0.05328
4227,0.061431,0.059131
4228,0.001874,0.003349
4229,0.021396,0.021396
4230,0.058494,0.058494
4231,0.010616,0.010616
4232,0.044581,0.044581
4233,0.052027,0.052027
4234,0.045828,0.045828
4235,0.01951,0.01951
4236,0.054298,0.054298
4237,0.000346,0.000346
4238,0.10778,0.10778
4239,0.504116,0.504116
4240,0.002804,0.002804
4241,0.041133,0.039842
4242,0.03553,0.030487
4243,0.024992,0.022815
4244,0.037923,0.042379
4245,0.071654,0.084116
4246,0.00338,0.00575
4247,0.007442,0.008364
4248,0.072222,0.073485
4249,0.001428,0.002127
4250,0.035426,0.048015
4251,0.024608,0.030914
4252,0.000532,0.000728
4253,0.018461,0.025626
4254,0.237982,0.240836
4255,0.004167,0.005146
4256,0.027236,0.019372
4257,0.075308,0.059994
4258,0.001682,0.001896
4259,0.043756,0.054798
4260,0.037451,0.047108
4261,0.053655,0.065142
4262,0.026585,0.026585
4263,0.027855,0.027855
4264,0.009192,0.009192
4265,0.019684,0.019684
4266,0.077335,0.077335
4267,0.005924,0.005924
4268,0.062335,0.062335
4269,0.084783,0.084783
4270,0.001049,0.001049
4271,0.026348,0.029758
4272,0.180208,0.213112
4273,0.05699,0.131044
4274,0.0172,0.021078
4275,0.158264,0.173004
4276,0.027552,0.048874
4277,0.022112,0.026676
4278,0.130229,0.108058
4279,0.011294,0.013017
4280,0.044663,0.059995
4281,0.187298,0.181286
4282,0.040651,0.038951
4283,0.011775,0.017043
4284,0.383102,0.381385
4285,0.065931,0.082856
4286,0.027398,0.014463
4287,0.153575,0.152059
4288,0.024337,0.025424
4289,0.064462,0.07186
4290,0.046687,0.043531
4291,0.055444,0.083015
4292,0.018137,0.018137
4293,0.100383,0.100383
4294,0.00436,0.00436
4295,0.052562,0.052562
4296,0.269503,0.269503
4297,0.065564,0.065564
4298,0.011971,0.013499
4299,0.17294,0.166474
4300,0.022082,0.024776
4301,0.034652,0.032006
4302,0.090023,0.074962
4303,0.002869,0.003264
4304,0.024426,0.026789
4305,0.206788,0.188347
4306,0.014048,0.014833
4307,0.02379,0.031012
4308,0.108673,0.121781
4309,0.033732,0.037043
4310,0.013072,0.019104
4311,0.439136,0.480212
4312,0.361396,0.32479
4313,0.030231,0.02557
4314,0.132822,0.130728
4315,0.090111,0.090974
4316,0.032897,0.037638
4317,0.142992,0.121343
4318,0.008256,0.012021
4319,0.024094,0.024094
4320,0.225304,0.225304
4321,0.018367,0.018367
4322,0.02833,0.029252
4323,0.140229,0.13131
4324,0.009585,0.015481
4325,0.041139,0.041895
4326,0.21231,0.186178
4327,0.017964,0.024179
4328,0.016896,0.018575
4329,0.162573,0.151204
4330,0.034122,0.032669
4331,0.021812,0.031731
4332,0.02498,0.034974
4333,0.113291,0.128897
4334,0.026551,0.039243
4335,0.299137,0.288163
4336,0.306983,0.310198
4337,0.021441,0.01893
4338,0.299755,0.240332
4339,0.023172,0.018986
4340,0.049516,0.055609
4341,0.308613,0.246014
4342,0.027847,0.038749
