bb_idx,MT_TSCAPE
1049,0.060330
1050,0.319829
1051,0.342387
1052,0.071530
1053,0.047623
1054,0.191251
1055,0.318726
1056,0.057985
1057,0.051585
1058,0.223780
1059,0.296768
1060,0.068535
1061,0.027613
1062,0.190417
1063,0.242940
1064,0.042893
1065,0.054898
1066,0.195954
1067,0.299463
1068,0.059237
1069,0.085200
1070,0.535980
1071,0.521537
1072,0.138071
1073,0.031103
1074,0.215838
1075,0.245429
1076,0.047143
1077,0.022037
1078,0.263540
1079,0.242923
1080,0.065592
1081,0.043282
1082,0.262232
1083,0.318485
1084,0.054965
1085,0.048481
1086,0.240710
1087,0.377076
1088,0.063201
1089,0.062233
1090,0.309900
1091,0.359960
1092,0.058058
1093,0.037171
1094,0.271543
1095,0.303865
1096,0.062478
1097,0.044193
1098,0.333498
1099,0.319568
1100,0.058658
1101,0.154458
1102,0.473259
1103,0.658326
1104,0.159477
1105,0.042293
1106,0.227278
1107,0.264825
1108,0.049410
1109,0.029516
1110,0.291374
1111,0.309470
1112,0.042067
1113,0.033969
1114,0.280059
1115,0.307386
1116,0.059885
1117,0.056462
1118,0.304098
1119,0.367941
1120,0.073132
1121,0.039155
1122,0.171872
1123,0.305412
